entity1,entity_1_type,entity2,entity_2_type,relation,sentence
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Thick wire,wire,Thin wire,wire,opposite of,"Will current flow more easily through a thick wire or a thin wire of the same material, when connected to the same source?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Electrical resistance and conductance,physical quantity,Potential,physical quantity,calculated from,"Let the resistance of an electrical component remains constant while the potential difference across the two ends of the component decreases to half of its former value.
"
New Zealand,sovereign state,Nauru,sovereign state,capital,"What change will occur in the current through it?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Alloy,mixture,Metal,material,different from,"Why are coils of electric toasters and electric irons made of an alloy rather than a pure metal?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Electrical conductor,conductor,Electrical conductor,conductor,made from material,"(b) Which material is the best conductor?
"
11.6 RESIST 11.6 RESIST 11.6 RESIST,literary work,Electric circuit,product,main subject,"11.6 RESIST 11.6 RESIST 11.6 RESIST 11.6 RESIST 11.6 RESISTANCE OF A SYSTEM OF RESISTORS ANCE OF A SYSTEM OF RESISTORS ANCE OF A SYSTEM OF RESISTORS ANCE OF A SYSTEM OF RESISTORS ANCE OF A SYSTEM OF RESISTORS In preceding sections, we learnt about some simple electric circuits.
"
Electrical resistance and conductance,physical quantity,Potential,physical quantity,calculated from,"We have noticed how the current through a conductor depends upon its resistance and the potential difference across its ends.
"
Resistor,electronic component,Electronic machine,device,part of,"In various electrical gadgets, we often use resistors in various combinations.
"
Ohm's law,physical law,Resistor,electronic component,facet of,"We now therefore intend to see how Ohm’s law can be applied to combinations of resistors.
"
Resistor,electronic component,Electrode,lead,opposite of,"There are two methods of joining the resistors together.
"
Resistor,electronic component,Electrical network,network,part of,"Figure 11.6 shows an electric circuit in which three resistors having resistances R1, R2 and R3, respectively, are joined end to end.
"
Resistor,electronic component,Electronic circuit,product,part of,"Here the resistors are said to be connected in series.
"
Resistor,electronic component,Electrical network,network,part of,"Figure 11.6 Figure 11.6 Figure 11.6 Figure 11.6 Figure 11.6 Resistors in series Rationalised 2023-24  Science 182 Figure 11.7 Figure 11.7 Figure 11.7 Figure 11.7 Figure 11.7 Resistors in parallel You will observe that the value of the current in the ammeter is the same, independent of its position in the electric circuit.
"
Resistor,electronic component,Electronic circuit,product,part of,"It means that in a series combination of resistors the current is the same in every part of the circuit or the same current through each resistor.
"
Activity 11.4 Activity 11.4,None,Activity 11.4 Activity 11.4,None,followed by,"Activity 11.4 Activity 11.4 Activity 11.4 Activity 11.4 Activity 11.4 � Join three resistors of different values in series.
"
Ammeter,measuring instrument,Electric battery,assembly,connects with,"Connect them with a battery, an ammeter and a plug key, as shown in Fig. 11.6.
"
Resistor,electronic component,Transistor,electronic component,opposite of,"You may use the resistors of values like 1 Ω, 2 Ω, 3 Ω etc., and a battery of 6 V for performing this Activity.
"
Plug the key,computer key,Computer key,computer hardware,instance of,"� Plug the key.
"
Resistor,electronic component,Ammeter,electronic component,opposite of,"� Change the position of ammeter to anywhere in between the resistors.
"
Ammeter,meter,Electric current,flow,measures,"� Do you find any change in the value of current through the ammeter?
"
Resistor,electronic component,Electronic circuit,product,part of,"11.6.1 Resistors in Series What happens to the value of current when a number of resistors are connected in series in a circuit?
"
World War II,historical period,Middle East,geographic region,location,"What would be their equivalent resistance?
"
Bengal,geographic region,South Asia,geographic region,part of,"Let us try to understand these with the help of the following activities.
"
Figure 11,None,Resistor,electronic component,depicts,"Figure 11.7 shows a combination of resistors in which three resistors are connected together between points X and Y.
"
Parallel connector,electrical connector,Electrical connector,electronic component,subclass of,"Here, the resistors are said to be connected in parallel.
"
Voltmeter,measuring instrument,Electrical resistance and conductance,physical quantity,measures,"Rationalised 2023-24  Electricity 183 Activity 11.5 Activity 11.5 Activity 11.5 Activity 11.5 Activity 11.5 � In Activity 11.4, insert a voltmeter across the ends X and Y of the series combination of three resistors, as shown in Fig. 11.6.
"
Voltmeter,measuring instrument,Voltage,scalar quantity,measures,"� Plug the key in the circuit and note the voltmeter reading.
"
Series resistance, resistivity,Resistor,electronic component,subclass of,"It gives the potential difference across the series combination of resistors.
"
Let it be V,musical composition,Musical composition,academic discipline,instance of,"Let it be V.
"
Terminal battery,battery,Electric battery,assembly,subclass of,"Now measure the potential difference across the two terminals of the battery.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Compare the two values.
"
Plug key,computer hardware,Voltmeter,measuring instrument,connects with,"� Take out the plug key and disconnect the voltmeter.
"
Voltmeter,measuring instrument,Resistor,electronic component,measures,"Now insert the voltmeter across the ends X and P of the first resistor, as shown in Fig. 11.8.
"
Potential difference,physical quantity,Resistor,electronic component,calculated from,"Figure 11.8 Figure 11.8 Figure 11.8 Figure 11.8 Figure 11.8 � Plug the key and measure the potential difference across the first resistor.
"
Let it be V1,"version, edition, or translation","Version, edition, or translation","edition, edition, or translation",instance of,"Let it be V1.
"
Potential potential,physical quantity,Resistor,electronic component,calculated from,"� Similarly, measure the potential difference across the other two resistors, separately.
"
V2,"version, edition, or translation",V3,"version, edition, or translation",followed by,"Let these values be V2 and V3, respectively.
"
V1 and V2,"version, edition, or translation",V3 and V4,"version, edition, or translation",followed by,"� Deduce a relationship between V, V1, V2 and V3.
"
V1 potential difference,potential difference,Potential difference,physical quantity,instance of,"You will observe that the potential difference V is equal to the sum of potential differences V1, V2, and V3.
"
Potential difference,physical quantity,Potential,physical quantity,calculated from,"That is the total potential difference across a combination of resistors in series is equal to the sum of potential difference across the individual resistors.
"
Electric circuit,network,Electric current,flow,uses,"That is, V = V1 + V2  + V3 (11.11) In the electric circuit shown in Fig. 11.8, let I be the current through the circuit.
"
Resistor,electronic component,Electric current,flow,physically interacts with,"The current through each resistor is also I.
"
Electrical resistance and conductance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"(11.11), I R = I R1 + I R2 + I R3 or Rs = R1 +R2 + R3 (11.14) We can conclude that when several resistors are joined in series, the resistance of the combination Rs equals the sum of their individual resistances, R1, R2, R3, and is thus greater than any individual resistance.
"
Electric battery,assembly,Electric lamp,lamp,part of,"Example 11.7 An electric lamp, whose resistance is 20 Ω, and a conductor of 4 Ω resistance are connected to a 6 V battery (Fig. 11.9).
"
Electric current,flow,Electrical resistance and conductance,physical quantity,calculated from,"Calculate (a) the total resistance of the circuit, (b) the current through the circuit, and (c) the potential difference across the electric lamp and conductor.
"
Electric lamp,lamp,Electrical conductor,conductor,has parts of the class,"Solution The resistance of electric lamp, R1 = 20 Ω, The resistance of the conductor connected in series, R2 = 4 Ω.
"
SI derived unit,unit of measurement,Electrical resistance and conductance,physical quantity,measured physical quantity,"Then the total resistance in the circuit R = R1 + R2 Rs = 20 Ω + 4 Ω = 24 Ω.
"
Volt,UCUM derived unit,Electric potential,physical quantity,measured physical quantity,"The total potential difference across the two terminals of the battery V = 6 V.
"
Volt,UCUM derived unit,Electric current,flow,measured physical quantity,"Now by Ohm’s law, the current through the circuit is given by I = V/Rs = 6 V/24 Ω = 0.25 A.
"
Ohm's law,physical law,Voltage,scalar quantity,statement describes,"Figure 11.9 Figure 11.9 Figure 11.9 Figure 11.9 Figure 11.9 An electric lamp connected in series with a resistor of 4 Ω to a 6 V battery Rationalised 2023-24  Electricity 185 Applying Ohm’s law to the electric lamp and conductor separately, we get potential difference across the electric lamp, V1 = 20 Ω × 0.25 A and,= 5 V; that across the conductor, V2  =  4 Ω × 0.25 A =  1 V.
"
Resistor,electronic component,Electrical conductor,conductor,opposite of,"Suppose that we like to replace the series combination of electric lamp and conductor by a single and equivalent resistor.
"
Volt,UCUM derived unit,Potential,physical quantity,measured physical quantity,"Its resistance must be such that a potential difference of 6 V across the battery terminals will cause a current of 0.25 A in the circuit.
"
Volt,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"The resistance R of this equivalent resistor would be R = V/I = 6 V/ 0.25 A = 24 Ω.
"
Electrical resistance and conductance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"This is the total resistance of the series circuit; it is equal to the sum of the two resistances.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Electric battery,assembly,Electric battery,assembly,part of,"Draw a schematic diagram of a circuit consisting of a battery of three cells of 2 V each, a 5 Ω resistor, an 8 Ω resistor, and a 12 Ω resistor, and a plug key, all connected in series.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Ammeter,measuring instrument,Electric current,flow,measures,"Redraw the circuit of Question 1, putting in an ammeter to measure the current through the resistors and a voltmeter to measure the potential difference across the 12 Ω resistor.
"
Ammeter,measuring instrument,Voltmeter,measuring instrument,followed by,"What would be the readings in the ammeter and the voltmeter?
"
Resistor,electronic component,Electric battery,assembly,part of,"11.6.2 Resistors in Parallel Now, let us consider the arrangement of three resistors joined in parallel with a combination of cells (or a battery), as shown in Fig.11.7.
"
Activity 11.6 Activity 11.6,None,Activity 11.6 Activity 11.6,None,followed by,"Activity 11.6 Activity 11.6 Activity 11.6 Activity 11.6 Activity 11.6 � Make a parallel combination, XY, of three resistors having resistances R1, R2, and R3, respectively.
"
Ammeter,measuring instrument,Electric battery,assembly,connects with,"Connect it with a battery, a plug key and an ammeter, as shown in Fig. 11.10.
"
Voltmeter,measuring instrument,Resistor,electronic component,measures,"Also connect a voltmeter in parallel with the combination of resistors.
"
Ampitheme,meter,Metreometer,measuring instrument,subclass of,"� Plug the key and note the ammeter reading.
"
Voltmeter,measuring instrument,Volt,UCUM derived unit,measures,"Also take the voltmeter reading.
"
Potential difference,physical quantity,Volt,UCUM derived unit,calculated from,"The potential difference across each resistor is also V.
"
Voltmeter,measuring instrument,Voltmeter,measuring instrument,subclass of,"This can be checked by connecting the voltmeter across each individual resistor (see Fig. 11.11).
"
Figure 11.10 Figure 11,figure,Rationalised 2023-24,written work,part of,"Figure 11.10 Figure 11.10 Figure 11.10 Figure 11.10 Figure 11.10 Rationalised 2023-24  Science 186 � Take out the plug from the key.
"
Ammeter,electronic machine,Voltmeter,measuring instrument,followed by,"Remove the ammeter and voltmeter from the circuit.
"
Resistor,electronic component,Resistor,electronic component,subclass of,"Insert the ammeter in series with the resistor R1, as shown in Fig. 11.11.
"
R2,cyclic process,R3,cyclic process,followed by,"Figure 11.11 Figure 11.11 Figure 11.11 Figure 11.11 Figure 11.11 � Similarly, measure the currents through R2 and R3.
"
I2,IEEE derived unit,I3,IEEE derived unit,followed by,"Let these be I2 and I3, respectively.
"
I1,triangle,I2,triangle,followed by,"What is the relationship between I, I1, I2 and I3?
"
Branch current,current,Current,fluid flow,subclass of,"It is observed that the total current I, is equal to the sum of the separate currents through each branch of the combination.
"
Electrical resistance and conductance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"I = I1 + I2 + I3 (11.15) Let Rp be the equivalent resistance of the parallel combination of resistors.
"
Resistor,electronic component,Electronic circuit,product,part of,"By applying Ohm’s law to the parallel combination of resistors, we have I = V/Rp (11.16) On applying Ohm’s law to each resistor, we have I1 = V /R1;    I2 = V /R2; and I3 = V /R3 (11.17) From Eqs.
"
Electric battery,assembly,Electrical circuit,product,part of,"Example 11.8 In the circuit diagram given in Fig. 11.10, suppose the resistors R1, R2 and R3 have the values 5 Ω, 10 Ω, 30 Ω, respectively, which have been connected to a battery of 12 V.
"
Electrical resistance and conductance,physical quantity,Electric current,flow,calculated from,"Calculate (a) the current through each resistor, (b) the total current in the circuit, and (c) the total circuit resistance.
"
Volt,UCUM derived unit,Potential difference,physical quantity,measured physical quantity,"Potential difference across the battery, V = 12 V.
"
Potential difference,physical quantity,Ohm's law,physical law,calculated from,"This is also the potential difference across each of the individual resistor; therefore, to calculate the current in the resistors, we use Ohm’s law.
"
V,UCUM derived unit,Ion,UCUM derived unit,measured physical quantity,"The current  I1, through R1 = V/ R1 I1 = 12 V/5 Ω  = 2.4 A.
"
Volt,UCUM derived unit,Electricity,physical quantity,measured physical quantity,"Rationalised 2023-24  Electricity 187 The current  I2, through R2 = V/ R2 I2 = 12 V/10 Ω = 1.2 A.
"
V,UCUM derived unit,V/R3 I3,physical quantity,measured physical quantity,"The current  I3, through R3 = V/R3 I3 = 12 V/30 Ω = 0.4 A.
"
Acid,None,Electric current,flow,calculated from,"The total current in the circuit, I =  I1 + I2 + I3 = (2.4 + 1.2 + 0.4) A = 4 A The total resistance Rp, is given by [Eq.
"
Rp,UCUM derived unit,Probability,measure,measured physical quantity,"(11.18)] 1 1 1 1 1 5 10 30 3 Rp = + + = Thus, Rp = 3 Ω.
"
Electric battery,assembly,Electricity,physical phenomenon,subclass of,"Example 11.9 If in Fig. 11.12, R1 = 10 Ω, R2 = 40 Ω, R3 = 30 Ω, R4 = 20 Ω, R5 = 60 Ω, and a 12 V battery is connected to the arrangement.
"
Electrical resistance and conductance,physical quantity,Electric current,flow,calculated from,"Calculate (a) the total resistance in the circuit, and (b) the total current flowing in the circuit.
"
Resistor of resistance,resistor,Resistor,electronic component,subclass of,"Solution Suppose we replace the parallel resistors R1 and R2 by an equivalent resistor of resistance, R′.
"
Parallel resistor,resistor,Resistor,electronic component,subclass of,"Similarly we replace the parallel resistors R3, R4 and R5 by an equivalent single resistor of resistance R″.
"
10,natural number,40,natural number,followed by,"(11.18), we have 1/ R′ = 1/10 + 1/40 = 5/40; that is R′  = 8 Ω.
"
30,natural number,60,natural number,followed by,"Similarly, 1/ R″ = 1/30 + 1/20 + 1/60 = 6/60; that is, R″  = 10 Ω.
"
R′,real number,R″,real number,opposite of,"Thus, the total resistance, R = R′ + R″ = 18 Ω.
"
V,UCUM derived unit,Ohm's law,physical law,part of,"To calculate the current, we use Ohm’s law, and get I = V/R = 12 V/18 Ω = 0.67 A.
"
Electrical circuit,product,Electric circuit,product,part of,"We have seen that in a series circuit the current is constant throughout the electric circuit.
"
Electric heater,home appliance,Electric bulb,light bulb,different from,"Thus it is obviously impracticable to connect an electric bulb and an electric heater in series, because they need currents of widely different values to operate properly (see Example 11.3).
"
Electronic component,electrical element,Electrical element,product,part of,"Another major disadvantage of a series circuit is that when one component fails the circuit is broken and none of the components works.
"
 Trouble-locating bulb,bulb,Bulb,light fixture,subclass of,"If you have used ‘fairy lights’ to decorate buildings on festivals, on marriage celebrations etc., you might have seen the electrician spending lot of time in trouble-locating and replacing the ‘dead’ bulb – each has to be tested to find which has fused or gone.
"
Electrical network,network,Electric current,flow,uses,"On the other hand, a parallel circuit divides the current through the electrical gadgets.
"
Electrical resistance and conductance,physical quantity,Electrical network,network,calculated from,"The total resistance in a parallel circuit is decreased as per Eq.
"
England,devolved nation within the UK,London,city,capital,"(11.18).
"
Electrical resistance and conductance,physical quantity,Electrical current,flow,opposite of,"This is helpful particularly when each gadget has different resistance and requires different current to operate properly.
"
Electric battery,assembly,Electric battery,assembly,part of,"Figure 11.12 Figure 11.12 Figure 11.12 Figure 11.12 Figure 11.12 An electric circuit showing the combination of series and parallel resistors Rationalised 2023-24  Science 188 11.7 HEA 11.7 HEA 11.7 HEA 11.7 HEA 11.7 HEATING EFFECT OF ELECTRIC CURRENT TING EFFECT OF ELECTRIC CURRENT TING EFFECT OF ELECTRIC CURRENT TING EFFECT OF ELECTRIC CURRENT TING EFFECT OF ELECTRIC CURRENT We know that a battery or a cell is a source of electrical energy.
"
Resistor,electronic component,Resistor,electronic component,subclass of,"The chemical reaction within the cell generates the potential difference between its two terminals that sets the electrons in motion to flow the current through a resistor or a system of resistors connected to the battery.
"
Energy,physical quantity,Electric current,flow,part of,"We have also seen, in Section 11.2, that to maintain the current, the source has to keep expending its energy.
"
Energy,physical quantity,Energy,physical quantity,part of,"Where does this energy go?
"
Heat,physical quantity,Energy,physical quantity,subclass of,"Rest of the source energy may be expended in heat to raise the temperature of gadget.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"We often observe this in our everyday life.
"
Electric fan,device,Thermostat,home appliance,subclass of,"For example, an electric fan becomes warm if used continuously for longer time etc.
"
Resistor,electronic component,Resistor,electronic component,opposite of,"On the other hand, if the electric circuit is purely resistive, that is, a configuration of resistors only connected to a battery; the source energy continually gets dissipated entirely in the form of heat.
"
Heating effect of electric current,physical phenomenon,Electric current,flow,facet of,"This is known as the heating effect of electric current.
"
Electric iron,iron alloy,Heater,home appliance,use,"This effect is utilised in devices such as electric heater, electric iron etc.
"
Potential difference,physical quantity,V,natural number,calculated from,"Let the potential difference across it be V (Fig. 11.13).
"
V,UCUM derived unit,Potential difference,physical quantity,measured physical quantity,"The work done in moving the charge Q through a potential difference V is VQ.
"
Energy,physical quantity,Time,series,calculated from,"Therefore, the source must supply energy equal to VQ in time t.
"
Energy,physical quantity,Energy,physical quantity,subclass of,"What happens to this energy expended by the source?
"
Heat,physical quantity,Energy,physical quantity,subclass of,"This energy gets dissipated in the resistor as heat.
"
H,UCUM derived unit,Heat,physical quantity,measured physical quantity,"Thus for a steady current I, the amount of heat H produced in time t is H = VIt (11.20) Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
102 resistance,physical quantity,103 resistance,physical quantity,followed by,"Judge the equivalent resistance when the following are connected in parallel – (a) 1 Ω and 106 Ω, (b) 1 Ω and 103 Ω, and 106 Ω.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Water filter,machine,Electric lamp,lamp,subclass of,"An electric lamp of 100 Ω, a toaster of resistance 50 Ω, and a water filter of resistance 500 Ω are connected in parallel to a 220 V source.
"
Electrical resistance and conductance,physical quantity,Electric current,flow,calculated from,"What is the resistance of an electric iron connected to the same source that takes as much current as all three appliances, and what is the current through it?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Electric battery,assembly,Electrical element,product,subclass of,"What are the advantages of connecting electrical devices in parallel with the battery instead of connecting them in series?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Electrical resistance and conductance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"How can three resistors of resistances 2 Ω, 3 Ω, and 6 Ω be connected to give a total resistance of (a) 4 Ω, (b) 1 Ω?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Ohm's law,principle,Electricity,physical phenomenon,facet of,"Rationalised 2023-24  Electricity 189 Applying Ohm’s law [Eq.
"
H,UCUM derived unit,Heating,physical phenomenon,measured physical quantity,"(11.5)], we get H = I2 Rt (11.21) This is known as Joule’s law of heating.
"
Electrical resistance and conductance,physical quantity,Current,flow,calculated from,"The law implies that heat produced in a resistor is (i) directly proportional to the square of current for a given resistance, (ii) directly proportional to resistance for a given current, and (iii) directly proportional to the time for which the current flows through the resistor.
"
Voltage,scalar quantity,Voltage,scalar quantity,calculated from,"In practical situations, when an electric appliance is connected to a known voltage source, Eq.
"
Watt,UCUM derived unit,Energy,physical quantity,measured physical quantity,"Example 11.10 An electric iron consumes energy at a rate of 840 W when heating is at the maximum rate and 360 W when the heating is at the minimum.
"
Volt,UCUM derived unit,Voltage,scalar quantity,measured physical quantity,"The voltage is 220 V.
"
Solution from Eq,binary operation,Solution,function,instance of,"Solution From Eq.
"
Volt,UCUM derived unit,Electrical resistance and conductance,physical quantity,measured physical quantity,"(b) When heating is at the minimum rate, I = 360 W/220 V = 1.64 A; and the resistance of the electric iron is R = V/I = 220 V/1.64 A = 134.15 Ω.
"
J,UCUM derived unit,Heat,physical quantity,measured physical quantity,"Example 11.11 100 J of heat is produced each second in a 4 Ω resistance.
"
Potential difference,physical quantity,Resistor,electronic component,calculated from,"Find the potential difference across the resistor.
"
IFrom,religious text,Religious text,literary work,instance of,"IFrom Eq.
"
V,UCUM derived unit,Potential,physical quantity,measured physical quantity,"(11.21) we have the current through the resistor as = √(H/Rt) = √[100 J/(4 Ω × 1 s)] = 5 A VThus the potential difference across the resistor, V [from Eq.
"
V,UCUM derived unit,Infrared,electromagnetic radiation,measured physical quantity,"(11.5)] is = IR = 5 A × 4 Ω = 20 V.
"
Figure 11.13 Figure 11,None,Electric current,flow,facet of,"Figure 11.13 Figure 11.13 Figure 11.13 Figure 11.13 Figure 11.13 A steady current in a purely resistive electric circuit Rationalised 2023-24  Science 190 11.7.1 Practical Applications of Heating Effect of Electric Current The generation of heat in a conductor is an inevitable consequence of electric current.
"
Heat,physical quantity,Energy,physical quantity,subclass of,"In many cases, it is undesirable as it converts useful electrical energy into heat.
"
Electrical network,network,Electrical element,product,uses,"In electric circuits, the unavoidable heating can increase the temperature of the components and alter their properties.
"
Electric current,flow,Heating,physical phenomenon,has effect,"However, heating effect of electric current has many useful applications.
"
Toaster oven,home appliance,Oven,architectural element,subclass of,"The electric laundry iron, electric toaster, electric oven, electric kettle and electric heater are some of the familiar devices based on Joule’s heating.
"
Electric bulb,light bulb,Light,electromagnetic wave,uses,"The electric heating is also used to produce light, as in an electric bulb.
"
Light,electromagnetic wave,Heat,physical quantity,part of,"Here, the filament must retain as much of the heat generated as is possible, so that it gets very hot and emits light.
"
Melk,chemical substance,Melk,chemical substance,different from,"It must not melt at such high temperature.
"
Tungsten,chemical element,Metal,material,instance of,"A strong metal with high melting point such as tungsten (melting point 3380°C) is used for making bulb filaments.
"
Insulator,material,Insulator,material,different from,"The filament should be thermally isolated as much as possible, using insulating support, etc.
"
Argon,chemical element,Nitrogen,chemical element,part of,"The bulbs are usually filled with chemically inactive nitrogen and argon gases to prolong the life of filament.
"
Heat,physical quantity,Light,electromagnetic wave,different from,"Most of the power consumed by the filament appears as heat, but a small part of it is in the form of light radiated.
"
Electrical fuse,device,Electrical network,network,part of,"Another common application of Joule’s heating is the fuse used in electric circuits.
"
Electrical network,network,Electric current,flow,uses,"It protects circuits and appliances by stopping the flow of any unduly high electric current.
"
Fuse,device,Device,product,part of,"The fuse is placed in series with the device.
"
Aluminium,medication,Alloy,mixture,instance of,"It consists of a piece of wire made of a metal or an alloy of appropriate melting point, for example aluminium, copper, iron, lead etc.
"
Temperature,scalar quantity,Electric current,flow,calculated from,"If a current larger than the specified value flows through the circuit, the temperature of the fuse wire increases.
"
Fuse wire,wire,Electrical network,network,part of,"This melts the fuse wire and breaks the circuit.
"
5 A,voltage rating,10 A,voltage rating,followed by,"The fuses used for domestic purposes are rated as 1 A, 2 A, 3 A, 5 A, 10 A, etc.
"
Volt,UCUM derived unit,Electric power,physical quantity,measured physical quantity,"For an electric iron which consumes 1 kW electric power when operated at 220 V, a current of (1000/220) A, that is, 4.54 A will flow in the circuit.
"
5 A fuse,fuse,Fuse,device,subclass of,"In this case, a 5 A fuse must be used.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Cord,electrical element,Heating element,device,part of,"Why does the cord of an electric heater not glow while the heating element does?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Volt,UCUM derived unit,Potential difference,physical quantity,measured physical quantity,"Compute the heat generated while transferring 96000 coulomb of charge in one hour through a potential difference of 50 V.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Acid,None,Electric current,flow,calculated from,"An electric iron of resistance 20 Ω takes a current of 5 A.
"
Heat,physical quantity,Heat,physical quantity,calculated from,"Calculate the heat developed in 30 s.
"
Energy consumption,consumption,Energy,physical quantity,subclass of,"This is also the rate of consumption of energy.
"
Electrical network,network,Electric energy,physical quantity,uses,"Equation (11.21) gives the rate at which electric energy is dissipated or consumed in an electric circuit.
"
Electricity,physical phenomenon,Electricity,physical phenomenon,said to be the same as,"This is also termed as electric power.
"
Watt,UCUM derived unit,International System of Units,nan,part of,"The power P is given by P  =  VI Or P  =  I2R = V2/R (11.22) The SI unit of electric power is watt (W).
"
Volt,UCUM derived unit,Ampere,UCUM derived unit,measured physical quantity,"Thus, 1 W  =  1 volt × 1 ampere = 1 V A (11.23) The unit ‘watt’ is very small.
"
Kilowatt,UCUM derived unit,UCUM derived unit,SI unit,instance of,"Therefore, in actual practice we use a much larger unit called ‘kilowatt’.
"
Watt hour,unit of measurement,Electrical energy,physical quantity,measured physical quantity,"Since electrical energy is the product of power and time, the unit of electric energy is, therefore, watt hour (W h).
"
Watt hour,UCUM derived unit,Electric energy,physical quantity,measured physical quantity,"The commercial unit of electric energy is kilowatt hour (kW h), commonly known as ‘unit’.
"
Watt,UCUM derived unit,Watt,UCUM derived unit,measured physical quantity,"1 kW h = 1000 watt × 3600 second = 3.6 × 106 watt second = 3.6 × 106 joule (J) More to Know! Many people think that electrons are consumed in an electric circuit.
"
Electric bulb,bulb,Electric device,device,subclass of,"This is wrong! We pay the electricity board or electric company to provide energy to move electrons through the electric gadgets like electric bulb, fan and engines.
"
Energy,physical quantity,Energy,physical quantity,subclass of,"We pay for the energy that we use.
"
220V,voltage,Voltage,scalar quantity,subclass of,"Example 11.12 An electric bulb is connected to a 220 V generator.
"
Atlantic current,ocean current,Ocean current,natural geographic object,instance of,"The current is 0.50 A.
"
Power bulb,light bulb,Light bulb,light fixture,subclass of,"What is the power of the bulb?
"
V,UCUM derived unit,PSolution,physical quantity,measured physical quantity,"PSolution = VI = 220 V × 0.50 A = 110 J/s = 110 W.
"
Electric refrigerator,freezer,Refrigerator,major appliance,subclass of,"Example 11.13 An electric refrigerator rated 400 W operates 8 hour/day.
"
Watt,UCUM derived unit,Energy,physical quantity,measured physical quantity,"What is the cost of the energy to operate it for 30 days at Rs 3.00 per kW h?
"
Rationalised 2023-24,written work,Rationalised Science,book series,part of the series,"Rationalised 2023-24  Science 192 Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Energy,physical quantity,Energy,physical quantity,subclass of,"What determines the rate at which energy is delivered by a current?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
220 V,Voltage,Voltage,scalar quantity,subclass of,"An electric motor takes 5 A from a 220 V line.
"
Electron,type of quantum particle,Electric current,flow,interaction,"What you have learnt � A stream of electrons moving through a conductor constitutes an electric current.
"
Electron flow,electric current,Electric current,flow,opposite of,"Conventionally, the direction of current is taken opposite to the direction of flow of electrons.
"
Ampere,UCUM derived unit,International System of Units,nan,part of,"� The SI unit of electric current is ampere.
"
Electric battery,assembly,Electric battery,assembly,part of,"� To set the electrons in motion in an electric circuit, we use a cell or a battery.
"
Volt,UCUM derived unit,Voltage,scalar quantity,measured physical quantity,"It is measured in volts (V).
"
Electrical resistance and conductance,physical quantity,Electrical conductor,conductor,facet of,"� Resistance is a property that resists the flow of electrons in a conductor.
"
Magnitude,physical quantity,Current,fluid flow,calculated from,"It controls the magnitude of the current.
"
Ohm,UCUM derived unit,International System of Units,nan,part of,"The SI unit of resistance is ohm (Ω).
"
Ohm's law,physical law,Resistor,electronic component,statement describes,"� Ohm’s law: The potential difference across the ends of a resistor is directly proportional to the current through it, provided its temperature remains the same.
"
Area of cross-section,physical quantity,Length,physical quantity,calculated from,"� The resistance of a conductor depends directly on its length, inversely on its area of cross-section, and also on the material of the conductor.
"
Equivalent resistance,physical quantity,Electrical resistance and conductance,physical quantity,calculated from,"� The equivalent resistance of several resistors in series is equal to the sum of their individual resistances.
"
Electrical resistance and conductance,physical quantity,Resistor,electronic component,calculated from,"� A set of resistors connected in parallel has an equivalent resistance Rp given by 1 2 3 1 1 1 1 ...
"
Watt hour,UCUM derived unit,Electrical energy,physical quantity,measured physical quantity,"� The commercial unit of electrical energy is kilowatt hour (kWh).
"
