entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Water (Sea),Liquid,1531,Water (distilled),Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Water (Sea),Liquid,1531,Ethanol,Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Water (Sea),Liquid,1531,Methanol,Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Water (distilled),Liquid,1498,Ethanol,Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Water (distilled),Liquid,1498,Methanol,Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Ethanol,Liquid,1207,Methanol,Liquid,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Hydrogen,Gas,1284,Helium,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Hydrogen,Gas,1284,Air,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Hydrogen,Gas,1284,Oxygen,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Hydrogen,Gas,1284,Sulphur dioxide,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Helium,Gas,965,Air,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Helium,Gas,965,Oxygen,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Helium,Gas,965,Sulphur dioxide,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Air,Gas,346,Oxygen,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Air,Gas,346,Sulphur dioxide,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Oxygen,Gas,316,Sulphur dioxide,Gas,"Table 11.1: Speed of sound in different media at 25 ºC State Substance Speed in m/s Solids Aluminium 6420 Nickel 6040 Steel 5960 Iron 5950 Brass 4700 Glass (Flint) 3980 Liquids Water (Sea) 1531 Water (distilled) 1498 Ethanol 1207 Methanol 1103 Gases Hydrogen 1284 Helium 965 Air 346 Oxygen 316 Sulphur dioxide 213 Fig. 11.9: Reflection of sound Rationalised 2023-24  SCIENCE 134 11.3.1 ECHO If we shout or clap near a suitable reflecting object such as a tall building or a mountain,we will hear the same sound again a little  later."
Echo,Sound,Not applicable,Not applicable,Not applicable,This sound which we hear is called an echo.
Sensation,Physical sensation,Sound,Physical phenomenon,Related to,The sensation of sound persists in our brain for about 0.1 s.
Brain,Organ,Sensation,Physical sensation,Receives input from,The sensation of sound persists in our brain for about 0.1 s.
0.1 s,Time duration,Sensation,Physical sensation,Persists for,The sensation of sound persists in our brain for about 0.1 s.
Speed of sound,Physical quantity,Air,Medium,Measured in,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Temperature,Physical quantity,Air,Medium,Affects speed of sound,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Sound,Physical phenomenon,Ear,Organ,Perceived by,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Sound,Physical phenomenon,Obstacle,Object,Reflects sound,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Ear,Organ,Listener,Person,Receives sound,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Obstacle,Object,Listener,Person,Reflects sound back to,"If we take the speed of sound to be 344 m/s at a given temperature, say at 22 ºC in air, the sound must go to the obstacle and reach back the ear of the listener on reflection after 0.1s."
Sound,Physical Phenomenon,Reflecting surface,Physical Object,Travels to and fro,"Hence, the total distance covered by the sound from the point of generation to the reflecting surface and back should be at least (344 m/s) × 0.1 s = 34.4 m."
Point of generation,Physical Object,Reflecting surface,Physical Object,Distance covered by sound is measured,"Hence, the total distance covered by the sound from the point of generation to the reflecting surface and back should be at least (344 m/s) × 0.1 s = 34.4 m."
Auditorium,Building,Reverberation,Acoustic phenomenon,Undesirable,In an auditorium or big hall excessive reverberation is highly undesirable.
Roof,Building component,Auditorium,Building type,Part of,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Walls,Building component,Auditorium,Building type,Part of,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Sound-absorbent materials,Material,Roof,Building component,Used to cover,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Sound-absorbent materials,Material,Walls,Building component,Used to cover,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Compressed fibreboard,Material,Roof,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Compressed fibreboard,Material,Walls,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Rough plaster,Material,Roof,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Rough plaster,Material,Walls,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Draperies,Material,Roof,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Draperies,Material,Walls,Building component,Type of sound-absorbent material,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Reverberation,Acoustic phenomenon,Auditorium,Building type,Occurs in,"To reduce reverberation, the roof and walls of the auditorium are generally covered with sound-absorbent materials like compressed fibreboard, rough plaster or draperies."
Seat materials,Object,Sound,Property,Absorbing,The seat materials are also selected on the basis of their sound absorbing properties.
Person,Human,Hands,Body part,Belongs to,Example 11.2 A person clapped his hands near a cliff and heard the echo after 2 s.
Cliff,Geographical feature,Echo,Sound,Produced by,Example 11.2 A person clapped his hands near a cliff and heard the echo after 2 s.
Echo,Sound,Person,Human,Heard by,Example 11.2 A person clapped his hands near a cliff and heard the echo after 2 s.
2 s,Time,Echo,Sound,Delay between production and hearing,Example 11.2 A person clapped his hands near a cliff and heard the echo after 2 s.
Person,Object,Cliff,Object,between,"Solution: Given, Speed of sound, v = 346 m s–1 Time taken for hearing the echo, t = 2 s Distance travelled by the sound = v × t = 346 m s–1 × 2 s = 692 m In 2 s sound has to travel twice the distance between the cliff and the person."
Echo,Phenomenon,Not available,Not available,Not available,An echo is heard in 3 s.
Megaphones,Device,Loudhailers,Device,Synonyms,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Megaphones,Device,Horns,Device,Synonyms,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Megaphones,Device,Musical instruments,Device type,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Loudhailers,Device,Megaphones,Device,Synonyms,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Loudhailers,Device,Horns,Device,Related,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Loudhailers,Device,Musical instruments,Device type,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Horns,Device,Megaphones,Device,Synonyms,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Horns,Device,Loudhailers,Device,Related,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Horns,Device,Musical instruments,Device type,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Musical instruments,Device type,Megaphones,Device,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Musical instruments,Device type,Loudhailers,Device,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Musical instruments,Device type,Horns,Device,Category,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Fig 11.10,Image,Sound,Phenomenon,Shown in,"Megaphones or loudhailers, horns, musical instruments such as trumpets and shehanais, are all designed to send sound in a particular direction without spreading it in all directions, as shown in Fig 11.10."
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Rationalised 2023-24  SOUND 135 2.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,Rationalised 2023-24  SOUND 135 2.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,Rationalised 2023-24  SOUND 135 2.
Thylakoids,Membrane,Chloroplasts,Organelle,within,Rationalised 2023-24  SOUND 135 2.
Thylakoids,Membrane,Light-dependent reactions,Biological process,Occur in,Rationalised 2023-24  SOUND 135 2.
Stethoscope,Medical instrument,Body,Organism,Used for listening to sounds produced within,"Stethoscope is a medical instrument used for listening to sounds produced within the body, mainly in the heart or lungs."
Stethoscopes,Medical instrument,Doctor's ears,Body part,Receives sound,"In stethoscopes the sound of the patient’s heartbeat reaches the doctor’s ears by multiple reflection of sound, as shown in Fig.11.11."
Patient's heartbeat,Biological sound,Stethoscopes,Medical instrument,Produces sound,"In stethoscopes the sound of the patient’s heartbeat reaches the doctor’s ears by multiple reflection of sound, as shown in Fig.11.11."
Multiple reflection of sound,Physical phenomenon,Stethoscopes,Medical instrument,Enables sound transmission,"In stethoscopes the sound of the patient’s heartbeat reaches the doctor’s ears by multiple reflection of sound, as shown in Fig.11.11."
Ceiling,Architectural feature,Conference hall,Building type,Part of,Fig. 11.12: Curved ceiling of a conference hall.
Sound board,Equipment,Big hall,Location,Used in,Fig. 11.13: Sound board used in a big hall.
Ceilings,Architectural element,Concert halls,Building type,Located in,Why are the ceilings of concert halls curved?
Human beings,Organism,Sound,Phenomenon,Audible range extends from,11.4 Range of Hearing The audible range of sound for human beings extends from about 20 Hz to 20000 Hz (one Hz = one cycle/s).
Sound,Phenomenon,Human beings,Organism,Audible range extends to,11.4 Range of Hearing The audible range of sound for human beings extends from about 20 Hz to 20000 Hz (one Hz = one cycle/s).
Human beings,Organism,20 Hz,Unit of measurement,Audible range starts from,11.4 Range of Hearing The audible range of sound for human beings extends from about 20 Hz to 20000 Hz (one Hz = one cycle/s).
Human beings,Organism,20000 Hz,Unit of measurement,Audible range ends at,11.4 Range of Hearing The audible range of sound for human beings extends from about 20 Hz to 20000 Hz (one Hz = one cycle/s).
Children under the age of five,Age group,Humans,Species,Belongs to,"Children under the age of five and some animals, such as dogs can hear up to 25 kHz (1 kHz = 1000 Hz)."
Animals,Organism group,Dogs,Species,Belongs to,"Children under the age of five and some animals, such as dogs can hear up to 25 kHz (1 kHz = 1000 Hz)."
Dogs,Species,Can hear up to 25 kHz,Capability,Have,"Children under the age of five and some animals, such as dogs can hear up to 25 kHz (1 kHz = 1000 Hz)."
Children under the age of five,Age group,Can hear up to 25 kHz,Capability,Have,"Children under the age of five and some animals, such as dogs can hear up to 25 kHz (1 kHz = 1000 Hz)."
People,Person,Ears,Body part,Belongs to,As people grow older their ears become less sensitive to higher frequencies.
People,Person,Higher frequencies,Sound frequency,Less sensitive to,As people grow older their ears become less sensitive to higher frequencies.
Sounds,Physical phenomenon,Frequencies,Characteristic,Below 20 Hz,Sounds of frequencies below 20 Hz are called infrasonic sound or infrasound.
Infrasonic sound,Term,Sounds,Physical phenomenon,Frequencies,Sounds of frequencies below 20 Hz are called infrasonic sound or infrasound.
Pendulum,Object,Infrasound,Sound type,Produces,If we could hear infrasound we would hear the vibrations of a pendulum just as we hear the vibrations of the wings of a bee.
Vibrations,Physical phenomenon,Pendulum,Object,Produce,If we could hear infrasound we would hear the vibrations of a pendulum just as we hear the vibrations of the wings of a bee.
Bee,Insect,Wings,Body part,Has,If we could hear infrasound we would hear the vibrations of a pendulum just as we hear the vibrations of the wings of a bee.
Vibrations,Physical phenomenon,Wings,Body part,Produce,If we could hear infrasound we would hear the vibrations of a pendulum just as we hear the vibrations of the wings of a bee.
Rhinoceroses,Animal,Infrasound,Sound,Communicate using,Rhinoceroses communicate using infrasound of frequency as low as 5 Hz.
Whales,Animal,Sound,Sound type,Produce,Whales and elephants produce sound in the infrasound range.
Elephants,Animal,Sound,Sound type,Produce,Whales and elephants produce sound in the infrasound range.
Sound,Sound type,Infrasound range,Frequency range,In,Whales and elephants produce sound in the infrasound range.
Animals,Living organism,Earthquakes,Natural disaster,Affected by,It is observed that some animals get disturbed before earthquakes.
Earthquakes,Natural disaster,Infrasound,Sound,Produced before,Earthquakes produce low-frequency infrasound before the main shock waves begin which possibly alert the animals.
Infrasound,Sound,Main shock waves,Phenomenon,Occurs before,Earthquakes produce low-frequency infrasound before the main shock waves begin which possibly alert the animals.
Animals,Living organism,Earthquakes,Natural disaster,Possibly alerted by,Earthquakes produce low-frequency infrasound before the main shock waves begin which possibly alert the animals.
Frequencies,Physical quantity,Ultrasound,Sound type,Greater than,Frequencies higher than 20 kHz are called ultrasonic sound or ultrasound.
Ultrasonic sound,Sound type,Frequencies,Physical quantity,Lower than,Frequencies higher than 20 kHz are called ultrasonic sound or ultrasound.
Ultrasound,Sound type,Frequencies,Physical quantity,Lower than,Frequencies higher than 20 kHz are called ultrasonic sound or ultrasound.
Ultrasound,Physical phenomenon,Dolphins,Animal,Produced by,"Ultrasound is produced by animals such as dolphins, bats and porpoises."
Ultrasound,Physical phenomenon,Bats,Animal,Produced by,"Ultrasound is produced by animals such as dolphins, bats and porpoises."
Ultrasound,Physical phenomenon,Porpoises,Animal,Produced by,"Ultrasound is produced by animals such as dolphins, bats and porpoises."
Moths,Insect,Hearing equipment,Sensory organ,Have,Moths of certain families have very sensitive hearing equipment.
Moths,Insect,High frequency Q Fig.11.11: Stethoscope 3,Sound,Can hear,These moths can hear the high frequency Q Fig.11.11: Stethoscope 3.
Ceilings,Architectural feature,Concert halls,Building type,Located in,"Generally the ceilings of concert halls, conference halls and cinema halls are curved so that sound after reflection reaches all corners of the hall, as shown in Fig 11.12."
Ceilings,Architectural feature,Conference halls,Building type,Located in,"Generally the ceilings of concert halls, conference halls and cinema halls are curved so that sound after reflection reaches all corners of the hall, as shown in Fig 11.12."
Ceilings,Architectural feature,Cinema halls,Building type,Located in,"Generally the ceilings of concert halls, conference halls and cinema halls are curved so that sound after reflection reaches all corners of the hall, as shown in Fig 11.12."
Sound,Physical phenomenon,Ceilings,Architectural feature,Reflected by,"Generally the ceilings of concert halls, conference halls and cinema halls are curved so that sound after reflection reaches all corners of the hall, as shown in Fig 11.12."
Sound,Physical phenomenon,Hall corners,Location,Reaches after reflection,"Generally the ceilings of concert halls, conference halls and cinema halls are curved so that sound after reflection reaches all corners of the hall, as shown in Fig 11.12."
Instruments,Object,Tube,Object,contains,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Tube,Object,Conical opening,Object,followed by,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Conical opening,Object,Sound waves,Phenomenon,Reflects,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Sound waves,Phenomenon,Source,Object,Originates from,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Sound waves,Phenomenon,Audience,Object,Directed towards,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Source,Object,Audience,Object,Produces sound for,"In these instruments, a tube followed by a conical opening reflects sound successively to guide most of the sound waves from the source in the forward direction towards the audience."
Rats,Animal,Ultrasound,Sound,Producing,Rats also play games by producing ultrasound.
Rats,Animal,Games,Activity,Playing,Rats also play games by producing ultrasound.
People,Person,Hearing loss,Medical condition,Have,Hearing Aid: People with hearing loss may need a hearing aid.
Hearing loss,Medical condition,Hearing aid,Assistive device,Need,Hearing Aid: People with hearing loss may need a hearing aid.
Hearing aid,Device,Electronic,Technology,Uses,"A hearing aid is an electronic, battery operated device."
Hearing aid,Device,Battery,Power source,Operated by,"A hearing aid is an electronic, battery operated device."
Hearing aid,Device,Sound,Physical phenomenon,Receives through,The hearing aid receives sound through a microphone.
Microphone,Device,Sound,Physical phenomenon,Captures from,The hearing aid receives sound through a microphone.
Microphone,Device,Sound waves,Physical phenomenon,Converts to,The microphone converts the sound waves to electrical signals.
Microphone,Device,Electrical signals,Physical phenomenon,Converts sound waves to,The microphone converts the sound waves to electrical signals.
Electrical signals,Physical quantity,Amplifier,Electronic device,Amplified by,These electrical signals are amplified by an amplifier.
Amplified electrical signals,Signal type,Speaker,Device,Given to,The amplified electrical signals are given to a speaker of the hearing aid.
The,Article,Speaker,Device,Performs,The speaker converts the amplified electrical signal to sound and sends to the ear for clear hearing.
Amplified electrical signal,Signal type,Speaker,Device,Converted by,The speaker converts the amplified electrical signal to sound and sends to the ear for clear hearing.
Sound,Signal type,Ear,Organ,Sent to,The speaker converts the amplified electrical signal to sound and sends to the ear for clear hearing.
Ear,Organ,Clear hearing,Function,Enables,The speaker converts the amplified electrical signal to sound and sends to the ear for clear hearing.
Ultrasonic waves,Physical wave,Metal block,Material,Pass through,Ultrasonic waves are allowed to pass through the metal block and detectors are used to detect the transmitted waves.
Detectors,Device,Metal block,Material,Used to detect,Ultrasonic waves are allowed to pass through the metal block and detectors are used to detect the transmitted waves.
Transmitted waves,Physical wave,Metal block,Material,Detected by,Ultrasonic waves are allowed to pass through the metal block and detectors are used to detect the transmitted waves.
Ultrasounds,Wave type,High frequency waves,Wave type,are,11.5 Applications of Ultrasound Ultrasounds are high frequency waves.
Ultrasounds,Technology,Paths,Physical entity,Travel along,Ultrasounds are able to travel along well- defined paths even in the presence of obstacles.
Obstacles,Physical entity,Ultrasounds,Technology,Presence of,Ultrasounds are able to travel along well- defined paths even in the presence of obstacles.
Ultrasounds,Technology,Industries,Industry,Used in,Ultrasounds are used extensively in industries and for medical purposes.
Ultrasounds,Technology,Medical purposes,Application,Used for,Ultrasounds are used extensively in industries and for medical purposes.
Ultrasound,Technology,Parts,Object,Used to clean,"• Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc."
Hard-to-reach places,Location,Parts,Object,Located in,"• Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc."
Spiral tube,Object,Parts,Object,Example of,"• Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc."
Odd shaped parts,Object,Parts,Object,Example of,"• Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc."
Electronic components,Object,Parts,Object,Example of,"• Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc."
Objects,Physical object,Cleaning solution,Chemical substance,Placed in,Objects to be cleaned are placed in a cleaning solution and ultrasonic waves are sent into the solution.
Ultrasonic waves,Physical phenomenon,Cleaning solution,Chemical substance,Sent into,Objects to be cleaned are placed in a cleaning solution and ultrasonic waves are sent into the solution.
Dust,Particle,Grease,Particle,"Related by ""and""","Due to the high frequency, the particles of dust, grease and dirt get detached and drop out."
Dirt,Particle,Grease,Particle,"Related by ""and""","Due to the high frequency, the particles of dust, grease and dirt get detached and drop out."
Dust,Particle,Dirt,Particle,"Related by ""and""","Due to the high frequency, the particles of dust, grease and dirt get detached and drop out."
Particles,General,High frequency,Physical property,"Related by ""Due to""","Due to the high frequency, the particles of dust, grease and dirt get detached and drop out."
Particles,General,Drop out,Action,"Related by ""get detached and""","Due to the high frequency, the particles of dust, grease and dirt get detached and drop out."
