entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Carbon di-oxide,Gas,Air,Gas mixture,Part of,During Photosynthesis carbon di-oxide gas from the air enters the plant through stomata.
Stomata,Plant structure,Plant,Organism,Located in,During Photosynthesis carbon di-oxide gas from the air enters the plant through stomata.
Carbon di-oxide,Gas,Stomata,Plant structure,Enters through,During Photosynthesis carbon di-oxide gas from the air enters the plant through stomata.
Air,Gas mixture,Stomata,Plant structure,Enters through,During Photosynthesis carbon di-oxide gas from the air enters the plant through stomata.
Photosynthesis,Biological process,Plant,Organism,Occurs in,During Photosynthesis carbon di-oxide gas from the air enters the plant through stomata.
Carbon di-oxide,Chemical compound,Cell,Cell type,Located inside,There carbon di-oxide and the water inside the cell take part in chemical reaction to produce glucose .
Water,Chemical compound,Cell,Cell type,Located inside,There carbon di-oxide and the water inside the cell take part in chemical reaction to produce glucose .
Carbon di-oxide,Chemical compound,Water,Chemical compound,React with,There carbon di-oxide and the water inside the cell take part in chemical reaction to produce glucose .
Carbon di-oxide,Chemical compound,Glucose,Chemical compound,Produce,There carbon di-oxide and the water inside the cell take part in chemical reaction to produce glucose .
Water,Chemical compound,Glucose,Chemical compound,Produce,There carbon di-oxide and the water inside the cell take part in chemical reaction to produce glucose .
Glucose,Compound,Sunlight,Energy source,Trapped from,This glucose is produced using the energy that has been trapped from sunlight by chlorophylls.
Chlorophylls,Pigment,Sunlight,Energy source,Trapping,This glucose is produced using the energy that has been trapped from sunlight by chlorophylls.
Carbon di-oxide,Chemical compound,Photosynthesis,Biological process,Reactant,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Water,Chemical compound,Photosynthesis,Biological process,Reactant,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Sun,Celestial object,Photosynthesis,Biological process,Energy source,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Chlorophyll,Pigment,Photosynthesis,Biological process,Catalyst,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Glucose,Chemical compound,Photosynthesis,Biological process,Product,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Oxygen,Chemical compound,Photosynthesis,Biological process,Product,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Photosynthesis,Biological process,Two phases,Process,Occurs in,The process of photosynthesis can be explained by the chemical reaction given below: Carbon di-oxide + Water SunI.:tgbt 1 Ox Chlorophyll G ucose + ygen Photosynthesis process occurs in two phases.
Light or photo phase,Phase,Dark phase,Phase,Two phases of,The two phases are: (1) Light or photo phase and (2) Dark phase.
Dark phase,Phase,Light or photo phase,Phase,Two phases of,The two phases are: (1) Light or photo phase and (2) Dark phase.
Glass-beaker,Equipment,Water,Chemical,Required for,"Things required for the experiment: A glass-beaker, water, fresh Hydrilla plant, a funnel, a test tube, a glowing match stick."
Hydrilla plant,Plant,Water,Chemical,Required for,"Things required for the experiment: A glass-beaker, water, fresh Hydrilla plant, a funnel, a test tube, a glowing match stick."
Funnel,Equipment,Glass-beaker,Equipment,Used with,"Things required for the experiment: A glass-beaker, water, fresh Hydrilla plant, a funnel, a test tube, a glowing match stick."
Test tube,Equipment,Funnel,Equipment,Used with,"Things required for the experiment: A glass-beaker, water, fresh Hydrilla plant, a funnel, a test tube, a glowing match stick."
Glowing match stick,Equipment,Experiment,Activity,Required for,"Things required for the experiment: A glass-beaker, water, fresh Hydrilla plant, a funnel, a test tube, a glowing match stick."
Hydrilla plants,Plant species,Beaker,Container,Placed in,Place fresh Hydrilla plants in the beaker and cover them with a funnel in a way that the stems of the Hydrilla plants stay near the upper end of the funnel tube.
Beaker,Container,Funnel,Tool,Covered with,Place fresh Hydrilla plants in the beaker and cover them with a funnel in a way that the stems of the Hydrilla plants stay near the upper end of the funnel tube.
Hydrilla plants,Plant species,Stems,Plant part,Located near,Place fresh Hydrilla plants in the beaker and cover them with a funnel in a way that the stems of the Hydrilla plants stay near the upper end of the funnel tube.
Funnel,Tool,Upper end of funnel tube,Location,Near the stems of Hydrilla plants,Place fresh Hydrilla plants in the beaker and cover them with a funnel in a way that the stems of the Hydrilla plants stay near the upper end of the funnel tube.
Beaker,Container,Water,Liquid,Contains,After that add more water to the beaker so that the funnel tube completely goes under water.
Funnel tube,Tool,Water,Liquid,Goes under,After that add more water to the beaker so that the funnel tube completely goes under water.
Test tube,Laboratory equipment,Water,Chemical substance,Filled with,"Now, fill in the test tube with water, close its opening with your thumb and invert the test tube over the funnel."
Thumb,Body part,Test tube,Laboratory equipment,Used to close,"Now, fill in the test tube with water, close its opening with your thumb and invert the test tube over the funnel."
Test tube,Laboratory equipment,Funnel,Laboratory equipment,Inverted over,"Now, fill in the test tube with water, close its opening with your thumb and invert the test tube over the funnel."
Hydrilla plant,Plant species,Gas,State of matter,Produces,After some time you will observe gas coming out in the form of bubbles from the Hydrilla plant.
Gas bubbles,Unknown,"Upper, closed part of the test-tube",Unknown,Collect in,"As gas bubbles are seen to rise c and collect in the upper, closed part of the test - ~ tube, the water level within the test tube goes Fig: 5.1: Experiment to show that oxygen evolve during photosynthesis  46 Science downward."
Gas bubbles,Unknown,Water level within the test-tube,Unknown,Rise and cause a decrease in,"As gas bubbles are seen to rise c and collect in the upper, closed part of the test - ~ tube, the water level within the test tube goes Fig: 5.1: Experiment to show that oxygen evolve during photosynthesis  46 Science downward."
Water level within the test-tube,Unknown,Oxygen,Unknown,Decreases as oxygen is evolved during photosynthesis,"As gas bubbles are seen to rise c and collect in the upper, closed part of the test - ~ tube, the water level within the test tube goes Fig: 5.1: Experiment to show that oxygen evolve during photosynthesis  46 Science downward."
Gas,Substance,Test tube,Container,Collected in,"When enough gas is collected, carefully remove the test tube covering the open end with your thumb."
Test tube,Container,Open end,Part,Covering,"When enough gas is collected, carefully remove the test tube covering the open end with your thumb."
Thumb,Body part,Open end,Part,Covered with,"When enough gas is collected, carefully remove the test tube covering the open end with your thumb."
Test tube,Laboratory equipment,Match stick,Object,Placed in,"Now, as you place a glowing match stick in the test tube, it will bursts into flames."
Test tube,Laboratory equipment,Flames,Phenomenon,Result of placing match stick,"Now, as you place a glowing match stick in the test tube, it will bursts into flames."
Photosynthesis,Biological process,Living world,Living system,Establishes bond between,LESSON 7: SIGNIFICANCE OF PHOTOSYNTHETIC PROCESS FOR THE ANIMAL WORLD It is through photosynthesis that a bond is established between the sun and the living world.
Sun,Star,Living world,Living system,Involved in bond establishment,LESSON 7: SIGNIFICANCE OF PHOTOSYNTHETIC PROCESS FOR THE ANIMAL WORLD It is through photosynthesis that a bond is established between the sun and the living world.
Carbohydrate,Nutrient,Living world,Organism,Primary food for,"Carbohydrate, the primary food for the living world, is manufactured only by photosynthesis."
Photosynthesis,Biological process,Carbohydrate,Nutrient,Manufactured by,"Carbohydrate, the primary food for the living world, is manufactured only by photosynthesis."
Plants,Organism type,Respiration,Biological process,Dependent on,So plants and animals are completely depended on respiration which supplies them with heat and energy.
Animals,Organism type,Respiration,Biological process,Dependent on,So plants and animals are completely depended on respiration which supplies them with heat and energy.
Respiration,Biological process,Heat,Physical quantity,Supplies,So plants and animals are completely depended on respiration which supplies them with heat and energy.
Respiration,Biological process,Energy,Physical quantity,Supplies,So plants and animals are completely depended on respiration which supplies them with heat and energy.
Plants,Organism,Carbon dioxide,Gas,Absorbed during photosynthesis,Gaseous exchange in environment During photosynthesis plants absorb carbon dioxide and produce oxygen.
Plants,Organism,Oxygen,Gas,Produced during photosynthesis,Gaseous exchange in environment During photosynthesis plants absorb carbon dioxide and produce oxygen.
Photosynthesis,Biological process,Plants,Organism,Occurs in the presence of carbon dioxide and produces oxygen,Gaseous exchange in environment During photosynthesis plants absorb carbon dioxide and produce oxygen.
Environment,Location,Plants,Organism,Where gaseous exchange occurs,Gaseous exchange in environment During photosynthesis plants absorb carbon dioxide and produce oxygen.
Carbon di-oxide,Chemical compound,Animals,Organism,Harmful for,Carbon di-oxide is harmful for animals.
Plants,Organism,Carbon dioxide,Chemical compound,Absorb,Plants absorb this carbon dioxide and let off essential oxygen into the atmosphere.
Plants,Organism,Oxygen,Chemical compound,Release into atmosphere,Plants absorb this carbon dioxide and let off essential oxygen into the atmosphere.
Plants,Organism,Environment,Natural habitat,Filter,"In this way, plants filter the environment to make it pollution free."
existence of life,Concept,photosynthesis,Biological process,Dependent on,From the above discussion it can be concluded that the existence of life is totally dependent on photosynthesis.
Photosynthesis,Biological process,Human civilization,Civilization,Affects,"If the process of photosynthesis comes to a close, the human civilization will undoubtedly be ruined."
Carbon di-oxide,Chemical compound,Water,Chemical compound,Reactants of,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Glucose,Chemical compound,Oxygen,Chemical compound,Products of,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Photosynthesis,Biological process,Carbon di-oxide,Chemical compound,Involves,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Photosynthesis,Biological process,Water,Chemical compound,Involves,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Photosynthesis,Biological process,Glucose,Chemical compound,Product of,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Photosynthesis,Biological process,Oxygen,Chemical compound,Product of,What we have learnt in this chapter • Carbon di-oxide and water are absorbed again glucose and oxygen are produced through photosynthesis.
Equilibrium,Concept,Carbon dioxide,Chemical compound,Related to,• The equlibrium of carbondioxide and oxygen are maintainted through photosynthesis.
Equilibrium,Concept,Oxygen,Chemical compound,Related to,• The equlibrium of carbondioxide and oxygen are maintainted through photosynthesis.
Photosynthesis,Biological process,Equilibrium,Concept,Maintains,• The equlibrium of carbondioxide and oxygen are maintainted through photosynthesis.
Factors,Unknown,Photosynthesis,Biological process,Required for,The factors required for photosynthesis are - i.
Brick,Object,Grass,Plant,Laying on,"In the field, he could see a brick laying on the grass."
He,Person,Brick,Object,Lifted,"When he lifted the brick, he saw that the grasses under the brick had turned pale."
Grasses,Plant,Brick,Object,Under,"When he lifted the brick, he saw that the grasses under the brick had turned pale."
Grasses,Plant,Pale color,Physical property,Turned into,"When he lifted the brick, he saw that the grasses under the brick had turned pale."
Grasses,Plant,Brick,Object,Beyond,But the grasses beyond the area of the brick were fresh and green.
Fly,Insect,Eyes,Organ,Towards,"For example, if a fly flies towards your eyes, they will readily blink."
Eyes,Organ,Blink,Action,In response to,"For example, if a fly flies towards your eyes, they will readily blink."
Hands,Body part,Hot object,Object,Touching,You will move your hands involuntarily if you accidentally touch any hot object.
Fish bone,Object,Feet,Body part,Pricks,"The moment a fish bone prick your feet, you will yelp in pain."
Feet,Body part,You,Person,Belongs to,"The moment a fish bone prick your feet, you will yelp in pain."
You,Person,Pain,Sensation,Feel,"The moment a fish bone prick your feet, you will yelp in pain."
We,Pronoun,Five sensory organs,Body part,Dependent on,We can feel all these with the help of our five sensory organs.
Five sensory organs,Body part,Feel,Action,Performed by,We can feel all these with the help of our five sensory organs.
Sensory organs,Body part,Structure and functions,Concept,Related to,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Sensory organs,Body part,Uses,Concept,Related to,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Sensory organs,Body part,Taking care,Concept,Related to,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Sensory organs,Body part,Awareness,Concept,Related to,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Anika,Person,Annual examination,Event,Participated in,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Anika,Person,Class six,Academic level,Promoted to,' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
Everybody,Person,She,Person,Refers to,Everybody says she is intelligent.
She,Person,Intelligent,Trait,Describes,Everybody says she is intelligent.
Intelligent,Trait,Person,Living being,Expressed as,"Being intelligent is popularly express as ""having a good brain""."
Good brain,Physical attribute,Intelligent,Trait,Associated with,"Being intelligent is popularly express as ""having a good brain""."
Brain,Organ,Body,Organism,Chief commander of,Brain is the chief commander of our body.
Brain,Organ,Co-ordination,Process,Regulates,Co-ordination of our different activities is regulated by the direction of brain.
Brain,Organ,Skull,Body part,Located within,Brain is located within our skull.
Eyes,Organ,See,Body function,with,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin."
Ears,Organ,Hear,Body function,with,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin."
Nose,Organ,Smell,Body function,with,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin."
Tongue,Organ,Taste,Body function,with,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin."
Skin,Organ,Feel,Body function,with,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin."
Sensory organs,Body part,Activities,Action,Due to,We can carry out all these activities due to our sensory organs.
Eyes,Organ,Brain,Organ,Sends information to,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Ears,Organ,Brain,Organ,Sends information to,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Nose,Organ,Brain,Organ,Sends information to,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Tongue,Organ,Brain,Organ,Sends information to,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Skin,Organ,Brain,Organ,Sends information to,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Outside world,Environment,Eyes,Organ,Receives information from,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Outside world,Environment,Ears,Organ,Receives information from,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Outside world,Environment,Nose,Organ,Receives information from,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Outside world,Environment,Tongue,Organ,Receives information from,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Outside world,Environment,Skin,Organ,Receives information from,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain."
Sensory organs,Body part,Brain,Organ,Inform of,"Science - Class-6, Fonna-7  50 Science With the help of these sensory organs, our brain is informed of everything happening in the world around us."
Brain,Organ,World around us,Environment,Informed of,"Science - Class-6, Fonna-7  50 Science With the help of these sensory organs, our brain is informed of everything happening in the world around us."
Eyes,Organ,Brain,Organ,Connected by nerves,Your eyes will instantly let your brain know about it.
Your,Body part,Brain,Organ,Sends message to,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly."
Muscles,Body part,Your,Body part,Receives message from,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly."
Walking,Activity,Muscles,Body part,Involved in,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly."
Crossing the road,Activity,Walking,Activity,Involved in,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly."
Standing still,Activity,Muscles,Body part,Involved in,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly."
Brain,Organ,Functions,Process,Carried out by,All these functions are being carried out by the command of our brain.
Eyes,Organ,Everything around us,Object,See with,Eye We can see everything around us with eyes.
Eyes,Organ,Orbit,Bone,Placed inside,"We have a pair of eyes placed inside the orbit, in front of the skull."
Eyes,Organ,Skull,Bone,In front of,"We have a pair of eyes placed inside the orbit, in front of the skull."
Eyes,Organ,Orbit,Anatomical structure,Located inside,The eyes are positioned inside the orbit with the help of six muscles.
Six muscles,Muscle group,Orbit,Anatomical structure,Helps in positioning,The eyes are positioned inside the orbit with the help of six muscles.
Muscles,Anatomical structure,Eyeballs,Anatomical structure,Helps move,These muscles help us move the eyeballs.
Tear,Biological secretion,Eye,Organ,From,What we call tear is the secretion of water from the eye.
Tear glands,Organ,Water,Chemical substance,Secreted from,The water secreted from the tear glands is known as tear.
Tear,Biological fluid,Eye,Organ,Keeps moist,Tear keeps the eye moist and it cleans the eye by washing away dirt.
Eye,Organ,Tear,Biological fluid,Moistened by,Tear keeps the eye moist and it cleans the eye by washing away dirt.
Tear,Biological fluid,Dirt,Substance,Washes away,Tear keeps the eye moist and it cleans the eye by washing away dirt.
Eye,Organ,Skin,Organ,Part of,The eye is in fact a part of skin.
Cells,Cell type,Skin,Tissue,Part of,The cells of skin turn transparent at the front of the eye and opaque at the back.
Skin,Tissue,Eye,Organ,Located in,The cells of skin turn transparent at the front of the eye and opaque at the back.
Front of the eye,Location,Cells of skin,Cell type,Located at,The cells of skin turn transparent at the front of the eye and opaque at the back.
Back of the eye,Location,Cells of skin,Cell type,Located at,The cells of skin turn transparent at the front of the eye and opaque at the back.
Transparent,Physical property,Cells of skin,Cell type,Becomes,The cells of skin turn transparent at the front of the eye and opaque at the back.
Opaque,Physical property,Cells of skin,Cell type,Becomes,The cells of skin turn transparent at the front of the eye and opaque at the back.
Human eyes,Organ,Small camera,Device,Act like,"As a result, human eyes act like a small camera."
Eyelids,Body part,Eye,Body part,Covering,Eyelids: They are he outer covering of the eye.
Eyelids,Body part,Can be opened and closed,Action,Performed on eyelids,Eyelids can be opened and closed.
Conjunctiva,Membrane,Eye,Organ,Covers,Conjunctiva: The thin and transparent membrane covering the visible part of the eye is called conjunctiva.
Eyeballs,Body part,Orbits,Anatomical structure,Located inside,Eyeballs are placed inside the orbits.
Sciera,Layer,Eyeball,Organ,Part of,"They are composed of three layers; a) Sciera: The white, tough, outer layer of the eyeball is known as sclera."
Cornea,Anatomical structure,Sclera,Anatomical structure,In front of,The shiny layer in front of the sclera is called cornea.
It,Object,Eye,Organ,Allows,It allows light to enter the eye.
Choroid,Anatomical structure,Eyeball,Organ,Part of,b) Choroid: The mid layer of the eyeball is choroid.
Muscles,Anatomical structure,Pupil,Anatomical structure,Controls,The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
Contraction,Biological process,Muscles,Anatomical structure,Causes,The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
Relaxation,Biological process,Muscles,Anatomical structure,Causes,The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
Dilation,Biological process,Pupil,Anatomical structure,Results in,The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
Contraction,Biological process,Pupil,Anatomical structure,Results in,The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
Retina,Organ,Light rays,Physical entity,Enter,"As a result, light rays can enter the retina."
Elevated,Physical property,Lens,Anatomical structure,Describes,The lens is elevated in the middle and narrows at the top.
Middle,Location,Lens,Anatomical structure,Describes,The lens is elevated in the middle and narrows at the top.
Narrows,Physical property,Lens,Anatomical structure,Describes,The lens is elevated in the middle and narrows at the top.
Lens,Anatomy,Choroid,Anatomy,Held with,The Lens lens is held with the choroid by ciliary muscles.
Ciliary muscles,Anatomy,Choroid,Anatomy,Holds,The Lens lens is held with the choroid by ciliary muscles.
Muscles,Tissue,Lens,Organ,Change shape of,These muscles contract and relax to change the shape of the lens.
Retina,Eye layer,Eyeball,Organ,Innermost layer of,Pupil 51 c) Retina: This is the innermost layer of the eyeball.
Eyeball,Organ,Human eye,Organism,Part of,Fig- 6.1: Internal s1ructure of the human eye The lens divides the eyeball into two chambers.
Lens,Structure,Eyeball,Organ,Divides into,Fig- 6.1: Internal s1ructure of the human eye The lens divides the eyeball into two chambers.
Anterior chamber,Body part,Eyeball,Organ,Part of,Fig- 6.1: Internal s1ructure of the human eye The lens divides the eyeball into two chambers.
Posterior chamber,Body part,Eyeball,Organ,Part of,Fig- 6.1: Internal s1ructure of the human eye The lens divides the eyeball into two chambers.
Front chamber,Body part,Watery fluid,Fluid type,Filled with,The front chamber is filled with watery fluid and the chamber at the back is filled with jelly like fluid.
Chamber at the back,Body part,Jelly like fluid,Fluid type,Filled with,The front chamber is filled with watery fluid and the chamber at the back is filled with jelly like fluid.
Fluids,Substance,Eye,Organ,Located in,"The fluids help light to enter the eye, supply nutrients and control the shape of the eyeball."
Light,Physical phenomenon,Eye,Organ,Enters,"The fluids help light to enter the eye, supply nutrients and control the shape of the eyeball."
Nutrients,Substance,Eye,Organ,Supplies,"The fluids help light to enter the eye, supply nutrients and control the shape of the eyeball."
Fluids,Substance,Eyeball,Organ,Controls shape,"The fluids help light to enter the eye, supply nutrients and control the shape of the eyeball."
The,Article,Eye,Organ,Subject of sentence,Taking care of the eye The eye is a sensitive organ and it requires proper care.
Eye,Organ,Sensitive,Characteristic,Described as,Taking care of the eye The eye is a sensitive organ and it requires proper care.
Eye,Organ,Proper care,Action,Requires,Taking care of the eye The eye is a sensitive organ and it requires proper care.
Eye,Body part,Diseases,Medical condition,Prone to,"If proper care is not taken, the eye might be prone to many diseases."
Eyes,Organ,Water,Substance,Cleaned with,You can take care of the • eye in the following ways: Clean your eyes regularly with clean water.
Vitamin A,Nutrient,Night blindness,Disease,Prevents,Regular intake of vitamin A helps prevent night blindness.
Cornea,Eye part,Iris,Eye part,Adjacent to,Task: With the help of a model or chart identify the different parts of the eye.
Iris,Eye part,Pupil,Eye part,Opening in,Task: With the help of a model or chart identify the different parts of the eye.
Pupil,Eye part,Lens,Eye part,Adjacent to,Task: With the help of a model or chart identify the different parts of the eye.
Lens,Eye part,Retina,Eye part,Adjacent to,Task: With the help of a model or chart identify the different parts of the eye.
Retina,Eye part,Optic nerve,Eye part,Connected to,Task: With the help of a model or chart identify the different parts of the eye.
Retina,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Lens,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Pupil,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Iris,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Conjunctiva,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Sclera,Sensory organ,Eyeball,Organ,Located in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Ear,Organ,Hear,Biological process,Involved in,"New words: sensory organ, retina, lens, eyeball, pupil, iris, conjunctiva, sclera LESSONS 4-S: EAR How do we hear?"
Ear,Organ,Hear,Biological process,Enables,"If we did not have ear, we could not hear; in fact, we could not even spe~ because we learn to talk by hearing others."
Speak,Activity,Hear,Biological process,Necessary for learning,"If we did not have ear, we could not hear; in fact, we could not even spe~ because we learn to talk by hearing others."
Talk,Activity,Hear,Biological process,Learn by hearing others,"If we did not have ear, we could not hear; in fact, we could not even spe~ because we learn to talk by hearing others."
Ears,Body part,Head,Body part,On sides of,We have two ears- one on each sides of our head.
Ears,Body part,Hearing,Biological process,Helps with,"Other than helping us c with hearing, ears also help us maintain the balance of our body."
Ears,Body part,Balance,Biological process,Helps maintain,"Other than helping us c with hearing, ears also help us maintain the balance of our body."
External ear,Body part,Ear,Body part,Part of,"Our ear is ~ divided into three parts-- extemal ear, middle ear and inner ear."
Middle ear,Body part,Ear,Body part,Part of,"Our ear is ~ divided into three parts-- extemal ear, middle ear and inner ear."
Inner ear,Body part,Ear,Body part,Part of,"Our ear is ~ divided into three parts-- extemal ear, middle ear and inner ear."
External ear,Body part,Middle ear,Body part,Connected to,"Our ear is ~ divided into three parts-- extemal ear, middle ear and inner ear."
Middle ear,Body part,Inner ear,Body part,Connected to,"Our ear is ~ divided into three parts-- extemal ear, middle ear and inner ear."
Outer ear,Body part,Pinna,Body part,Composed of,"Outer ear: Outer ear is composed of pinna, ear hole and eardrum."
Outer ear,Body part,Ear hole,Body part,Composed of,"Outer ear: Outer ear is composed of pinna, ear hole and eardrum."
Outer ear,Body part,Eardrum,Body part,Composed of,"Outer ear: Outer ear is composed of pinna, ear hole and eardrum."
Pinna,Anatomical structure,Outer ear,Anatomical structure,Part of,Pinna: It is a part of the outer ear.
Flap,Body part,Skin,Tissue,Part of,It is a flap of skin and cartilage.
Flap,Body part,Cartilage,Tissue,Part of,It is a flap of skin and cartilage.
Pinna,Anatomical structure,Ear hole,Anatomical structure,Connected to,Ear hole: Pinna is connected to a tube called ear hole.
Ear hole,Anatomical structure,Eardrum,Anatomical structure,Ends with,Ear drum: The ear hole ends with the eardrum.
External ear,Anatomical structure,Last part,Anatomical structure,Part of,This is the last part of external ear.
Middle ear,Ear part,External ear,Ear part,Between,Middle ear: This is situated between the external and inner ear.
Middle ear,Ear part,Inner ear,Ear part,Between,Middle ear: This is situated between the external and inner ear.
Bones,Anatomy,Inner ear,Anatomy,Connected to,"With the help of these bones, sound reaches the inner ear."
Ear,Body part,Throat,Body part,Connected by tube,A tube connects the ear with the back of the throat.
Tube,Object,Air pressures,Physical property,Balances,The function of this tube is to balance the air pressures both in and outside the eardrum.
Tube,Object,Eardrum,Organ,Connected to,The function of this tube is to balance the air pressures both in and outside the eardrum.
Inner ear,Anatomical structure,Auditory capsule bone,Anatomical structure,Situated inside,Inner ear: It is situated inside the auditory capsule bone.
Utriculus,Chamber,Semi-circular canals,Canal,Consists of,Utriculus: This chamber consists of three semi-circular canals.
Canals,Anatomical structure,Fluid,Substance,Filled with,These canals are filled with fluid.
Fluid,Substance,Sensory nerves,Body part,Released by,"When the fluid is relesed , these sensory nerves are stimulated and then, impulses are sent to the brain."
Sensory nerves,Body part,Brain,Organ,Stimulated by,"When the fluid is relesed , these sensory nerves are stimulated and then, impulses are sent to the brain."
Impulses,Signal,Brain,Organ,Sent to,"When the fluid is relesed , these sensory nerves are stimulated and then, impulses are sent to the brain."
The brain,Organ,Rest of the body,Organ system,Sends messages to,"The brain then sends messages to the rest of the body, thus maintaining a balance of the body."
