entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Heart,Organ,All about Heart,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
New Life,Concept,Starting a New Life,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Light,Electromagnetic radiation,Sight,Concept,Related,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Polymer,Chemical compound,Chapter Six,Chapter,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Acid,Chemical compound,"Use of Acid, Base and Salt",Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Base,Chemical compound,"Use of Acid, Base and Salt",Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Salt,Chemical compound,"Use of Acid, Base and Salt",Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Resources,Concept,Our Resources,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Disaster,Event,Living with Disaster,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Force,Concept,Let Us Know Force,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Biotechnology,Field of study,Chapter Eleven,Chapter,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Electricity,Form of energy,Daily Life,Concept,Related,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
World,Planet,The World is Getting Smaller,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Science,Field of study,Science to Save Life,Subject,About,"Farhadul Islam Chairman National Curriculum and Textbook Board, Bangladesh  CONTENTS Chapter Subject Pages One Healthy Life, Better Living 1-33 Two Water for Life 34-59 Three All about Heart 60-88 l Four Starting a New Life 89-118 I Five Light for Sight 119-132 I Six Polymer 133-149 I Seven Use of Acid, Base and Salt 150-170 I Eight Our Resources 171-189 Nine l Living with Disaster 190-220 Ten I Let Us Know Force 221-238 Eleven Biotechnology 239-261 l Twelve Electricity in Daily Life 262-280 l Thirteen The World is Getting Smaller 281-307 Fourteen Science to Save Life 308-32~  Chapter One Healthy Life, Better Living We c:81111ot Jive: without !bod."
Edible items,Food type,Living body,Organism type,Provides nutrition to,The edible items which can produce energy and immunity and help to grow and develop a living body by its nutrition are called food.
Food,Food type,Living body,Organism type,Helps grow and develop,The edible items which can produce energy and immunity and help to grow and develop a living body by its nutrition are called food.
Food,Food type,Living body,Organism type,Produces energy and immunity,The edible items which can produce energy and immunity and help to grow and develop a living body by its nutrition are called food.
Nutrition,Concept,Food items,Entity,Involves getting,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Nutrition,Concept,Environment,Entity,Involves getting from,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Food items,Entity,Environment,Entity,Derived from,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Food items,Entity,Digestion,Biological process,Involved in,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Food items,Entity,Absorption,Biological process,Involved in,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Energy need,Concept,Nutrition,Concept,Fulfilled by,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Immunity,Concept,Nutrition,Concept,Developed by,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Diseases,Concept,Immunity,Concept,Prevented by,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Growth,Concept,Nutrition,Concept,Aided by,"Nutrition is- getting necessary food items from the environment and digesting and absorbing them, then fulfillment of energy need, developing the immunity of diseases, and growth of the body."
Organic elements,Chemical compound,Living body,Organism,Provide vital force of,The organic and inorganic elements in food which provide the vital force of the living body are collectively called the nutrients e.g.
Inorganic elements,Chemical compound,Living body,Organism,Provide vital force of,The organic and inorganic elements in food which provide the vital force of the living body are collectively called the nutrients e.g.
Nutrients,Collective term,Organic elements,Chemical compound,Include,The organic and inorganic elements in food which provide the vital force of the living body are collectively called the nutrients e.g.
Nutrients,Collective term,Inorganic elements,Chemical compound,Include,The organic and inorganic elements in food which provide the vital force of the living body are collectively called the nutrients e.g.
Digestion,Biological process,Nutrients,Substance,Not required,Nutrients do not need to be digested.
Living beings,Organism,Nutrients,Food,Obtained from,Living beings get nutrients from food.
Carbohydrates,Nutrient,Body,Organism,Related to,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Proteins,Nutrient,Body,Organism,Related to,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Fats,Nutrient,Body,Organism,Related to,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Body,Organism,Nutrition,Biological process,Produces,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Body,Organism,Development,Biological process,Ensures,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Body,Organism,Energy,Physical quantity,Provides,"Among them carbohydrates, proteins and fats are nutrients; these help the body to produce nutrition, ensure development and give energy."
Fats,Nutrient,Carbohydrates,Nutrient,Related,Fats and carbohydrates are called the energy producing foods and proteins are called the body building foods.
Carbohydrates,Nutrient,Proteins,Nutrient,Related,Fats and carbohydrates are called the energy producing foods and proteins are called the body building foods.
Proteins,Nutrient,Body,Organism,Building,Fats and carbohydrates are called the energy producing foods and proteins are called the body building foods.
Vitamins,Nutrient,Body,Organism,Protects from diseases,"Vitamins, minerals and water are called the protecting elements because these protect the body from diseases ."
Minerals,Nutrient,Body,Organism,Protects from diseases,"Vitamins, minerals and water are called the protecting elements because these protect the body from diseases ."
Water,Chemical compound,Body,Organism,Protects from diseases,"Vitamins, minerals and water are called the protecting elements because these protect the body from diseases ."
Components of food,General entity,Carbohydrates,Nutrient,Main food for human beings,....----:=-------- Components of food Supplementary com onents vitamins minerals water Fig. 1.01 : Six components of food  4 Science 1.1.1 Carbohydrates Carbohydrates are the main food for human beings.
Carbohydrates,Nutrient,Human beings,Organism,Consumed by,....----:=-------- Components of food Supplementary com onents vitamins minerals water Fig. 1.01 : Six components of food  4 Science 1.1.1 Carbohydrates Carbohydrates are the main food for human beings.
Sugar,Compound,Color,Physical property,Lacks,Sugar has no colour and smell but is sweet in taste.
Sugar,Compound,Smell,Physical property,Lacks,Sugar has no colour and smell but is sweet in taste.
Sugar,Compound,Taste,Sensation,Is,Sugar has no colour and smell but is sweet in taste.
Sugar,Compound,Sweetness,Sensation,Has,Sugar has no colour and smell but is sweet in taste.
Rice,Plant source,Starch,Nutrient,Main source of,"Plant Sources Starch: Rice, wheat, maize and many other cereals are the main sources of starch."
Wheat,Plant source,Starch,Nutrient,Main source of,"Plant Sources Starch: Rice, wheat, maize and many other cereals are the main sources of starch."
Maize,Plant source,Starch,Nutrient,Main source of,"Plant Sources Starch: Rice, wheat, maize and many other cereals are the main sources of starch."
Cereals,Plant source,Starch,Nutrient,Main source of,"Plant Sources Starch: Rice, wheat, maize and many other cereals are the main sources of starch."
Potato,Food,Starch,Nutrient,Source of,"Besides these, potato, sweet potato and arum are vital sources of starch."
Sweet potato,Food,Starch,Nutrient,Source of,"Besides these, potato, sweet potato and arum are vital sources of starch."
Arum,Food,Starch,Nutrient,Source of,"Besides these, potato, sweet potato and arum are vital sources of starch."
Glucose,Compound,Sugar,Compound,Comparison,Glucose: It is less sweet than sugar.
Carbohydrate,Compound,Grapes,Fruit,Found in,"This carbohydrate is available in grapes, apples, carrots, dates etc."
Carbohydrate,Compound,Apples,Fruit,Found in,"This carbohydrate is available in grapes, apples, carrots, dates etc."
Carbohydrate,Compound,Carrots,Vegetable,Found in,"This carbohydrate is available in grapes, apples, carrots, dates etc."
Carbohydrate,Compound,Dates,Fruit,Found in,"This carbohydrate is available in grapes, apples, carrots, dates etc."
Fructose,Compound,Mango,Fruit,Found in,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Fructose,Compound,Papaya,Fruit,Found in,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Fructose,Compound,Banana,Fruit,Found in,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Fructose,Compound,Orange,Fruit,Found in,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Fructose,Compound,Honey,Extracted substance,Found in,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Flower,Plant part,Honey,Extracted substance,Extracted from,"Fructose: In mango, papaya, banana and orange, or other sweet fruits and in flower extracted honey, fructose is available."
Sucrose,Compound,Sugarcane,Plant,Derived from,"Sucrose: Sugarcane, sugar, molasses and sugar- candy are the sources of sucrose."
Sucrose,Compound,Sugar,Food,Derived from,"Sucrose: Sugarcane, sugar, molasses and sugar- candy are the sources of sucrose."
Sucrose,Compound,Molasses,Food,Derived from,"Sucrose: Sugarcane, sugar, molasses and sugar- candy are the sources of sucrose."
Sucrose,Compound,Sugar-candy,Food,Derived from,"Sucrose: Sugarcane, sugar, molasses and sugar- candy are the sources of sucrose."
Wood apple,Fruit,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Mango,Fruit,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Banana,Fruit,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Watermelon,Fruit,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Groundnut,Nut,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Dry fruit,Food,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Vegetables,Food,Cellulose,Biopolymer,Source of,"Cellulose: Wood apple, mango, banana, watermelon, groundnut, dry fruit and all kinds of vegetables are the potential sources of cellulose."
Cows,Animal,Lactose,Milk sugar,Source of,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Goats,Animal,Lactose,Milk sugar,Source of,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Other animals,Animal,Lactose,Milk sugar,Source of,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Milk,Product,Cows,Animal,Derived from,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Milk,Product,Goats,Animal,Derived from,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Milk,Product,Other animals,Animal,Derived from,"Animal Source Lactose or Milk Sugar: The milk of cows, goats and other animals are the sources of lactose."
Glycogen,Biological molecule,Meat,Food type,Present in,"Glycogen: Glycogen is available in the meat and liver of birds like chicken, pigeon etc."
Glycogen,Biological molecule,Liver,Organ,Present in,"Glycogen: Glycogen is available in the meat and liver of birds like chicken, pigeon etc."
Birds,Animal,Chicken,Bird,Type of,"Glycogen: Glycogen is available in the meat and liver of birds like chicken, pigeon etc."
Birds,Animal,Pigeon,Bird,Type of,"Glycogen: Glycogen is available in the meat and liver of birds like chicken, pigeon etc."
Carbohydrate,Nutrient,Nutrition,Concept,Role in,Nutritional Value Carbohydrate has an important role in nutrition.
Carbohydrate,Nutrient,Body,Organism,Produces energy and heat in,Carbohydrate produces energy and heat in body.
Carbohydrate,Organic compound,Respiration,Biological process,Involved in,During respiration carbohydrate is oxidized and produces energy for metabolism.
Carbohydrate,Organic compound,Energy,Physical quantity,Produces,During respiration carbohydrate is oxidized and produces energy for metabolism.
Respiration,Biological process,Energy,Physical quantity,Produced by,During respiration carbohydrate is oxidized and produces energy for metabolism.
Respiration,Biological process,Metabolism,Biological process,Provides energy for,During respiration carbohydrate is oxidized and produces energy for metabolism.
Glycogen,Biological molecule,Energy,Concept,Provides in,Glycogen provides energy in deficiency of food or in hard labour.
Food,Concept,Glycogen,Biological molecule,Deficiency of,Glycogen provides energy in deficiency of food or in hard labour.
Hard labour,Concept,Glycogen,Biological molecule,Provides in,Glycogen provides energy in deficiency of food or in hard labour.
Proteins,Macromolecule,Carbohydrates,Macromolecule,Synthesized from,"Besides, proteins and fats are synthesized from carbohydrates."
Fats,Macromolecule,Carbohydrates,Macromolecule,Synthesized from,"Besides, proteins and fats are synthesized from carbohydrates."
Amount of sugar,Substance,Body,Organism,Related to,"On the other hand if the amount of sugar is more than the need, extra fat is accumulated as fat cell in the body."
Extra fat,Substance,Fat cell,Cell type,Accumulated as,"On the other hand if the amount of sugar is more than the need, extra fat is accumulated as fat cell in the body."
Red blood cells,Cell type,Blood,Fluid,Found in,Red blood cells of blood carry this oxygen to the cells of our body and there it reacts with glucose to produce heat energy.
Oxygen,Molecule,Red blood cells,Cell type,Carried by,Red blood cells of blood carry this oxygen to the cells of our body and there it reacts with glucose to produce heat energy.
Cells of our body,Cell type,Heat energy,Energy type,Produces by reacting glucose with oxygen,Red blood cells of blood carry this oxygen to the cells of our body and there it reacts with glucose to produce heat energy.
Glucose,Molecule,Cells of our body,Cell type,React with oxygen to produce heat energy,Red blood cells of blood carry this oxygen to the cells of our body and there it reacts with glucose to produce heat energy.
Heat energy,Physical quantity,All our energies,Concept,Source of,This heat energy is the source of all our energies.
Food,Object,Energy,Physical quantity,Measured as,The energy in food is measured as food calories or kilo calorie.
Food calories,Physical quantity,Food,Object,Measured in,The energy in food is measured as food calories or kilo calorie.
Kilo calorie,Physical quantity,Food,Object,Measured as,The energy in food is measured as food calories or kilo calorie.
Heat energy,Physical quantity,Oxidation,Chemical process,Produces,The amount of heat energy produced by the oxidation of one gram of food is called the food calorie.
Food,Substance,Oxidation,Chemical process,Undergoes,The amount of heat energy produced by the oxidation of one gram of food is called the food calorie.
Food calorie,Unit of measurement,Heat energy,Physical quantity,Measured by,The amount of heat energy produced by the oxidation of one gram of food is called the food calorie.
Energy,Physical quantity,Water,Chemical compound,Related to,The amount of energy which is needed to increase 1 ° Celsius temperature of 1 gram water is called one calorie.
Celsius,Temperature scale,Water,Chemical compound,Related to,The amount of energy which is needed to increase 1 ° Celsius temperature of 1 gram water is called one calorie.
Calorie,Unit of energy,Water,Chemical compound,Related to,The amount of energy which is needed to increase 1 ° Celsius temperature of 1 gram water is called one calorie.
Calorie,Unit of measurement,Kilo calorie,Unit of measurement,Equivalent to,One thousand calorie is equal to one kilo calorie or one food calorie.
Calorie,Unit of measurement,Food calorie,Unit of measurement,Equivalent to,One thousand calorie is equal to one kilo calorie or one food calorie.
Food calorie,Unit of measurement,Kilo calorie,Unit of measurement,Expressed in,Food calorie is expressed in kilo calorie.
Carbohydrates,Nutrient,Calorie,Unit of measurement,Contains,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Protein,Nutrient,Calorie,Unit of measurement,Contains,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Fat,Nutrient,Calorie,Unit of measurement,Contains,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Carbohydrates,Nutrient,Protein,Nutrient,Almost equal in calorie,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Fat,Nutrient,Carbohydrates,Nutrient,Has highest amount of calorie,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Fat,Nutrient,Protein,Nutrient,Has highest amount of calorie,"The calorie of carbohydrates and protein is almost equal 4 kcal/ gm, while fat has the highest- amount of calorie, that is, 9 kcal/ gm."
Adult male person,Person,Food,Object,Needs to eat,An adult male person needs to eat food equal to 2500 kcal per day and for a woman this figure is 2000 kcal a day.
2500 kcal per day,Unit of measurement,Food,Object,Equal to,An adult male person needs to eat food equal to 2500 kcal per day and for a woman this figure is 2000 kcal a day.
Woman,Person,Food,Object,Needs to eat,An adult male person needs to eat food equal to 2500 kcal per day and for a woman this figure is 2000 kcal a day.
2000 kcal a day,Unit of measurement,Food,Object,Equal to,An adult male person needs to eat food equal to 2500 kcal per day and for a woman this figure is 2000 kcal a day.
Proteins,Biological molecule,Carbon,Element,Composed of,"1.1.2 Proteins A protein is composed of carbon, hydrogen, oxygen and nitrogen."
Proteins,Biological molecule,Hydrogen,Element,Composed of,"1.1.2 Proteins A protein is composed of carbon, hydrogen, oxygen and nitrogen."
Proteins,Biological molecule,Oxygen,Element,Composed of,"1.1.2 Proteins A protein is composed of carbon, hydrogen, oxygen and nitrogen."
Proteins,Biological molecule,Nitrogen,Element,Composed of,"1.1.2 Proteins A protein is composed of carbon, hydrogen, oxygen and nitrogen."
Protein,Biological molecule,Amino acid,Biological molecule,Converted into after digestion.,A protein is converted into an amino acid after digestion.
Protein,Biological molecule,Amino acid,Organic compound,Identified by,A protein is identified by its amino acid.
Amino acids,Organic compound,Human body,Organism,Found in,20 types of amino acids have been found so far in the human body.
Amino acids,Compound,Protein,Macromolecule,Units of formation,Amino acids are the units of protein formation.
Animal proteins,Protein type,Animals,Organism,Obtained from,The proteins which are obtained from animals are called animal proteins e.g.
Plants,Organism,Plant proteins,Protein type,Obtained from,The proteins which are obtained from plants are called plant proteins.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,e.g.
Amino acids,Organic compound,Essential amino acids,Organic compound,Subset of,Eight out of a total of 20 amino acids are essential.
Essential amino acids,Organic compound,Total amino acids,Organic compound,Subset of,Eight out of a total of 20 amino acids are essential.
Lysine,Amino acid,Tryptophan,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Methionine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Valine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Leucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Isoleucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Lysine,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Methionine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Valine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Leucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Isoleucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Phenylalanine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Tryptophan,Amino acid,Threonine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Methionine,Amino acid,Valine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Methionine,Amino acid,Leucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
Methionine,Amino acid,Isoleucine,Amino acid,Related,"These are lysine, tryptophan, methionine, valine, leocine, isoleucine, phenyle alanine and threonine."
