entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Eyes,Body part,Concave mirrors,Medical equipment,Examined using,"You might have seen doctors using concave mirrors for examining eyes, ears, nose and throat."
Ears,Body part,Concave mirrors,Medical equipment,Examined using,"You might have seen doctors using concave mirrors for examining eyes, ears, nose and throat."
Nose,Body part,Concave mirrors,Medical equipment,Examined using,"You might have seen doctors using concave mirrors for examining eyes, ears, nose and throat."
Throat,Body part,Concave mirrors,Medical equipment,Examined using,"You might have seen doctors using concave mirrors for examining eyes, ears, nose and throat."
Concave mirrors,Optical device,Dentists,Profession,Used by,Concave mirrors are also used by dentists to see an enlarged image of the teeth (Fig. 11.17).
Teeth,Body part,Enlarged image,Visual representation,Seen through,Concave mirrors are also used by dentists to see an enlarged image of the teeth (Fig. 11.17).
Reflectors,Object,Torch,Object,Part of,"The reflectors of torches, headlights of cars and scooters are concave in shape (Fig. 11.18)."
Headlights,Object,Cars,Object,Part of,"The reflectors of torches, headlights of cars and scooters are concave in shape (Fig. 11.18)."
Headlights,Object,Scooters,Object,Part of,"The reflectors of torches, headlights of cars and scooters are concave in shape (Fig. 11.18)."
Concave shape,Physical property,Reflectors,Object,Shape of,"The reflectors of torches, headlights of cars and scooters are concave in shape (Fig. 11.18)."
Boojho,Person,Image,Object,Observed,Fig. 11.16  Virtual image formed by a concave mirror Rationalised 2023-24  LIGHT 131 Boojho observed his image in the shiny surface of the bell on his new bicycle.
Virtual image,Object,Concave mirror,Object,Formed by,Fig. 11.16  Virtual image formed by a concave mirror Rationalised 2023-24  LIGHT 131 Boojho observed his image in the shiny surface of the bell on his new bicycle.
Concave mirror,Object,Light,Physical phenomenon,Rationalised,Fig. 11.16  Virtual image formed by a concave mirror Rationalised 2023-24  LIGHT 131 Boojho observed his image in the shiny surface of the bell on his new bicycle.
Bell,Object,Shiny surface,Object,On,Fig. 11.16  Virtual image formed by a concave mirror Rationalised 2023-24  LIGHT 131 Boojho observed his image in the shiny surface of the bell on his new bicycle.
Bell,Object,Spherical mirror,Object,Kind of,He wondered if the bell is also a kind of spherical mirror.
Bell,Object,Reflecting surface,Object,of,Note that the reflecting surface of the bell is convex.
Reflecting surface,Object,Bell,Object,is of,Note that the reflecting surface of the bell is convex.
Reflecting surface,Object,Convex,Property,has,Note that the reflecting surface of the bell is convex.
Convex mirror,Mirror type,Side view mirror,Mirror type,Used as,11.20  Convex mirror as side view mirror mirror?
Convex mirrors,Optical device,Objects,Physical object,Forms images of,Convex mirrors can form images of objects spread over a large area.
Drivers,Occupation,Traffic,Object,See behind,"So, these help the drivers to see the traffic behind them (Fig. 11.20)."
Magnifying glass,Optical instrument,Lenses,Optical instrument,Type of,11.5  IMAGES FORMED BY LENSES You might have seen a magnifying glass.
Lenses,Optical instrument,Magnifying glass,Optical instrument,Used in forming images,11.5  IMAGES FORMED BY LENSES You might have seen a magnifying glass.
Fig.,Abbreviation,Small print,Object,Used to read,It is used to read very small print (Fig. 11.21).
Magnifying glass,Tool,Lens,Optical component,Type of,The magnifying glass is actually a type of a lens.
Lenses,Optical component,Spectacles,Optical instrument,Used in,"Lenses are widely used in spectacles, telescopes and microscopes."
Lenses,Optical component,Telescopes,Optical instrument,Used in,"Lenses are widely used in spectacles, telescopes and microscopes."
Lenses,Optical component,Microscopes,Optical instrument,Used in,"Lenses are widely used in spectacles, telescopes and microscopes."
Lenses,Optical device,Thicker in the middle,Physical property,Have,Those lenses which feel thicker in the middle than at the edges are convex lenses [Fig. 11.22 (a)].
Thicker in the middle,Physical property,Edges,Physical property,Compared to,Those lenses which feel thicker in the middle than at the edges are convex lenses [Fig. 11.22 (a)].
Convex lenses,Optical device,Thicker in the middle,Physical property,Type of,Those lenses which feel thicker in the middle than at the edges are convex lenses [Fig. 11.22 (a)].
Concave lenses,Optical component,Edges,Physical feature,Thinner at,Those which feel thinner in the middle than at the edges are concave lenses [Fig. 11.22 (b)].
Concave lenses,Optical component,Middle,Physical feature,Thicker at,Those which feel thinner in the middle than at the edges are concave lenses [Fig. 11.22 (b)].
Lenses,Object,Transparent,Property,are,Notice that the lenses are transparent and light can pass through them.
Lenses,Object,Light,Object,Pass through,Notice that the lenses are transparent and light can pass through them.
Lens,Optical instrument,Sun,Star,Should not be used to observe,CAUTION It is dangerous to look through a lens at the Sun or a bright light.
Lens,Optical instrument,Bright light,Light source,Should not be used to observe,CAUTION It is dangerous to look through a lens at the Sun or a bright light.
Convex lens,Optical instrument,Sunlight,Light source,Focuses on,You should also be careful not to focus sunlight with a convex lens on any part of your body.
Human body,Organism,Sunlight,Light source,Should not be focused on,You should also be careful not to focus sunlight with a convex lens on any part of your body.
Convex lens,Optical component,Concave lens,Optical component,None mentioned.,11.22  (a) A convex lens and (b) a concave lens (a) (b) Let us play with lenses.
Activity 11.9,Scientific activity,Convex lens,Optical instrument,Used in,Activity 11.9 Take a convex lens or magnifying glass.
Activity 11.9,Scientific activity,Magnifying glass,Optical instrument,Can be used as an alternative to convex lens,Activity 11.9 Take a convex lens or magnifying glass.
Sheet of paper,Object,Shown,Action,Placed,Place a sheet of paper as shown (Fig. 11.23).
Lens,Optical component,Paper,Material,Distance between,Adjust the distance between the lens and the paper till you get a bright spot on the paper.
Lens,Optical device,Paper,Material,Held together,Hold the lens and the paper in this position for a few minutes.
Convex lens,Optical component,Light,Electromagnetic radiation,Bends inward,Do you see a bright spot A convex lens converges (bends inward) the light generally falling on it [Fig. 11.24 (a)].
Light,Electromagnetic radiation,Convex lens,Optical component,Falls on,Do you see a bright spot A convex lens converges (bends inward) the light generally falling on it [Fig. 11.24 (a)].
Bright spot,Visual perception,Convex lens,Optical component,Produces,Do you see a bright spot A convex lens converges (bends inward) the light generally falling on it [Fig. 11.24 (a)].
Concave lens,Lens type,Light,Physical entity,Bends outward,"On the other hand, a concave lens diverges (bends outward) the light and is called a diverging lens [Fig. 11.24 (b)]."
Concave lens,Lens type,Diverging lens,Lens type,Called,"On the other hand, a concave lens diverges (bends outward) the light and is called a diverging lens [Fig. 11.24 (b)]."
Mirrors,Object,Nature,Property,Affects,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Mirrors,Object,Size,Property,Affects,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Object,Physical object,Image,Optical phenomenon,Produces,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Object,Physical object,Position,Property,Changes for,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Image,Optical phenomenon,Nature,Property,Changes with,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Image,Optical phenomenon,Size,Property,Changes with,We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
Convex lens,Optical component,Stand,Supporting object,Fixed on,Activity 11.10 Take a convex lens and fix it on a stand as you did with the concave mirror.
Candle,Object,Lens,Object,Placed at a distance of,Place a lighted candle at a distance of about 50 cm from the lens [Fig. 11.25 (a)].
Screen,Object,Lens,Object,Near,You may have to move the screen towards or away from the lens to get a sharp image of the flame.
Flame,Object,Screen,Object,Sharp image,You may have to move the screen towards or away from the lens to get a sharp image of the flame.
Convex lens,Optical device,Magnifying glass,Tool,Used as,This is how a convex lens is used as a magnifying glass.
Concave lens,Optical device,Image,Optical phenomenon,Forms,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27)."
Image,Optical phenomenon,Object,Physical object,Related to,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27)."
Image,Optical phenomenon,Virtual image,Optical phenomenon,Forms,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27)."
Image,Optical phenomenon,Erect image,Optical phenomenon,Forms,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27)."
Image,Optical phenomenon,Smaller in size,Physical property,Has,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27)."
Rainbow,Natural phenomenon,Sky,Location,Seen in,The rainbow is Rationalised 2023-24  LIGHT 135 seen as a large arc in the sky with many colours (Fig. 11.28).
Rainbow,Natural phenomenon,Colors,Visual perception,Composed of,The rainbow is Rationalised 2023-24  LIGHT 135 seen as a large arc in the sky with many colours (Fig. 11.28).
Rainbow,Natural phenomenon,Light,Physical entity,Causes the phenomenon,The rainbow is Rationalised 2023-24  LIGHT 135 seen as a large arc in the sky with many colours (Fig. 11.28).
Fig. 11.28,Visual aid,Rainbow,Natural phenomenon,Depicts,The rainbow is Rationalised 2023-24  LIGHT 135 seen as a large arc in the sky with many colours (Fig. 11.28).
Rainbow,Natural phenomenon,Colors,Physical property,Contains,How many colours are present in a rainbow?
Red,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Orange,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Yellow,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Green,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Blue,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Indigo,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Violet,Color,Rainbow,Phenomenon,Present in,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them."
Rainbow,Natural phenomenon,Sun,Star,Visible when back is towards,Paheli wants to tell you that you can see a rainbow only when your back is towards the sun.
Soap bubbles,Object,Colour,Physical property,Appear with,"You  might have seen that when you blow soap bubbles, they appear colourful."
Compact Disk,Object,Surface,Physical property,Reflects light from,"Similarly, when light is reflected from the surface of a Compact Disk (CD), you see many colours (Fig. 11.29)."
Light,Physical phenomenon,Surface,Physical property,Reflects from,"Similarly, when light is reflected from the surface of a Compact Disk (CD), you see many colours (Fig. 11.29)."
Colors,Physical property,Light,Physical phenomenon,Seen from,"Similarly, when light is reflected from the surface of a Compact Disk (CD), you see many colours (Fig. 11.29)."
Sunlight,Physical entity,Different colours,Physical entity,Mixture of,"On the basis of these experiences, could we say that the sunlight is a mixture of different colours?"
Sunlight,Physical entity,Window,Physical entity,through,Allow a narrow beam of sunlight through a small hole in the window of a dark room to fall on one face of the prism.
Window,Physical entity,Small hole,Physical entity,through,Allow a narrow beam of sunlight through a small hole in the window of a dark room to fall on one face of the prism.
Sunlight,Physical entity,Small hole,Physical entity,fall on,Allow a narrow beam of sunlight through a small hole in the window of a dark room to fall on one face of the prism.
Small hole,Physical entity,One face of the prism,Physical entity,fall on,Allow a narrow beam of sunlight through a small hole in the window of a dark room to fall on one face of the prism.
White light,Color,Seven colors,Color,Consists of,Let the light coming out of the other face of the prism fall on Does this mean that the white light consists of seven colours?
Rainbow,Natural phenomenon,Not applicable,Not applicable,Not applicable,Fig. 11.28  A rainbow Fig.
CD,Object,Sun,Star,Placed in,11.29  A CD placed in sun Fig. 11.30  A prism splits a beam of sunlight into seven colours Rationalised 2023-24  SCIENCE 136 Fig.
Prism,Object,Beam of sunlight,Light,Splits into,11.29  A CD placed in sun Fig. 11.30  A prism splits a beam of sunlight into seven colours Rationalised 2023-24  SCIENCE 136 Fig.
Sun,Star,Beam of sunlight,Light,Emits,11.29  A CD placed in sun Fig. 11.30  A prism splits a beam of sunlight into seven colours Rationalised 2023-24  SCIENCE 136 Fig.
Prism,Object,Seven colours,Color,Splits into,11.29  A CD placed in sun Fig. 11.30  A prism splits a beam of sunlight into seven colours Rationalised 2023-24  SCIENCE 136 Fig.
(a),Object,Disc,Object,has,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
Seven colours,Attribute,Disc,Object,has,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
White sheet of paper,Object,Rotating surface,Object,used on,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
White wall,Object,Background,Object,seen on,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
Disc,Object,White sheet of paper,Object,rotated on,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
Disc,Object,White wall,Object,seen on,11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
Sunlight,Physical phenomenon,Seven colours,Physical phenomenon,Consists of,This shows that the sunlight consists of seven colours.
Sunlight,Physical entity,White light,Physical entity,Is said to be,The sunlight is said to be white light.
White light,Color,Seven colors,Color,Consists of,This means that the white light consists of seven colours.
Colors,Physical object,Notebook,Physical object,None (no relation mentioned),Try to identify these colours and write their names in your notebook.
Circular cardboard disc,Object,10 cm diameter,Measurement,Has size,Activity 11.12 Take a circular cardboard disc of about 10 cm diameter.
Disc,Object,Refill,Object,Loosely fixed on tip,Fix the disc loosely on the tip of a refill of a ball pen.
Disc,Object,Fig. 11.31 (a),Image,Depicted in,Ensure that the disc rotates freely [Fig. 11.31 (a)].
Disc,Object,Daylight,Environmental condition,Rotate in,Rotate the disc in the daylight.
Disc,Object,Colours,Object,Mix together,"When the disc is rotated fast, the colours get mixed together and the disc appears to be whitish [Fig. 11.31 (b)]."
Disc,Object,Fig. 11.31 (b),Object,Appears to be whitish,"When the disc is rotated fast, the colours get mixed together and the disc appears to be whitish [Fig. 11.31 (b)]."
Newton,Scientist,Newton's disc,Object,Invented,Such a disc is popularly known as Newton’s disc.
Newton's disc,Object,Disc,Object,Known as,Such a disc is popularly known as Newton’s disc.
Polished surface,Surface type,Mirror,Object type,Acts as a, Any polished or a shining surface acts as a mirror.
Real image,Type of image,Screen,Output device,Obtained on, An image which can be obtained on a screen is called a real image.
Virtual image,Type of image,Screen,Object,Cannot be obtained on, An image which cannot be obtained on a screen is called a virtual image.
Plane mirror,Object,Image,Reflection,Forms, The image formed by a plane mirror is erect.
Object,Physical object,Mirror,Physical object,in front of,The image is at the same distance behind the mirror as the object is in front of it.
Image,Optical image,Mirror,Physical object,behind,The image is at the same distance behind the mirror as the object is in front of it.
Object,Physical object,Image,Optical image,same distance,The image is at the same distance behind the mirror as the object is in front of it.
Object,Physical object,Mirror,Optical device,Involved in," In an image formed by a mirror, the left side of the object is seen on the right side in the image, and right side of the object appears to be on the left side in the image."
Left side of object,Physical attribute,Right side in image,Visual attribute,Appears on," In an image formed by a mirror, the left side of the object is seen on the right side in the image, and right side of the object appears to be on the left side in the image."
Right side of object,Physical attribute,Left side in image,Visual attribute,Appears on," In an image formed by a mirror, the left side of the object is seen on the right side in the image, and right side of the object appears to be on the left side in the image."
Concave mirror,Optical device,Real image,Image type,Forms, A concave mirror can form a real and inverted image.
Object,Physical object,Mirror,Physical object,Placed close to,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Image,Visual representation,Mirror,Physical object,Formed by,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Image,Visual representation,Object,Physical object,Related to,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Image,Visual representation,Virtual,Visual property,Has property,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Image,Visual representation,Erect,Visual property,Has property,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Image,Visual representation,Magnified,Visual property,Has property,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified."
Object,Physical object,Image,Visual representation,Formed by," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Convex mirror,Optical instrument,Image,Visual representation,Formed by," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Image,Visual representation,Convex mirror,Optical instrument,Formed by," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Image,Visual representation,Object,Physical object,Formed by," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Image,Visual representation,Erect,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Image,Visual representation,Virtual,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Image,Visual representation,Smaller in size,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Object,Physical object,Smaller in size,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Convex mirror,Optical instrument,Smaller in size,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Object,Physical object,Erect,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Convex mirror,Optical instrument,Erect,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Object,Physical object,Virtual,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Convex mirror,Optical instrument,Virtual,Visual property,Has property," Image formed by a convex mirror is erect, virtual and smaller in size than the object."
Convex lens,Optical component,Real and inverted image,Image type,Can form, A convex lens can form real and inverted image.
Object,Physical object,Lens,Optical instrument,Placed close to,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified."
Image,Visual representation,Lens,Optical instrument,Formed by,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified."
Image,Visual representation,Object,Physical object,Magnified,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified."
Image,Visual representation,Object,Physical object,Virtual,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified."
Image,Visual representation,Object,Physical object,Erect,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified."
Convex lens,Lens type,Magnifying glass,Object,Used to see magnified,"When used to see objects magnified, the convex lens is called a magnifying glass."
Magnifying glass,Object,Convex lens,Lens type,Uses convex lens to magnify objects,"When used to see objects magnified, the convex lens is called a magnifying glass."
Concave lens,Optical component,Image,Optical phenomenon,Forms," A concave lens always forms erect, virtual and smaller image than the object."
Image,Optical phenomenon,Object,Optical phenomenon,Smaller than," A concave lens always forms erect, virtual and smaller image than the object."
Image,Optical phenomenon,Object,Optical phenomenon,Erect," A concave lens always forms erect, virtual and smaller image than the object."
Image,Optical phenomenon,Object,Optical phenomenon,Virtual," A concave lens always forms erect, virtual and smaller image than the object."
White light,Light,Seven colours,Color,Composed of, White light is composed of seven colours.
Concave lens,Lens type,Concave mirror,Mirror type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Concave lens,Lens type,Convex lens,Lens type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Concave lens,Lens type,Convex mirror,Mirror type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Concave lens,Lens type,Erect image,Image type,Produces,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Concave mirror,Mirror type,Convex lens,Lens type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Concave mirror,Mirror type,Convex mirror,Mirror type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Convex lens,Lens type,Convex mirror,Mirror type,Opposite,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Convex lens,Lens type,Erect image,Image type,Produces,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Convex mirror,Mirror type,Erect image,Image type,Produces,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Rationalised 2023-24,Exam name,Science 138 Exercises 1,Exam topic,Related to,Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
Convex mirror,Optical device,Enlarged and erect image,Image type,Produces - T,Mark ‘T’ if the statement is true and ‘F’ if it is false: (a) We can obtain an enlarged and erect image by a convex mirror.
FALSE,Lens,Image,Optical phenomenon,Depends on the position of the object relative to the lens.,(T/F) (b) A concave lens always form a virtual image.
FALSE,Concept,Screen,Object,Can display image,(T/F) (d) A real image cannot be obtained on a screen.
FALSE,Concave mirror,Real image,Image type,Not always. The image can be virtual if the object is placed within the focal length of the mirror.,(T/F) (e) A concave mirror always form a real image.
Convex mirror,Optical device,Objects,Physical object,Forms image of,(b) A convex mirror (ii) Can form image of objects spread over a large area.
Convex lens,Optical device,Dentists,Profession,Used by,(c) A convex lens (iii) Used by dentists to see enlarged image of teeth.
Enlarged image,Visual output,Teeth,Body part,Visualized by,(c) A convex lens (iii) Used by dentists to see enlarged image of teeth.
Concave mirror,Optical device,Image,Optical phenomenon,Inverted and magnified,(d) A concave mirror (iv) The image is always inverted and magnified.
Concave lens,Optical device,Image,Optical phenomenon,Produces,(e) A concave lens (v) The image is erect and of the same size as the object.
Image,Optical phenomenon,Object,Physical object,Same size and erect,(e) A concave lens (v) The image is erect and of the same size as the object.
Image,Object,Size,Size,Smaller than,(vi) The image is erect and smaller in size than the object.
Image,Object,Orientation,Orientation,Erect,(vi) The image is erect and smaller in size than the object.
Image,Optical phenomenon,Plane mirror,Optical instrument,Forms,State the characteristics of the image formed by a plane mirror.
Characteristics,Property,Image,Optical phenomenon,Describes,State the characteristics of the image formed by a plane mirror.
Plane mirror,Optical instrument,Image,Optical phenomenon,Produces,State the characteristics of the image formed by a plane mirror.
Image,Optical phenomenon,Virtual,Type of image,Formed by,State the characteristics of the image formed by a plane mirror.
Image,Optical phenomenon,Upright,Type of image,Formed by,State the characteristics of the image formed by a plane mirror.
Image,Optical phenomenon,Same size as the object,Type of image,Formed by,State the characteristics of the image formed by a plane mirror.
Image,Optical phenomenon,Laterally inverted,Type of image,Formed by,State the characteristics of the image formed by a plane mirror.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Rationalised 2023-24  LIGHT 139 6.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,Rationalised 2023-24  LIGHT 139 6.
Thylakoids,Membrane,Light-dependent reactions,Biological process,Occur in,Rationalised 2023-24  LIGHT 139 6.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,Rationalised 2023-24  LIGHT 139 6.
Convex lens,Optical lens,Concave lens,Optical lens,Opposite in shape,State two differences between a convex and a concave lens.
Convex lens,Optical lens,Converges light rays,Physical property,Has the ability to,State two differences between a convex and a concave lens.
Concave lens,Optical lens,Diverges light rays,Physical property,Has the ability to,State two differences between a convex and a concave lens.
Concave mirror,Optical device,Dentist's mirror,Medical instrument,Used to examine teeth,Give one use each of a concave and a convex mirror.
Convex mirror,Optical device,Security mirror,Surveillance equipment,Used to monitor blind spots,Give one use each of a concave and a convex mirror.
concave lens,Optical device,virtual image,Image type,Produces,A virtual image larger than the object can be produced by a (i) concave lens (ii) concave mirror (iii) convex mirror (iv) plane mirror 12.
concave mirror,Optical device,virtual image,Image type,Produces,A virtual image larger than the object can be produced by a (i) concave lens (ii) concave mirror (iii) convex mirror (iv) plane mirror 12.
convex mirror,Optical device,virtual image,Image type,Produces,A virtual image larger than the object can be produced by a (i) concave lens (ii) concave mirror (iii) convex mirror (iv) plane mirror 12.
plane mirror,Optical device,virtual image,Image type,Produces,A virtual image larger than the object can be produced by a (i) concave lens (ii) concave mirror (iii) convex mirror (iv) plane mirror 12.
David,Person,Image,Object,Observing in a plane mirror.,David is observing his image in a plane mirror.
Mirror,Object,Image,Object,Distance between,The distance between the mirror and his image is 4 m.
Rear view mirror,Mirror type,Car,Vehicle,Located in,The rear view mirror of a car is a plane mirror.
Driver,Person,Car,Vehicle,Driving,A driver is reversing his car at a speed of 2 m/s.
Car,Vehicle,Ground,Surface,Moving on,A driver is reversing his car at a speed of 2 m/s.
Car,Vehicle,Speed,Physical quantity,Reversing at,A driver is reversing his car at a speed of 2 m/s.
Driver,Person,rear view mirror,Object,Uses,The driver sees in his rear view mirror the image of a truck parked behind his car.
Image,Object,Truck,Vehicle,Reflected in,The driver sees in his rear view mirror the image of a truck parked behind his car.
Truck,Vehicle,Car,Vehicle,Positioned behind,The driver sees in his rear view mirror the image of a truck parked behind his car.
Glass sheet,Object,Candle,Object,In front of,Place a clear glass sheet (roughly 25 cm × 25 cm) infront of this candle (Fig. 11.33).
Water,Substance,Glass,Object,Contained in,Place a glass of water at its position.
Candle,Object,Friends,Person,Not visible to,Ensure that candle is not visible to your friends.
Candle,Object,Water,Liquid,Burning in,Your friends will be surprised to see the candle burning in water.
Sun,Star,Back,Body part,Facing,Stand with your back towards the Sun.
Rainbow,Natural phenomenon,Spray,Physical object,In,You can see different colours of rainbow in the spray.
Mirrors,Object,Distorted images,Visual perception,Reflects,You can see your distorted and funny images in these mirrors.
Mirrors,Object,Funny images,Visual perception,Reflects,You can see your distorted and funny images in these mirrors.
Mirrors,Medical instrument,Ear,Body part,Used for examining,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth."
Mirrors,Medical instrument,Nose,Body part,Used for examining,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth."
Mirrors,Medical instrument,Throat,Body part,Used for examining,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth."
Mirrors,Medical instrument,Teeth,Body part,Used for examining,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth."
Doctor,Profession,Mirrors,Medical instrument,Requested to show,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth."
Role play,Activity,Children,Group,Played by,Role play Here is a game that a group of children can play.
Child 1,Person,Object,Object,Act as,One child will be chosen to act as object and another will act as the image of the object.
Child 2,Person,Image of the object,Object,Act as,One child will be chosen to act as object and another will act as the image of the object.
Object,Physical object,Image,Visual representation,Opposite to,The object and the image will sit opposite to each other.
Object,Noun,Movements,Noun,Make,"The object will make movements, such as raising a hand, touching an ear etc."
Child,Person,Game,Activity,Participate in,Another child will take her/his place and the game will continue.
Game,Activity,Child,Person,Involves,Another child will take her/his place and the game will continue.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,The group that scores the maximum will be declared the winner.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,The group that scores the maximum will be declared the winner.
Thylakoids,Membrane,Light-dependent reactions,Biological process,Occurs in,The group that scores the maximum will be declared the winner.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,The group that scores the maximum will be declared the winner.
Mirrors,Object,Weapons,Object,Used as,The mirrors can be used as weapons.
Archimedes,Person,Greek scientist,Occupation,was,"Archimedes, a Greek scientist, is said to have done just that more than two thousand years ago."
Archimedes,Person,That,Concept,done,"Archimedes, a Greek scientist, is said to have done just that more than two thousand years ago."
Archimedes,Person,Mirrors,Object,Used,"When the Romans attacked Syracuse, a coastal city-state in Greece, Archimedes used mirrors arranged as shown in Fig. 11.34."
Romans,Civilization,Syracuse,City-state,Attacked,"When the Romans attacked Syracuse, a coastal city-state in Greece, Archimedes used mirrors arranged as shown in Fig. 11.34."
Syracuse,City-state,Greece,Country,Located in,"When the Romans attacked Syracuse, a coastal city-state in Greece, Archimedes used mirrors arranged as shown in Fig. 11.34."
Mirrors,Object,Fig. 11.34,Diagram,Shown in,"When the Romans attacked Syracuse, a coastal city-state in Greece, Archimedes used mirrors arranged as shown in Fig. 11.34."
Mirrors,Object,Direction,Attribute,Moved in any,The mirrors could be moved in any direction.
Soldiers,Person,Sunlight,Physical phenomenon,Affected by,The soldiers were dazzled by the sunlight.
Prof Ahmad,Person,University,Organization,Working in,Prof Ahmad was a scientist working in the university.
Children,Person,Playing,Activity,Started,The children started playing while Prof Ahmad sat on a bench in the corner.
Prof Ahmad,Person,Bench,Object,Sat on,The children started playing while Prof Ahmad sat on a bench in the corner.
Bench,Object,Corner,Location,Located in,The children started playing while Prof Ahmad sat on a bench in the corner.
