entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Fig. 11,None,Magnifying glass, magnifying glass,depicts,"Fig. 11.21  A magnifying glass Fig.
"
Convex lens,lens,Concave lens,lens,opposite of,"11.22  (a) A convex lens and (b) a concave lens (a) (b) Let us play with lenses.
"
Lighthouse,building,Lens,optical component,subclass of,"Rationalised 2023-24  LIGHT 133 It means that we can see the image formed by a lens from the side opposite to that of the object.
"
Magnifying glass,lens,Lens,optical component,subclass of,"Activity 11.9 Take a convex lens or magnifying glass.
"
Sun ray,particle radiation,Sun,G-type main-sequence star,part of,"Put it in the path of sunrays.
"
Fig. 11,graph,Paper,intermediate product,made from material,"Place a sheet of paper as shown (Fig. 11.23).
"
Lens,optical component,Lens,optical component,subclass of,"Adjust the distance between the lens and the paper till you get a bright spot on the paper.
"
Lens,optical component,Lens,optical component,subclass of,"Hold the lens and the paper in this position for a few minutes.
"
Burn,chemical reaction,Paper,intermediate product,has cause,"Does the paper begin to burn?
"
Convex lens,camera lens,Concave lens,camera lens,opposite of,"Now replace the convex lens with a concave lens.
"
Bright spot,lens,Lens,optical component,subclass of,"Do you see a bright spot A convex lens converges (bends inward) the light generally falling on it [Fig. 11.24 (a)].
"
Converging lens,lens,Lens,optical component,subclass of,"Therefore, it is called a converging lens.
"
Diverging lens,lens,Convex lens,lens,opposite of,"On the other hand, a concave lens diverges (bends outward) the light and is called a diverging lens [Fig. 11.24 (b)].
"
The paper,document,Paper,intermediate product,part of,"(b) on the paper this time, too?
"
Bright spot,optical phenomenon,Bright spot,optical phenomenon,subclass of,"Why are you not getting a bright spot this time?
"
Mirror,optical component,Mirror,optical component,use,"We have seen in the case of mirrors that for different positions of the object the nature and size of the image change.
"
Lens,optical component,Lens,optical component,part of,"Is it true for lenses also?
"
Let us find out,film,Film,series,instance of,"Let us find out.
"
Convex mirror,mirror,Lens,optical component,subclass of,"Activity 11.10 Take a convex lens and fix it on a stand as you did with the concave mirror.
"
Lens,optical component,Lens,optical component,subclass of,"Place a lighted candle at a distance of about 50 cm from the lens [Fig. 11.25 (a)].
"
Sun,G-type main-sequence star,Solar System,planetary system,part of,"Try to obtain the image Fig. 11.23  Real image of the sun by a convex lens (a) Fig.
"
Candle,goods,Paper,intermediate product,made from material,"11.24 of the candle on a paper screen placed on the other side of the lens.
"
Lens,optical component,Camera,optical instrument,part of,"You may have to move the screen towards or away from the lens to get a sharp image of the flame.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"What kind of image did you get?
"
Realism,philosophical theory,Virtual reality,simulation,opposite of,"Is it real or virtual?
"
Lens,optical component,Lens,optical component,subclass of,"Now vary the distance of the candle from the lens [Fig. 11.25 (b)].
"
Easter Island,island,Atlantic Ocean,ocean,located in or next to body of water,"Try to obtain the image of the candle flame every time on the paper screen by moving it.
"
Virtual image,image,Image,image,subclass of,"11.27  Image formed by a concave lens Fig. 11.26  Virtual image formed by the convex lens Did you get in any position of the object an image which was erect and magnified (Fig.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"11.26).
"
Image,image,Image,image,subclass of,"Could this image be obtained on a screen?
"
Realism,philosophical theory,Virtual reality,simulation,opposite of,"Is the image real or virtual?
"
Magnifying glass,lens,Lens,optical component,subclass of,"This is how a convex lens is used as a magnifying glass.
"
Lens,optical component,Image,image,use,"In a similar fashion study the images formed by a concave lens.
"
Virtual image,image,Image,image,subclass of,"You will find that the image formed by a concave lens is always virtual, erect and smaller in size than the object (Fig. 11.27).
"
White,color,Blue,color,opposite of,"11.6 SUNLIGHT — WHITE OR COLOURED?
"
Rainbow,natural phenomenon,Cloud,natural phenomenon,part of,"Have you ever seen a rainbow in the sky?
"
Sun,G-type main-sequence star,Sun,G-type main-sequence star,part of,"You might have noticed that it appears usually after the rain when the Sun is low in the sky.
"
Rationalised spectrum,radiation,Radiation,physical phenomenon,subclass of,"The rainbow is Rationalised 2023-24  LIGHT 135 seen as a large arc in the sky with many colours (Fig. 11.28).
"
Rainbow,natural phenomenon,Color,quality,has parts of the class,"How many colours are present in a rainbow?
"
Color,quality,Rainbow,colour,part of,"When observed carefully, there are seven colours in a rainbow, though it may not be easy to distinguish all of them.
"
Indigo,color,Blue,color,subclass of,"These are — red, orange, yellow, green, blue, indigo and violet.
"
Rainbow,natural phenomenon,Sun,G-type main-sequence star,part of,"Paheli wants to tell you that you can see a rainbow only when your back is towards the sun.
"
Soap bubble,bubble,Soap,organic compound,made from material,"You  might have seen that when you blow soap bubbles, they appear colourful.
"
Brightness,physical quantity,Light,electromagnetic wave,calculated from,"Similarly, when light is reflected from the surface of a Compact Disk (CD), you see many colours (Fig. 11.29).
"
Color,quality,Sunlight,light,facet of,"On the basis of these experiences, could we say that the sunlight is a mixture of different colours?
"
Russia,sovereign state,Moscow,big city,contains administrative territorial entity,"Let us investigate.
"
Activity 11,None,Glass prism,prism,uses,"Activity 11.11 Take a glass prism.
"
Window,architectural element,Dark room,room,part of,"Allow a narrow beam of sunlight through a small hole in the window of a dark room to fall on one face of the prism.
"
White,color,Color,quality,instance of,"Let the light coming out of the other face of the prism fall on Does this mean that the white light consists of seven colours?
"
28,chromosome,Chromosome,point group,instance of,"Fig. 11.28  A rainbow Fig.
"
Chromosome,point group,Chromosome,point group,part of,"11.29  A CD placed in sun Fig. 11.30  A prism splits a beam of sunlight into seven colours Rationalised 2023-24  SCIENCE 136 Fig.
"
White,color,Color,quality,instance of,"11.31  (a) A disc with seven colours (b) It appears white on rotating a white sheet of paper or on a white wall.
"
Observation,process,Observation,activity,subclass of,"What do you observe?
"
Pink,color,Color,quality,instance of,"Do you see colours similar to those in a rainbow (Fig. 11.30)?
"
Color,quality,Sunlight,light,facet of,"This shows that the sunlight consists of seven colours.
"
White light,light,Sunlight,light,facet of,"The sunlight is said to be white light.
"
White,color,Color,quality,instance of,"This means that the white light consists of seven colours.
"
Blue,color,Color,quality,instance of,"Try to identify these colours and write their names in your notebook.
"
White,color,Color,quality,instance of,"Can we mix these colours to get white light?
"
Activity 11.12,None,Cardboard,paper,made from material,"Activity 11.12 Take a circular cardboard disc of about 10 cm diameter.
"
Seven rainbow colors,color,Color,quality,instance of,"Paint the seven rainbow colours on these segments as shown in Fig. 11.31 (a).
"
Ball pen,writing implement,Writing implement,equipment,subclass of,"Fix the disc loosely on the tip of a refill of a ball pen.
"
Fig. 11,sculpture,Rotation,motion,depicts,"Ensure that the disc rotates freely [Fig. 11.31 (a)].
"
Daylight,light,Darkness,measured quantity,opposite of,"Rotate the disc in the daylight.
"
White,color,Color,quality,instance of,"When the disc is rotated fast, the colours get mixed together and the disc appears to be whitish [Fig. 11.31 (b)].
"
Newton's disc,disc,Isaac Newton,human,named after,"Such a disc is popularly known as Newton’s disc.
"
White,color,Black,color,opposite of,"When the top rotates it appears nearly white.
"
Magnified image,image,Image,image,subclass of,"Fig. 11.32  A top with seven colours Rationalised 2023-24  LIGHT 137 Keywords Magnified image Magnifying glass Prism Rainbow Real image Rear view mirror Side mirror Spherical mirror Virtual image What you have learnt  Light travels along straight lines.
"
Shining,light,Mirror,optical component,facet of," Any polished or a shining surface acts as a mirror.
"
Real image,image,Image,image,subclass of," An image which can be obtained on a screen is called a real image.
"
Virtual image,image,Image,image,subclass of," An image which cannot be obtained on a screen is called a virtual image.
"
Plane mirror,mirror,Mirror,optical component,subclass of," The image formed by a plane mirror is erect.
"
Virtual object,virtual object,Virtual object,physical object,subclass of,"It is virtual and is of the same size as the object.
"
Mirror,optical component,Image,image,use,"The image is at the same distance behind the mirror as the object is in front of it.
"
Left side,side,Right side,side,opposite of," In an image formed by a mirror, the left side of the object is seen on the right side in the image, and right side of the object appears to be on the left side in the image.
"
Convex mirror,mirror,Mirror,optical component,subclass of," A concave mirror can form a real and inverted image.
"
Virtual image,image,Image,image,subclass of,"When the object is placed very close to the mirror, the image formed is virtual, erect and magnified.
"
Image,image,Virtual reality,simulation,subclass of," Image formed by a convex mirror is erect, virtual and smaller in size than the object.
"
Real image,image,Inverted image,image,opposite of," A convex lens can form real and inverted image.
"
Virtual image,image,Image,image,subclass of,"When the object is placed very close to the lens, the image formed is virtual, erect and magnified.
"
Magnifying glass,lens,Lens,optical component,subclass of,"When used to see objects magnified, the convex lens is called a magnifying glass.
"
Virtual image,image,Image,image,subclass of," A concave lens always forms erect, virtual and smaller image than the object.
"
White,color,Color,quality,instance of," White light is composed of seven colours.
"
Concave lens,optical telescope,Optical telescope,optical instrument,subclass of,"Concave lens Concave mirror Convex lens Convex mirror Erect image Rationalised 2023-24  SCIENCE 138 Exercises 1.
"
Fill in the blanks,Wikipedia article covering multiple topics,Wikipedia,MediaWiki website,facet of,"Fill in the blanks: (a) An image that cannot be obtained on a screen is called ____________.
"
Virtual image,image,Image,image,subclass of,"(b) Image formed by a convex __________ is always virtual and smaller in size.
"
Mirror,optical component,Image,image,use,"(c) An image formed by a __________ mirror is always of the same size as that of the object.
"
Image,image,Image,image,subclass of,"(d) An image which can be obtained on a screen is called a _________ image.
"
Convex polytope,polytope,Convex polytope,polytope,subclass of,"(e) An image formed by a concave ___________ cannot be obtained on a screen.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
True,statement,False,statement,opposite of,"Mark ‘T’ if the statement is true and ‘F’ if it is false: (a) We can obtain an enlarged and erect image by a convex mirror.
"
Virtual image,image,Image,image,subclass of,"(T/F) (b) A concave lens always form a virtual image.
"
Convex mirror,mirror,Mirror,optical component,subclass of,"(T/F) (c) We can obtain a real, enlarged and inverted image by a concave mirror.
"
T and F,"version, edition, or translation",D and F,"version, edition, or translation",followed by,"(T/F) (d) A real image cannot be obtained on a screen.
"
Real image,image,Mirror,optical component,opposite of,"(T/F) (e) A concave mirror always form a real image.
"
T/F,formal language,Three-dimensional space,space (mathematics,subclass of,"(T/F) 3.
"
Column I,column,Column II,column,followed by,"Match the items given in Column I with one or more items of Column II.
"
Plane mirror,mirror,Mirror,optical component,subclass of,"Column I Column II (a) A plane mirror (i) Used as a magnifying glass.
"
Convex mirror,mirror,Mirror,optical component,subclass of,"(b) A convex mirror (ii) Can form image of objects spread over a large area.
"
Dentistry,academic discipline,Tooth,organ,studies,"(c) A convex lens (iii) Used by dentists to see enlarged image of teeth.
"
Inverted mirror,mirror,Mirror,optical component,subclass of,"(d) A concave mirror (iv) The image is always inverted and magnified.
"
Convex lens,lens,Lens,optical component,subclass of,"(e) A concave lens (v) The image is erect and of the same size as the object.
"
Image,image,Size,concept,subclass of,"(vi) The image is erect and smaller in size than the object.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Mirror,optical component,Mirror,optical component,use,"State the characteristics of the image formed by a plane mirror.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
English alphabet,Latin-script alphabet,Alphabet,set,instance of,"Find out the letters of English alphabet or any other language known to you in which the image formed in a plane mirror appears exactly like the letter itself.
"
Nova Scotia,province of Canada,"Halifax, Nova Scotia",city,capital,"Discuss your findings.
"
Rationalised 2023-24,literary work,Lightsaber,book series,part of the series,"Rationalised 2023-24  LIGHT 139 6.
"
Virtual image,image,Image,image,subclass of,"What is a virtual image?
"
Virtual image,image,Image,image,subclass of,"Give one situation where a virtual image is formed.
"
5.7,album,6.1,album,followed by,"7.
"
Convex lens,camera lens,Concave lens,camera lens,opposite of,"State two differences between a convex and a concave lens.
"
8.8,album,9.9,album,followed by,"8.
"
Convex mirror,mirror,Convex mirror,mirror,opposite of,"Give one use each of a concave and a convex mirror.
"
Real image,image,Mirror,optical component,has cause,"Which type of mirror can form a real image?
"
10.10.10,literary work,Doctor Who,television series,part of the series,"10.
"
Virtual image,image,Lens,optical component,uses,"Which type of lens forms always a virtual image?
"
Correct answer,optical answer,Question 11,NP-complete,part of,"Choose the correct option in questions 11–13 11.
"
Convex mirror,mirror,Mirror,optical component,subclass of,"A virtual image larger than the object can be produced by a (i) concave lens (ii) concave mirror (iii) convex mirror (iv) plane mirror 12.
"
David,human biblical figure,Mirror,optical component,uses,"David is observing his image in a plane mirror.
"
Mirror,optical component,Distance,physical quantity,has quality,"The distance between the mirror and his image is 4 m.
"
Rear view mirror,mirror,Mirror,optical component,subclass of,"The rear view mirror of a car is a plane mirror.
"
Car,motor vehicle,Driver,profession,operator,"A driver is reversing his car at a speed of 2 m/s.
"
Rear view mirror,mirror,Car,motor vehicle,part of,"The driver sees in his rear view mirror the image of a truck parked behind his car.
"
Metre per second,SI derived unit,Speed,physical quantity,measured physical quantity,"The speed at which the image of the truck appears to approach the driver will be (i) 1 m/s (ii) 2 m/s (iii) 4 m/s (iv) 8 m/s Extended Learning — Activities and Projects 1.
"
Paper,intermediate product,Polythene,polymer,made from material,"Play with a mirror Write your name with a sketch pen on a thin sheet of paper, polythene or glass.
"
Marie Curie,human,John Curie,human,spouse,"Read your name on the sheet while standing in front of a plane mirror.
"
Mirror,optical component,Self-portrait,photograph,use,"Now look at your image in the mirror.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Candle,goods,Candle,goods,subclass of,"A burning candle in water Take a shoe box, open on one side.
"
Candle,goods,Light fixture,architectural element,subclass of,"Place a small lighted candle in it.
"
Fig. 11,sculpture,Glass,material,made from material,"Place a clear glass sheet (roughly 25 cm × 25 cm) infront of this candle (Fig. 11.33).
"
Candle burning in water,sculpture,Glass,material,made from material,"Try to locate the image of the candle behind Fig. 11.33 Candle burning in water Rationalised 2023-24  SCIENCE 140 the glass sheet.
"
Glass,container,Water,None,use,"Place a glass of water at its position.
"
The Star-Spangled Banner,national flag,United Kingdom,sovereign state,applies to jurisdiction,"Ask your friends to look at the image of the candle through the sheet of glass.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Ensure that candle is not visible to your friends.
"
Candle,goods,Water,None,subclass of,"Your friends will be surprised to see the candle burning in water.
"
Try to explain the reason,None,Explaination,process,subclass of,"Try to explain the reason.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Make a rainbow,project,Rainbow,natural phenomenon,subclass of,"Make a rainbow Try to make your own rainbow.
"
Morning,time of the day,Evening,time of the day,followed by,"You can try this project in the morning or in the evening.
"
Sun,G-type main-sequence star,Earth,inner planet,child astronomical body,"Stand with your back towards the Sun.
"
Hosepipe,pipe,Water pipe,architectural element,subclass of,"Take a hosepipe or a water pipe used in the garden.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Make a fine spray in front of you.
"
Pink,color,Color,quality,instance of,"You can see different colours of rainbow in the spray.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Science museum,museum,Science park,facility,subclass of,"Visit a laughing gallery in some science centre or a science park or a village mela.
"
Mirror,optical component,Mirror,optical component,part of,"You will find some large mirrors there.
"
Mirror,optical component,Mirror,optical component,use,"You can see your distorted and funny images in these mirrors.
"
Mirror,optical component,Mirror,optical component,use,"Try to find out the kind of mirrors used there.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Hospital,medical facility,Hospital,medical facility,subclass of,"Visit a nearby hospital.
"
Eye,anatomical structure,Head,cardinal body part,connects with,"Request the doctor to show you the mirrors used for examining ear, nose, throat and teeth.
"
Mirror,optical component,Mirror,optical component,use,"Can you recognise the kind of mirror used in these instruments?
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Role play Here,game,Game,play,instance of,"Role play Here is a game that a group of children can play.
"
Child,child,Image,concept,opposite of,"One child will be chosen to act as object and another will act as the image of the object.
"
Opposite,None,Object,concrete object,opposite of,"The object and the image will sit opposite to each other.
"
Hand,cardinal body part,Motion,change,use,"The object will make movements, such as raising a hand, touching an ear etc.
"
Motion,change,Motion,change,part of,"The image will have to make the correct movement following the movement of the object.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"The rest of the group will watch the movements of the image.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"If the image fails to make the correct movement, she/he will be retired.
"
Nefertiti,human,Emperor of Ethiopia,position,position held,"Another child will take her/his place and the game will continue.
"
Maximum score,album,Album,musical term,part of,"The group that scores the maximum will be declared the winner.
"
Weapon,tool,Mirror,optical component,subclass of,"The mirrors can be used as weapons.
"
Archimedes,human,Greeks,ethnic group,ethnic group,"Archimedes, a Greek scientist, is said to have done just that more than two thousand years ago.
"
"Syracuse, Sicily",comune of Italy,City-state,city,instance of,"When the Romans attacked Syracuse, a coastal city-state in Greece, Archimedes used mirrors arranged as shown in Fig. 11.34.
"
Mirror,optical component,Mirror,optical component,part of,"The mirrors could be moved in any direction.
"
Roman army,army,Ancient Rome,historical country,location,"They were positioned such that they reflected the sunlight on the Roman soldiers.
"
Sunlight,light,Sunlight,light,part of,"The soldiers were dazzled by the sunlight.
"
World War II,historical period,Middle East,geographic region,location,"They did not know what was happening.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"They got confused and ran away.
"
Ideology,group action,Military might,power,opposite of,"This was an example of triumph of ideas over military might.
"
Archimedes,human,Boojho,human,spouse,"Fig. 11.34  Archimedes mirrors Rationalised 2023-24  SCIENCE 142 12Forests: Our Lifeline O ne evening Boojho entered the park with an elderly person.
"
Budapest,geographical object,Green Sea,sea,located in or next to body of water,"He introduced him to his friends.
"
Prof Ahmad,human,Scientist,profession,occupation,"Prof Ahmad was a scientist working in the university.
"
Bengal,province of Bangladesh,Bangkok,city,capital,"The children started playing while Prof Ahmad sat on a bench in the corner.
"
Golden jubilee,jubilee,Jubilee,anniversary,instance of,"He was tired as he had participated in the golden jubilee celebrations of the town.
"
Buddhism,religion,Religion,academic discipline,subclass of,"After a while, the children also came and sat around him.
"
World Heritage Site,cultural heritage,UNESCO,international organization,maintained by,"They wanted to know about the celebrations.
"
Pakistan,sovereign state,Gilgit-Baltistan,first-level administrative country subdivision,contains administrative territorial entity,"Prof Ahmad told them that after the cultural programme, the senior people discussed the town’s unemployment problem.
"
New Zealand,sovereign state,Tasmania,state of Australia,contains administrative territorial entity,"This would give the increasing population of the town a chance to get jobs.
"
Nigeria,sovereign state,Riga,capital,capital,"The children were very surprised when Prof Ahmad told them that many people had objected to this idea.
"
Forest,biome,Nature,phenomenon,subclass of,"“This is because the forests serve as green lungs and water purifying systems in nature”, Prof Ahmad explained.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"The children were confused.
"
Nigeria,sovereign state,Riga,capital,capital,"Prof Ahmad realised that the children had not visited a forest.
"
Nigeria,sovereign state,Riga,capital,capital,"The children also wanted to know more about the forest, so they decided to visit it with Prof Ahmad.
"
A VISIT TO A FOREST,literary work,Forest,biome,narrative location,"12.1 VISIT TO A FOREST One Sunday morning, the children packed a few things like a knife, a hand lens, a stick, a notebook and walked together through a forest trail near a village.
"
Tibu,human,Tibet,geographic region,place of birth,"On their way, they met Tibu, a young boy of their age group, of nearby village, who was taking cattle for grazing along with his aunt.
"
Bald Eagle,taxon,Horse,organisms known by a particular common name,parent taxon,"He was very agile, running here and there to keep the herd together.
"
Tibu,literary character,Tibu's aunt,fictional human,relative,"When he saw the children, Tibu also started walking along with them, while his aunt went on a different path.
"
Tibu,Norse mythical character,Norse mythology,mythology,member of,"As soon as they entered the forest Tibu raised his hand and signalled them to keep quiet because noise could disturb the animals living in the forest.
"
Tibu-no-Mikoto,human,Tōkaidō-no-Mikoto,human,father,"Tibu then took them to a place at a height to show them the broad view of the forest.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Children were surprised because they could not see any land (Fig. 12.1).
"
Green cover,ecosystem,Green,color,subclass of,"The different treetops had formed green cover over the land.
"
Green,color,Color,quality,instance of,"However, the cover was not uniformly green.
"
A view of a forest,photograph,Forest,biome,depicts,"The Fig. 12.1  A view of a forest Rationalised 2023-24  FORESTS: OUR LIFELINE 143 environment was peaceful and a cool breeze was blowing.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"This made children quite fresh and happy.
"
Bird,taxon,Bird vocalization,animal vocalization,uses,"While coming down, they got excited on hearing a sudden sound of birds and some noise from the top branches of the trees.
"
Japan,sovereign state,Tokyo,city,contains administrative territorial entity,"Tibu told them to relax since it was a normal phenomenon here.
"
Bird,taxon,Monkey,taxon,subclass of,"Because of the children’s presence, some monkeys had climbed higher up on the trees where they disturbed the birds.
"
Animal,taxon,Animal,taxon,manifestation of,"Animals often give this type of warning call to alert other animals.
"
Wild boar,taxon,Animal,taxon,subclass of,"Tibu also told that many other animals like boar, bison, jackals, porcupine, elephants live in the deeper areas of the forest (Fig. 12.2).
"
India,sovereign state,West Bengal,state of India,contains administrative territorial entity,"Prof Ahmad cautioned children that they should not go deep into the forest.
"
Some forest animals,None,Forest,biome,facet of,"Boojho and Paheli remembered that they have studied about forests as Fig. 12.2  Some forest animals Fig.
"
Forest,biome,Habitat,territorial entity,subclass of,"12.3  Forest as habitat an example of a habitat in Class VI (Fig. 12.3).
"
Plant,taxon,Animal,taxon,subclass of,"They could see now how the forest provides a home for many animals and plants.
"
Palash,taxon,Palash,type of fruit,has fruit type,"Tibu helped them to identify sal, teak, semal, sheesham, neem, palash, fig, khair, amla, bamboo, kachnar (Fig. 12.4).
"
Shrub,nan,Tree,organisms known by a particular common name,subclass of,"Prof Ahmad pointed out that there are several other trees, shrubs, herbs and grasses in the forest.
"
Creepers,climbing,Climbing,type of sport,subclass of,"The forest floor and the trees were also covered with different types of creepers and climbers.
"
Tree,organisms known by a particular common name,Leaf,plant organ,has parts of the class,"The sun was barely visible through the leaves of the trees, making it quite dark inside the forest.
"
Bible,written work,Old Testament,literary work,part of,"Activity 12.1 Observe the various things in your home and make a list of those which are made from material which may have been obtained from the forest.
"
Plywood,building material,Wood,material,subclass of,"You might have many wooden items on your list like plywood, fuel wood, boxes, paper, matchsticks, and furniture.
"
Gum,confection,Oil,product,subclass of,"Do you know that gum, oils, spices, fodder for animals and medicinal plants are also some of the products which we get from the forest (Fig. 12.5).
"
Neem bambooo,taxon,Semal,taxon,parent taxon,"Fig. 12.4  Some forest plants Semal Sheesham Neem Bambooo Rationalised 2023-24  FORESTS: OUR LIFELINE 145 Fig.
"
Table 12,None,Plant,taxon,facet of,"12.6  Some crown shapes Based on the products that we get from plants, try to fill Table 12.1.
"
Exemplar,plant,Plant,taxon,subclass of,"One example of each plant is already given.
"
John F. Kennedy,human,President of the United States,position,position held,"Sheila wondered who would have planted these trees.
"
Tree,organisms known by a particular common name,Seed,food,this taxon is source of,"Prof Ahmad replied that in nature trees produce enough seeds.
"
Germination,biological process,Seedling,development stage of plant,has effect,"The forest floor provides favourable conditions for them to germinate and develop into seedlings Prof Ahmad asked children to look up and observe how the branches of the tall trees look like a roof over the other plants in the forest.
"
Park,architectural structure,Forest,biome,subclass of,"Activity 12.2 Visit a forest or a park in your neighbourhood.
"
Tree,organisms known by a particular common name,Trees,taxon,has parts of the class,"Observe the trees and try to identify them.
"
Tree,organisms known by a particular common name,Elder,spirit,subclass of,"You can take the help of some elders or books on trees.
"
Fruit,plant organ,Leaf,plant organ,develops from,"List the characteristics of the trees that you observe, such as the height, shape of leaves, crown, flowers, and fruits.
"
Horizontal layer,forest floor,Forest,biome,part of,"These had created different horizontal layers in the forest.
"
Understorey,storey,Storey,building material,subclass of,"These are known as understoreys (Fig. 12.7).
"
Tree,organisms known by a particular common name,Tree,organisms known by a particular common name,subclass of,"Giant and tall trees constituted the top layer followed by shrubs and tall grasses, and herbs formed the lowest layer.
"
Gum,plant material,Plant,taxon,subclass of,"Table 12.1 Plants and their products Gum Timber Medicinal Oil Babool Sheesham Neem Sandalwood Sealing wax Gum Catechu Honey Wooden statue Fig. 12.5  Forest products and saplings.
"
Tree,organisms known by a particular common name,Leaf,plant organ,has parts of the class,"Some grow up into trees.
"
Rose,taxon,Seed,food,has fruit type,"While doing that their hair and clothes had seeds and thorns clinging to them.
"
Sylvanus,Greek deity,Greek mythology,mythology,worshipped by,"They started making sketches of these creatures.
"
Tree,organisms known by a particular common name,Leaf,plant organ,has parts of the class,"The forest floor seemed dark coloured and was covered with a layer of dead and decaying leaves, fruits, seeds, twigs and small herbs.
"
Warmth,temperature,Decay,biological process,subclass of,"The decaying matter was moist and warm.
"
Leaf,plant organ,Seed,food,part of,"Children picked up various seeds and leaves for their collection.
"
Leaf,plant organ,Forest floor,floor,part of,"Walking over the dead leaf layer on the forest floor was like walking over a spongy carpet! Is the decaying matter always warm?
"
Kofi Annan,human,Secretary-General of the United Nations,position,position held,"Prof Ahmad suggested that the children could perform an activity to get an answer to this question.
"
Canopy,nan,Forest,biome,part of,"Fig. 12.7  Canopy and under storeys in a forest “Would we see similar kind of trees in every forest?” — asked Boojho.
"
Tree,organisms known by a particular common name,Plant,taxon,subclass of,"Prof Ahmad said, “No, due to different climatic conditions there are variations in the types of trees and other plants.
"
Shrub,nan,Herb,food,subclass of,"The types of animals also differ from forest to forest.” A few children were busy watching beautiful butterflies fluttering here and there on the flowers of shrubs and herbs.
"
Understory,ecosystem,Forest floor,concept,part of,"Understorey Fig. 12.8  Forest floor Canopy Rationalised 2023-24  FORESTS: OUR LIFELINE 147 Fig.
"
Soil,granular material,Forest,biome,part of,"12.9  Interrelationship of plant, soil and decomposers in a forest Activity 12.3 Dig a small pit.
"
Leaf,plant organ,Vegetable,food,part of,"Put vegetable waste and leaves in it.
"
Soil,granular material,Soil,granular material,partially coincident with,"Cover them with soil.
"
Water,None,Water,None,subclass of,"Add some water.
"
Soil layer,None,Soil,granular material,part of,"After three days, remove the upper layer of the soil.
"
Pepsi,brand,Drink,food,subclass of,"Does the pit feel warm inside?
"
Papua New Guinea,sovereign state,Papua New Guinea,big city,capital,"Paheli asked, “There are so many trees here.
"
Forest,biome,Forest,biome,subclass of,"Also, there are many forest like this.
"
Autotroph,organism,Heterotroph,organism,opposite of,"What difference will it make if we cut some trees for a factory?” Prof Ahmad said, “You have read about autotrophs, heterotrophs and saprotrophs.
"
Plant,taxon,Food,disposable product,this taxon is source of,"You have learnt how green plants produce food.
"
Herbivore,consumer,Carnivore,zoophage,opposite of,"All animals, whether herbivores or carnivores, depend ultimately on plants for food.
"
Organism,anatomical entity,Organism,anatomical entity,manifestation of,"Organisms which feed on plants often get eaten by other organisms, and so on.
"
Poaceae,taxon,Insect,taxon,has fruit type,"For example, grass is eaten by insects, which in turn, is taken by the frog.
"
Snake,organisms known by a particular common name,Frog,taxon,subclass of,"The frog is consumed by snakes.
"
Grass,taxon,Insect,taxon,subclass of,"This is said to form a food chain: Grass insects  frog  snake eagle.
"
Food chain,system,Forest,biome,part of,"Many food chains can be found in the forest.
"
Food chain,system,Food,disposable product,part of,"All food chains are linked.
"
Food chain,system,Food,disposable product,subclass of,"If any one food chain is disturbed, it affects other food chains.
"
Forest,biome,Forestry,academic discipline,partially coincident with,"Every part of the forest is dependent on the other parts.
"
Carbon dioxide,None,Oxygen,chemical element,has parts of the class,"If we remove one component, say trees, all other components would be affected.” Photosynthesis Soil Decomposers Oxygen Carbon dioxide Water Nutrients Rationalised 2023-24  SCIENCE 148 Paheli reminded Prof Ahmad that he had not explained why forests are called green lungs.
"
Photosynthesis,biological process,Oxygen,chemical element,has effect,"Prof Ahmad explained that plants release oxygen through the process of photosynthesis.
"
Animal respiration,biological process,Oxygen,chemical element,uses,"The plants help to provide oxygen for animal respiration.
"
Leaf,plant organ,Forest,biome,part of,"They also maintain the Prof Ahmad asked children to pick up leaves from the forest floor and observe them under a hand lens.
"
Mushroom,sporocarp,Leaf,plant organ,part of,"They found tiny mushrooms over the decaying leaves.
"
Ant,taxon,Insect,taxon,subclass of,"They also saw an army of tiny insects, millipedes, ants and beetle on them.
"
Organism,anatomical entity,Life,phenomenon,manifestation of,"They were wondering how these organisms live there.
"
