entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Computer memory,nan,Microprocessor,processor,different from,"It has two main parts: one is microprocessor and the other is memory (Fig : 13.13).
"
Digital signal,signal,Information,abstract object,subclass of,"In the memory, various types of instructions that are stored are nothing but digital signals.
"
Computer memory,nan,Microprocessor,processor,part of,"From memory, these instructions are sent to the microprocessor.
"
Instruction set architecture,technical standard,Microprocessor,processor,part of,"Microprocessor knows what to do for which instruction and does the work allotted to it.
"
Memory unit,computer hardware,Microprocessor,processor,part of,"Again, the microprocessor stores the result in memory unit when it is needed.
"
1he World ia Oetting Smaller 1he memory,programming language,Programming language,computer language,instance of,"In this way, when all the instructions in  1he World ia Oetting Smaller 1he memory are done we say that it has finished all programmes.
"
Memory,mental process,Information preservation,preservation,subclass of,"Com- puter does not depend upon memory only to preserve information.
"
Hard disk drive,computer hardware,Computer data storage,computer hardware,subclass of,"The unit where information is kept permanently is called hard drive.
"
Computer,computer program,Computer program,routine,subclass of,"To play any programme in the com- puter, we have to communicate with it from outside.
"
Computer mouse,computer hardware,Input device,peripheral equipment,subclass of,"The tools (key-board or mouse) that are used to communi- cate with the computer are called input device.
"
299 computer deliver!!,computer,Computer,computing platform,instance of,"On the other hand, 299 computer deliver!! infurmation to ita Fig. 13.13 : Construction of a computer user.
"
Computer monitor,electronic visual display,Computer,computing platform,part of,"The toola (monitor, printer) which the computer uses to communicate with the outaide world are called ouiputdevice.
"
Computer network,network,Computer,computing platform,uses,"However, nowadays, the easiest way to communicate with computer is networking.
"
Network lnterfacing card,peripheral equipment,Computer network,network,connects with,"Each computer has a Network lnterfacing Card (NIC) which is used to connect with a network.
"
Computer,computing platform,Internet,computer network,uses,"and thus, computer receives and transmits informatinn with il 13,5.2 Internet and E-mail Internet You have already read many times about what computer is and how it works.
"
Computer network,network,Computer,computing platform,has parts of the class,"The computers of an institution are generally connected to a network so that one computer can communicate with another and one computer can use the ~source of another one in need.
"
Computer network,network,Computer network,network,subclass of,"This type of network.
"
Local area network,None,Local area network,None,said to be the same as,"is called LAN (Local Area Network).
"
ConMCted,electrical connector,Computer,computing platform,part of,"Nowadays, many computers are connected to a single switch and all the switches are conMCted to each other.
"
SwiTclleg,computer network protocol,Computer network,network,part of,"When a computer wants to Ct\rnrnnnicate with another one, it directly communicates with that if it is .., available among the connected swi_tclleg_ If it is not available there, the computer !:!  ,..
"
Switch,device,Switch,device,part of,"searches for it in other switches.
"
Internet,computer network,Computer network,network,instance of,"The inteircomlection of various networks within them.selves is called Internet.
"
Netwotk,free software,Computing platform,computer science term,instance of,"At this moment, about nine billion computm or other devices are connected to netwotk and the number is increasing every day.
"
Netwoik,networking,Computer network,network,subclass of,"Therefore, 1ntemet is a netwoik of networks where private, public, educational institutions, trade and commerce, government, non-gavemment, local or global-all types of networks are involved.
"
World Wide Web,service on internet,Peer-to-peer,service on internet,instance of,"To prepare this large network.
"
Wireless,electromagnetic wave,Electromagnetic wave,wave,subclass of,"various types of electronic, wireless and fiber-optic network technology have been Wied..
"
SCIViccs,computer network protocol,Lntemet,computer network protocol,based on,"By using lntemet, now, various types of information c:an be exchanged, many kinds of SCIViccs c:an be provided.
"
Website,online service,Email,service on internet,part of,"For example, then= arc many websites, electronic mail.
"
CCimmunicati,technical term,Telephone,device,part of,"telephone and video ccimmunicati.on.
"
Social networking service,website,Internet,computer network,subclass of,"exchange of infonnation, social networking, rec:reation, educational and rcscall:h tool and many kinds of Internet-based SCIViccs.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"People of the whole world have become dependent on ....
"
Internet,computer network,Web,computer network,instance of,"Internet and it has brought about a :nwohrtionary change in our life-style.
"
Misinformation,information,Publication,work,subclass of,"It may ~  The World is Getting Smaller 301 be mentioned that as all people of the world have equal access to Internet, it can be used and misused in different types of publicity and maligner.
"
Malware,software,Software,written work,subclass of,"Besides damaging network by creating harmful software, presenting objectionable information to spread malice and envy, the criminals also use Internet secretly in their activities.
"
Internet,computer network,Technology,academic discipline,instance of,"In spite of some negative aspects, Internet is the greatest contribution to this civilization and this is for the first time, all people of the world have got equal opportunity to participate in a technology.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"People of the globe are eagerly waiting to see what the impact of this network will be on the next world.
"
E-mail,service on internet,Email,service on internet,subclass of,"E-mail The abbreviated form of electronic mail is e-mail and by e-mail we mean digital exchange of information between two persons by using network through digital devices like computer, tablet, and smart phone and so on.
"
Email,service on internet,Email,service on internet,subclass of,"The first e-mail was transmitted in 1971 and in only 25 years, the number of e-mails has exceeded the number of postal letters.
"
Email,service on internet,Email,service on internet,subclass of,"At present, we cannot imagine even a single day without e-mail.
"
Email address,personal data,Email,service on internet,part of,"To transmit an e-mail, first of all, the e-mail address of both the sender and the recipient are needed.
"
Email address,personal identifier,Email,service on internet,part of,"All of you are familiar with e-mail address and you have noticed that the e-mail address is divided by the letter @.
"
Domain name,unique identifier,Email,service on internet,part of,"If abc@def.com is an e-mail address, the part after @ is the domain name which indicates which institution the user is involved with.
"
Laptop,personal computer,Computer,computing platform,subclass of,"Always an e-mail server is needed to send e-mail through electronic devices like computer, laptop, tablet and others.
"
Email,service on internet,Email,service on internet,subclass of,"This e-mail server preserves the user's e-mail and exchanges e-mail with other users.
"
Email,service on internet,Internet,computer network,part of,"Another very popular process of exchanging e-mail is e-mail service provided by Internet.
"
Hotmail,webmail,Yahoo!,business,instance of,"They include gmail, yahoo, hotmail etc.
"
Email,service on internet,Email,service on internet,subclass of,"which not only provide free service but also takes the <'r) responsibility of preserving e-mail of others.
"
Addn,character encoding,Email,service on internet,part of,"8l f'I  302 Science To send e-mail, it is alwaya neces■ary to write the e-mail addn:s■.es of the sender and the recipient.
"
O-mail,mail,Mail,industry,subclass of,"An o-mail can be sent to more than one recipient.
"
Carbon copy,carbon copy,Email,service on internet,subclass of,"If necessary, an e-mail can be transmitted as carbon copy (cc) to another person.
"
Email conti:nt,title,Email,service on internet,part of,"At the beginning of an e-mail, a title of the e-mail conti:nt is wriUm u the subject.
"
Document,written work,Email,service on internet,part of,"Nat only that, besides the subject roatter of the o-mail, any document, and picture can be attached to it and sent.
"
Social networking service,website,Internet,computer network,part of,"E-mail, Internet or various social networks have opened a new door of proapect for us.
"
Diautcr,technology,Technology,academic discipline,instance of,"At the ■mne time, the abusea of the technologies can euily bring diautcr in our life.
"
IPhone,smartphone,Apple Inc.,business,manufacturer,"Therefore, it i8 unnecessary to say that we have to use these powerful technologies with responsibility.
"
Information technology,academic discipline,Technology,academic discipline,subclass of,"This i.s true not only for information technology but also for all technologies.
"
Email,service on internet,Internet,computer network,part of,"~ lndlvidul Tuk Tuk: Make a list of what irresponsible things can be done through e-mail, Internet and social network.
"
Information,abstract object,Health problem,nan,has effect,"13.5.3 Instruments Relating Communication and Health Problems Health Problem, Extensive use of information and teclm.ology creates health problem.
"
Finger,digit,Finger,digit,part of,"Those who play any game m computer for a long time fall victim to health problems u they feel pain on the top of the finger like the piercing with needle there, develops a blister on the top of the finger and sometimes fingem swell up etc.
"
Computer mouse,computer hardware,Computer,computing platform,part of,"Those who wodc with computer for a long time as a result of using key-board and mouse for a long time and for many days there ari1es much ll1l""eu and prcuure on their veins, nervee, gripa, shoulder and neck.
"
Pain,nan,Inflammation,nan,subclass of,"So, if they do not take sufficient rest in between the gap of the worlc then there may arise many problems including pain in these organs.
"
The World is Getting Smaller 303,eye disease,Eye condition,health problem,subclass of,"The World is Getting Smaller 303 Without talcing rest in the gap of the work any person working with the computer for a long time suffer from different kinds of eye problems.
"
Computer vision syndrome,rare disease,Syndrome,disease,subclass of,"This is called computer vision syndrome.
"
Red,color,Eye,anatomical structure,facet of,"In this syndrome there are burning sensations of eyes, dryness of eyes, and itching, sometimes eye becomes red and water of human eye dries up.
"
Way of Remedy Prevention,None,Therapy,treatment,opposite of,"The Way of Remedy Prevention is better than the treatment for the health problem arising from using computer.
"
Finger,digit,Hand,cardinal body part,part of,"We should be careful so that these health problems do not arise, For different problems created in hand, grip of hand, finger, shoulder and neck the things to do are : 1.
"
Computer,computing platform,Computer,computing platform,use,"To seat properly and to look straight forward at the time of working with computer.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Proper method,typeface,Typeface,item of collection or exhibition,instance of,"To type in proper method.
"
Finger,digit,Hand,cardinal body part,part of,"During typing hands do not remain on any things (any support) and the hand and finger remain straight.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Shoulder,cardinal body part,Neck,cardinal body part,connects with,"To take rest for five minutes after working about half an hour and to relax shoulder and neck.
"
Computer vision syndrome,eye disease,Eye,anatomical structure,afflicts,"To prevent the problem of eye due to computer vision syndrome the precautions to be taken are: 1.
"
Computer screen,computer hardware,Computer,computing platform,part of,"The screen of the computer must be at a distance of 50-60 cm from your eye.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Manuscript,document,Document,written work,subclass of,"If any document holder is used it must be kept nearer to the screen.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Low-light bulb,light bulb,Light bulb,light fixture,subclass of,"Light of the bulb over the head and of the table lamp be such low intensity that it does not fall on the eyes or on the screen of the computer.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Eye chart,eye chart,Eye,anatomical structure,studies,"Look at any object at far distance after every 10 minutes; this will help eyes to feel comfortable.
"
Computer,computing platform,Computer science,academic discipline,studied by,"Hence, necessary precautions should be taken to avoid the problems which arise from using computer.
"
Mental disorder,disease,Disease,health problem,subclass of,"Mental Problem The use of computer may cause some health problems but mental problems resulting from using computer are more serious than health hazards.
"
Internet,computer network,Information,abstract object,instance of,"Because of  304 Soiciu:e availability of the Internet, nowadays almost all people can use it Internet has opened the storehouse of knowledge and information.
"
Social networking service,website,Online service provider,online service,subclass of,"Similarly, it has ammgement for romng the callous users hypnotized with the service& like social networlc.
"
Social networking service,website,Internet,computer network,part of,"Psychiatrists have come out with resean:h findings that the way men become addicted to drugs, in the same way, they may be addicted to c:xccs&ive use of computer, Internet or social networks.
"
Death by playmg,video game,Video game,electronic game,subclass of,"There are even examples of death by playmg computer games.
"
Modem,electronic machine,Electronic machine,device,subclass of,"Therefore, we should always keep in mind that all modem technologies are not good.
"
Unnecessary technology,technology,Technology,academic discipline,subclass of,"As there an, many unnecessary and harmful technologies in the world, in the same way, misuse of good technologies may become a curse in our life.
"
I fnveBtipdon,literary work,1nvestlgaUon,literary work,part of,"@ 1nvestlgaUon (2 periods) Suppose the title of your task is : 'Health problems of the children who use computer es:eesdvely: an I fnveBtipdon•.
"
L,Latin phrase,Polyglot bible,"version, edition, or translation",part of,"The pw:poso of your research may be- 'j L To identify the health problems created for using computer excessively.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Professional,human,Non-professional,human,opposite of,"To know whether there is any diffcn:nce in health problem hetween the professional and non-professional users of computer.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Chronic condition,disease,Disease,health problem,subclass of,"To know the causes of these health problems.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Age,None,Health problem,social issue,facet of,"To know whether there is any relation between the health problems wl age of the user.
"
United States,sovereign state,Illinois,state of the United States,contains administrative territorial entity,"S.
"
Preventive medicine,medicine,Medicine,academic discipline,subclass of,"To know how to prevent and solve this problem.
"
Mark the compurer wer,web search engine,Web search engine,online service,instance of,"Afler that you are to select an area and then to mark the compurer wer.
"
Microsoft Windows,operating system,Operating system,software category,instance of,"Sometimes you may not get many computer users in the same area.
"
Microsoft Windows,operating system,Operating system,software category,instance of,"Then you are to sealdl out in different area to get computer users and take sample from the users if there are many users.
"
Wit,textile arts,Textile arts,academic discipline,subclass of,"For this your friend.a can distribute the woit: among themselves.
"
The World ia Getting Smaller 305,literary work,Getting Smaller 305,literary work,main subject,"The World ia Getting Smaller 305 Next you are to make a report of your investigation.
"
Sample research,research,Research,process,subclass of,"In this report ~ shouldbe- (1) Title (2) An introduction (3) Purpose of investigation (4) Sample of investigation (person or region) (S) The process of collecting data of the enquiry (6) The process of analyzing dat.a.
"
Final report,report,Investigation,process,subclass of,"(1) The result and comments of investigation and recommendation&.
"
Quatlona,literary work,Multiple choice,game mechanic,instance of,"(1) Exercise @ Multiple Choice Quatlona l.
"
Iii,taxon,Networb,taxon,parent taxon,"Which one ii the mother or all networb?
"
Email,service on internet,Email,service on internet,subclass of,"e-mail b.
"
Internet,computer network,History of the Internet,aspect of history,history of topic,"Internet c.
"
Mobile phone,mobile device,Mobile device,device,subclass of,"mobile d.
"
Telephone 2,telephone,Telephone,device,subclass of,"telephone 2.
"
Eomputer,computer,Computer,computing platform,subclass of,"Applicable for eomputer?
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"i.
"
Identification of error,None,Error detection and correction,computing,facet of,"C-Oroputer cannot make mistake it identifies the mistake.
"
I,Latin phrase,Latin phrase,language variety,part of,"ii.
"
Itse1£ ill,technical term,Computer error,error,instance of,"Computer can conect the mistake itse1£ ill.
"
Computer,computing platform,Computer science,academic discipline,studied by,"Computer can work tirelessly and correctly.
"
Corinth,island,Fjord,body of water,part of,"Which fJ correet?
"
C.i,Latin phrase,C.ii,Latin phrase,followed by,"i and.ii C.
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii and iii b.
"
Auwer question no 3 and 4,Auwer question,Auwer question,question,instance of,"i, ii and iii Fazma-39, Scie=:, Claas 9-10  306 Auwer question no 3 and 4 from the :figure below: .
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Weather,state,Weather forecasting,forecasting,studied by,"Which one fl effective to hear weather fo:recast?
"
A,Latin phrase,B,Latin phrase,followed by,"a.P b.Q c.
"
R,Latin phrase,Latin phrase,language,part of,"R d.
"
S 4,natural number,Natural number,integer sequence,instance of,"S 4.
"
Excarive ute,None,1be inarument 'P',taxon,found in taxon,"Excarive ute of 1be inarument 'P'?
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"i.
"
Headache,clinical sign,Vomiting,clinical sign,symptoms,"may arise headache and vomiting tendency.
"
Hypertension,clinical sign,Convulsions,nan,has effect,"ii may cause convulsions and high blood pressure.
"
II,Latin phrase,III,Latin phrase,followed by,"iii.
"
Sound sleep,sleep,Sleep,biological process,subclass of,"may have sound sleep.
"
Conm,Latin-script letter,Latin script,writing system,part of,"Which of below is conm;?
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii and iii b.
"
Andili,human,Andili,family name,family name,"i andili d.
"
Creative Questions,literary work,Sciel1ce,literary work,part of,"i, ii and iii (i) Creative Questions Sciel1ce s 1.
"
Farnan,fictional human,Fahad,fictional human,sibling,"Farnan and Fahad play computer game and watcll television if they find time.
"
Television,industry,Television,industry,subclass of,"Farb.an watches television sitting near the TV.
"
Finger,digit,Eye,anatomical structure,connects with,"Recently Farhan feels pain in the finger and burning effect in the eyes.
"
Television,industry,Television,industry,subclass of,"Mother forbids Farnan not to operate computer and not to watch television sitting very near to the television.
"
What are the fundamental colours of coloured television,None,Color television,television,facet of,"What are the fundamental colours of coloured television'/ b.
"
Digital signal,signal,Signal,data,subclass of,"What does it mean by digital signal?
"
The World is Getting Smaller,literary work,The World is Getting Smaller,literary work,instance of,"The World is Getting Smaller 307 c.
"
Musical instrument,tool,Mechanics,academic discipline,part of,"Describe the mechanical technique of the first instrument in the figure?
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Quran,written work,Farhan,fictional human,characters,"Analyse the causes of the problems of Farhan mentioned in the citation above?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Nazrul Islam,human,Internet celebrity,profession,occupation,"Nazrul Islam always works with Internet.
"
Internet,computer network,Computer network,network,instance of,"One day seemg an advertisement for a job abroad in the Internet when he submitted an application for the post he was asked from the other end to send copies of his necessary papers and original certificates.
"
Sydney,city,London,city,twinned administrative body,"He sent the papers within few minutes by a special process instead of scanning the papers.
"
Computer hardware,product,Hardware,product,subclass of,"What is hardware?
"
Audio signal,signal,Signal,data,subclass of,"What is meant by audio signal?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Nazrul Islam,human,Communication medium,tool,occupation,"Explain the effectiveness of the first time communication medium used by Nazrul Islam d.
"
Internet,computer network,Internet,computer network,different from,"Why did N azrul Islam sent the necessary papers in special process in lieu of Internet?
"
Chapter Fourteen Science to Save Life,literary work,Science,academic discipline,main subject,"Chapter Fourteen Science to Save Life A healthy, strong and disease free body is necessary for us to live.
"
Nigeria,sovereign state,Riga,capital,capital,"We cannot always live in healthy state normally in spite of utmost effort.
"
Disease,health problem,Medicine,academic discipline,studied by,"Sometimes, we are attacked with different diseases, For diseases medical treatment is a must For medical treatmen~ overall diagnosis is essential.
"
Medicine,academic discipline,History of medicine,aspect of history,history of topic,"In recent times, there is enough development in medical science.
"
Medical diagnosis,activity,Science,academic discipline,part of,"By applying different theories of science, new instruments have been developed to diagnose diseases.
"
Tech-nique,resul4,Resul4,None,subclass of,"As a resul4 it has become easy to identify, cure and to prevent the health problems applying various tech- niques.
"
Disease,health problem,Disease diagnosis,medical diagnosis,studied by,"The contribution of physics to the diagnosis of diseases is praiseworthy.
"
Medical diagnosis,activity,Medicine,academic discipline,part of,"Scienc:e to Saw Life 309 1@) At the end ofthil cbp1:er, we lhllD be able to- • Descnl>e the application of scientific theory and assumption for difforent • instruments used to diagnose diseases in medical science.
"
Preventive healthcare,medical specialty,Health problem,social issue,subclass of,"Descn""be the health problems created by the use of modem technology and instruments and the 1:e(:hnique of prevention.
"
Disease,health problem,Medical diagnosis,activity,studied by,"• Appreciate the oomribution of science in diagnosis of diseases.
"
Life expectancy,life expectancy,Life expectancy,level of measurement,subclass of,"310 14.1 Instruments to Diagnose Diseases In 1950, the average life expectancy of the world people was about 50 years.
"
Yeat'!I,UCUM derived unit,Life expectancy,physical quantity,measured physical quantity,"After sixty year11, that life expectancy has increased by more than 20 yeat'!I.
"
Vaccination,treatment,Therapy,treatment,instance of,"The average life expectsncy of the world people has increased due to development of life.style, vaccination.
"
Therapy,treatment,Medicine,academic discipline,subclass of,"health consciousness and advancement in medical treatment You can certainly speculate that the advmcement in medical science has a relation to human life expectancy.
"
Medical diagnosis,activity,Medicine,academic discipline,part of,"Similarly, the development of medical science has been possible due to modem instruments which have helped diagnose many diseases easily.
"
Observatism,clinical sign,Medical sign,physiological condition,subclass of,"There Wll8 a time when dootors diagnosed diseases by obsorving the elttemal symptoms of patients.
"
Bodysseus,human,Divine Comedy,play,notable work,"Then many 'things about the body w= to be imsumed.
"
Diseese3,disease,Disease,health problem,instance of,"diseese3 could not be diagnosed properly.
"
Disease,health problem,Medical diagnosis,activity,studied by,"Due to modem instruments, now diseases are not only diagnosed flawlessly but also treated effectively.
"
X-ray,electromagnetic radiation,Wilhelm Roentgen,human,discoverer or inventor,"14.1.1 X-ray In 1885, Wilhelm Roentgen invented a high-power my which could obtain picture on the photographic plate through the mU8Cles of the body.
"
Australia,sovereign state,New South Wales,state of Australia,contains administrative territorial entity,"AF.
"
X-ray,electromagnetic radiation,Electromagnetic radiation,radiation,instance of,"I I x-ray ► I :Ffi, 14.«11 : The woik process ofx-ray tube  Science: to Save Life 311 properties of this ray could not be known at that time, it was named X-ray.
"
X-ray,electromagnetic radiation,Electromagnetic radiation,radiation,instance of,"Now, we bow that X-ray is an electromagnetic wave like light but its wave- length, being several 1housand times shorter than nonnal light, its power is also several thousand times more than normal light We cannot see X-ray with the naked eye as its wave-length is very small Figure 14.01 shows how X-ray is produced.
"
Electrode,lead,Electrode,lead,part of,"There are two electrode11 on two sides of a glass ball.
"
Cathode,electrode,Electrode,lead,subclass of,"The electrodes are anode and cathode.
"
Cathode,electrode,Tungsten,chemical element,made from material,"The cathode is heamd by passing electrical wave thro\18h tungsten.
"
Positive voltage,voltage,Voltage,scalar quantity,subclass of,"Due to heat, electrcns get released from filament and rush towards 1he anO® ~mre of positive voltage.
"
Cathode,electrode,Anode,electrode,opposite of,"The more the voltage in the anode and the cathode will be, the mon: speedily 1he elocttons will rush towards anode.
"
Voltage,scalar quantity,Voltage,scalar quantity,calculated from,"In the X-ray tubo, this voltage may be nearly l 00 thousand voltages.
"
ElectrollS,cathode,Cathode,electrode,subclass of,"ElectrollS nishing nut from cathode at a terrific speed bit the a:node.
"
Electron,type of quantum particle,Atom,composite particle,part of,"Due to this powerful strike of electron, the otbital electrons in the atom of anode an: 1mmade from orbits.
"
Electron,type of quantum particle,Absorbed electron,type of quantum particle,opposite of,"Then an electron from outer omit fills that place.
"
Amomrt,energy,Energy,physical quantity,subclass of,"The amomrt of energy that becomes surplus gets released as powerful X-ray.
"
Anode,electrode,Metal,material,made from material,"The wave-length of X-ray depend.a upon which metal will be used as anode.
"
Anode,electrode,Copper,medication,made from material,"Generally, copper is used as anode.
"
X-ray,medical test,Medical imaging,academic discipline,subclass of,"X-ray can be 1111ed in many ways.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"A list of some of its uses is given below.
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Broken bone,bone fracture,Bone fracture,major trauma,subclass of,"Displaced bone, fractured and broken bone etc.
"
Fig. 14.02,graph,Graph,map,instance of,"can be easily identified (Fig : 14.02).
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Dental cavity,fluid storage,Tooth decay,disease,has effect,"X-ray is used to identify dental cavity and tooth decay.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Lntestinal obstruction,disease,X-ray,medical test type,medical examinations,"lntestinal obstruction can be identified by X-ray of the belly.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Kidney,anatomical structure,Gallbladder,anatomical structure,connects with,"Stones in kidney and gallbladder Fag.14.02 : X-my ofhmul and foot can be identified by X-ray.
"
United States,sovereign state,Illinois,state of the United States,contains administrative territorial entity,"S.
"
Pneumonia,infectious disease,Lung disease,health problem,subclass of,"X-ray of chest helps diagnose lung disease, like tuberoulosis, pneumonia.
"
Tung cancer,rare disease,Cancer,neoplasm,subclass of,"tung cancer etc.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"~ 6.
"
Radiation therapy,treatment,Therapy,treatment,instance of,"X-ray can destroy cancer cells, and so, it is used in radiotherapy as a ~ medical treatment.
"
Essaxy,cellular component,Cellular component,nan,subclass of,"312 Nt(:essaxy precautiODS are taken 10 1hat unnecessuy nsys of X-nsy can do no harm to the body.
"
X-ray,medical test,Lead,chemical element,made from material,"Fortbia reason, while using X-ray, other parts of the body must be covered with lead-made apron.
"
Abdomen,tagma,Pregnancy,physiological condition,part of,"X-ray of the belly or abdomen of a pregnant woman ia not done unless there is an emergency.
"
Ultrasound,medical test,Photograph,work,subclass of,"14.1.2 Ultn10nography The photographs of inside organs and muscles of 1he body are taken with the help of ultrasonography.
"
Ultrasonic wave,electromagnetic wave,Electromagnetic wave,wave,instance of,"To do it, echo of 1he ultrasonic wave is used.
"
Megahertz,UCUM derived unit,Frequency,physical quantity,measured physical quantity,"As the sonic wave has the frequency of 1 to 10 megahertz, it is called ultrasonography.
"
Two-dimensional space,space (mathematics,Three-dimensional space,space (mathematics,part of,"Figure 14.03 shows the picture of ordinary 2D and recently invented 3D ultrasonography.
"
EnQJY,chemical element,Transducer,electronic component,part of,"In ultrasonography, high frequency ultruonic wave is produced by exciting a crystal named transducer with electrical enQJY.
"
1he ultrasonography,Ultrasonography,Ultrasonography,branch of physics,subclass of,"In 1he ultrasonographic machine, the wsve is transformed into a narrow beam.
"
Pain,nan,Confusion,symptom,different from,"For this, the patient does not feel any pain or discomfort in the body.
"
Incidence,None,Blood density,biomedical measurand type,facet of,"When the beam is incidem on the muscles or on surfaces of various planes of different blood density, a portion of the wave echoes and retmns to the ttanlduc~.
"
Electrical signal,sound,Sound,mechanical wave,subclass of,"These echoe8, getting converted into electrical signal.
"
Ultrasonography,medical test type,Medical imaging,academic discipline,subclass of,"Fig. 14.3: Picture or ordhw'y 2-D and J-D wtruonoa,aphy ij  Science to Save Life 313 Ultrasonography is used to perform the following activities: 1.
"
Midwifery,academic discipline,Gynaecology,academic discipline,part of,"The most important use of ultrasonography is made in gynecology and midwifery.
"
Embryo,organism,Ultrasound,medical test,studied by,"Shape and size of the embryo, its normal and abnormal position can be known with the help of ultrasonography.
"
Midwifery procedure,medical procedure,Midwifery,academic discipline,part of,"It is swift, safe and reliable procedure in midwifery.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Pelvic area,anatomical structure,Female reproductive organ,anatomical structure,part of,"U1trasonography is done to identify tumour in female reproductive organ and other pelvic presence.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Ultrasonography,medical test type,Gallbladder,anatomical structure,anatomical location,"Ultrasonography is used to identify gallbladder stone, heart malfunction and also to remove tumour from the body.
"
Echocardiography,medical test,U1trasound,medical test,subclass of,"U1trasound which is used to test the heart is called echocardiography.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Ultrasonography,medical test type,X-ray,medical test type,different from,"Ultrasonography is far safer than X-ray.
"
Limited time,time limit,Unlimited time,time limit,opposite of,"Even then, it should be used for a limited time rather than using indiscriminately.
"
Transducer,medical device,Ultrasound,medical test,use,"The transducer is frequently moved at the time of ultrasound test so that it does not send beam to a particular place continuously.
"
CT scan,medical test type,Computed tomography,medical imaging,subclass of,"14.1.3 CT Scan The term CT scan is the abbreviated form of Computed Tomography Scan.
"
Two-dimensional space,space (mathematics,Three-dimensional space,space (mathematics,part of,"Tomography means creating image of a slice or two dimensional part of a three dimensional object.
"
X-ray,medical test,Medical imaging,academic discipline,subclass of,"In medical science, X-ray is used in this machine.
"
Two-dimensional space,space (mathematics,Three-dimensional space,space (mathematics,part of,"During ordinary X-ray, once two dimensional image of a three dimensional organ is taken.
"
CT scan,medical test type,X-ray,electromagnetic radiation,uses,"In a CT scan machine, one X-ray tube emits X-ray moving round the patient's body, and on the other end, a detector continues to take images.
"
Contrast agent,class of chemical substances by use,Contrast agent,class of chemical substances by use,subclass of,"To make the image clear, a contrast solute is injected in the patient's body.
"
X-ray,electromagnetic radiation,X-ray,electromagnetic radiation,instance of,"Obtaining circular X-ray image from around, those images are combined by analyzing through computer, and thus, the internal construction of a complete slice is acquired.
"
CT scan,medical test type,X-ray,ray,followed by,"After taking the image of a slice, the CT scan machine again takes X-ray image in circle moving the patient a little forward.
"
Image,image,Image,image,subclass of,"By analyzing the images, the complete image of internal construction of another slice is obtained (Fig: 14.04).
"
Lotta,bread,Bread,bakery product,subclass of,"Arranging many slices of bread one Forma-40, Science, Class 9-10  314 after another, we get a complete loaf of bread In the same way, by combining many slice pictures of an organ, we can ob1ain a three dimensional image of the i1rtemal part of the patient's body.
"
CT scan,medical test type,Medical imaging,academic discipline,subclass of,"Observing the work process of CT scan, you can certainly speculate that it is a very expensive, complex and magnifi<""-ent machine.
"
Three-dimensional space,space (mathematics,Two-dimensional space,space (mathematics,part of,"This machine can draw perfect three dimensional pictures of intemal.
"
Medicine,academic discipline,History of medicine,aspect of history,history of topic,"It has become a very important machine (Fig: 14.05) in modern medical.
"
Bibliographic,academic discipline,Science,academic discipline,subclass of,"scienc:c.
"
Ji1g,natural number,Natural number,integer sequence,instance of,"Ji1g.
"
CT scan,medical test type,CT scan,medical test type,subclass of,"14-04: er scan ofbeart The following activity can be done by using CT scan: 1.
"
Lung,nan,Soft tissue,tissue,subclass of,"With the help of CT scan, the complete pictures of soft tissue of the body, blood cin:ulating vein or artery, lung.
"
Brain,animal organ,Brain,animal organ,part of,"brain etc.
"
