entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Gill,organ,Vertebrate,taxon,part of,"- Respiration by gills in aquatic vertebrate and by lungs in land vertebrate.
"
Chordate,taxon,Animalia,taxon,part of,"- Chordata is a phylum under the kingdom Animalia.
"
Pharynx,anatomical structure,Chordate,anatomical structure,part of,"Animals having notochord, nerve cord and pharyngeal gill slits are known as chordates.
"
Brain,animal organ,Nerve cord,anatomical structure,connects with,"- Anterior part of the nerve cord is swollen and transformed into brain.
"
Brain,animal organ,Skull,anatomical structure,connects with,"The skull houses the brain and protect it.
"
Germ layer,embryonic tissue,Embryo,organism,part of,"- Cellular layers of embryo that give rise to different organs are known as germ layer.
"
Foot,autopod region,Locomotion,motion,use,"They use their muscular foot for locomotion.
"
Radial symmetry,symmetry,Symmetry,state,subclass of,"Classification of Animal World 11 - Radial symmetry applies to those forms that can be divided into similar halves by more than two planes passing through one main axis.
"
Starfish,taxon,Starfish,taxon,parent taxon,"Example-Starfish.
"
Coelenteron,None,Body wall,None,part of,"- Cavity surrounded by body wall is known as coelenteron.
"
Human digestive system,anatomical system,Circulatory system,nan,part of,"It acts as digestive as well as circulatory system.
"
Coelom,anatomical structure,Multicellular organism,organism,part of,"- The space filled with fluid between body wall and the alimentary canal of multicellular animal is known as coelom.
"
Blood,animal product,Circulatory system,nan,part of,"- Haemocoel is filled with blood and acts as a part of circulatory system.
"
Arthropod,taxon,Phylum,rank,instance of,"- Arthropoda is the largest phylum of the animal kingdom.
"
Insecticide,pest control,Pest control,activity,subclass of,"Harmful insects are known as pest.
"
Exercise Fill in the blanks,None,Blank space,None,instance of,"Exercise Fill in the blanks 1.
"
Excretory system of liver fluke,None,Liver fluke,liver disease,part of,"Excretory system of liver fluke is __ _ 2.
"
Blood filled body cavity of prawn,None,Prawn,taxon,found in taxon,"Blood filled body cavity of prawn is known as __ _ 3.
"
Foot,autopod region,Motion,change,use,"____ use muscular foot for locomotion.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Vertebrate,taxon,Subphylum,rank,taxon rank,"Members of the sub-phylum ___ are known as vertebrate.
"
Urochordata,taxon,Subphylum,rank,taxon rank,"Members of the sub-phylum Urochordata have ___ in their tail.
"
Short Answer Questions 1,short answer question,Short answer question,question,instance of,"Short Answer Questions 1.
"
Animal parts,None,Animal,taxon,facet of,"How many parts are there in binomial nomenclature of an animal ?
"
Nova Scotia,province of Canada,"Halifax, Nova Scotia",city,capital,"Mention the name of these parts.
"
Human,organisms known by a particular common name,Scientific name,anthroponym,instance of,"What is the scientific name of human?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Prawn,organisms known by a particular common name,Phylum,rank,instance of,"Which phylum does prawn belong to?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Mammal,taxon,Animal rank,rank,taxon rank,"Mention the characteristics of mammals.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Multiple Choice Questions 1,question,Question,literary genre,instance of,"Multiple Choice Questions 1.
"
Mollusca,taxon,Phylum,rank,taxon rank,"Which animal belongs to the phylum Mollusca?
"
Crab,organisms known by a particular common name,Crustacean,taxon,subclass of,"Crab c.
"
Starfish,taxon,Starfish,taxon,parent taxon,"Starfish b.
"
Leech,human,Leech,family name,family name,"Leech d.
"
Diploblastic 11,None,Diploblastic,cell type,instance of,"Diploblastic 11.
"
Multicellular 111,cell type,Multicellular,cell type,instance of,"Multicellular 111.
"
Correct answer,nan,Wrong answer,nan,opposite of,"Which one of the following is correct?
"
II,literary work,III,literary work,followed by,"ii & iii b.
"
Chart of the human population,None,Human population,None,facet of,"i, ii & iii Based on the chart below, answer questions no.
"
Wing,anatomical structure,Animal,taxon,part of,"3 & 4 m Animal having wing and haemocoel.
"
Lung,nan,Animal,taxon,part of,"n Animal having feather and air sacs with lung 0 Cold-blooded animal and lays eggs p Animals with scale and paired fins 3.
"
Invertebrate,taxon,Animal,taxon,subclass of,"Which animal of the chart is invertebrate?
"
Canada,sovereign state,UTC+03:00,time zone named for a UTC offset,located in time zone,"m C.
"
4.0,operating system,Operating system,software category,instance of,"0 4.
"
England,devolved nation within the UK,London,city,capital,"Can fly- 1.
"
Animal 11,natural history,Natural history,aspect of history,instance of,"m & n animal 11.
"
1 C,"version, edition, or translation",2 C,"version, edition, or translation",followed by,"1 C.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"n d.
"
Pb,Latin phrase,Latin phrase,language,part of,"p b.
"
I,Latin phrase,II,Latin phrase,followed by,"i & ii d.
"
Sciencel  Classification of Animal World Creative Questions,scientific journal,Scientific journal,academic journal,instance of,"i, ii & iii Sciencel  Classification of Animal World Creative Questions 13 1.
"
Scientific name,scientific term,Science,academic discipline,part of,"What do you mean by scientific name?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Insect,taxon,Mosquito,taxon,parent taxon,"Rahat caught a mosquito just after being bitten.
"
Magnifying glass,scientific instrument,Eye,anatomical structure,use,"He examined its appendages, eye and body covering with the help of a magnifying glass.
"
Textbook,literary genre,Knowledge,nan,subclass of,"Then he tried to understand its systematic position in light of his textbook knowledge.
"
Tape worm,taxon,Phylum,rank,taxon rank,"In which phylum tape worm belongs to?
"
Notochord,anatomical structure,Human body,nan,part of,"Explain the position of notochord in human body.
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Systematic position,None,Animal,taxon,facet of,"Based on Rabat's observation, explain the systematic position of the animal.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Animal,taxon,Animal rank,rank,taxon rank,"Why it is important for R.ahat to know the systematic position of the animal?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Do it yourself 1,literary work,Do it yourself,literary genre,part of,"Do it yourself 1.
"
Animal,taxon,Vertebrate,taxon,subclass of,"Collect some vertebrate animals from your environment/locality and write down their characteristics.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Prawn,organisms known by a particular common name,Animal,taxon,subclass of,"Mention the phylum of the following animals - earthworm, prawn, grasshopper, snail, mussel, rui fish and magpie-robin (Dael).
"
Personality trait,quality,Personality trait,quality,part of,"Make a list of their identifying characteristics.
"
Two,cell type,Four,cell type,followed by,"In this way one cell divides into two, and two transforms into four.
"
Organism,anatomical entity,Life,phenomenon,manifestation of,"They divide further in the same manner and this is how growth of living organism takes place.
"
Zygote,cell type,Sperm,cell type,followed by,"The life of a multicellular organism originates from the zygote-the union or fertilization of an egg and a sperm.
"
Asexual reproduction,biological process,Sexual reproduction,biological process,subclass of,"Cell division provides the basis for one form of growth, for both sexual and asexual reproduction.
"
Cell division,biological process,Cell development,biological process,part of,"At the end of this chapter we will be able to - • explain the types of cell divisions; • explain the growth and development of living organism through cell division; • explain what role cell division plays to restore genetic trait.
"
Amitosis,cell division,Cell division,biological process,subclass of,"Lesson 1 : Types of cell division In living organism three main types of cell divisions are found, such as, (1) Amitosis (2) Mitosis and (3) Meiosis.
"
Yeast,organisms known by a particular common name,Fungus,taxon,subclass of,"Amitosis: Amitosis cell division occurs in Bacteria, yeast, fungi and in amoeba.
"
Mitosis,cell division,Cell division,biological process,subclass of,"Unicellular prokaryotes procreate through amitosis cell division.
"
Tow nucleus,cellular component,Cell nucleus,cellular component,part of,"The nucleus elongates and becomes dumb bell shaped and becomes slender in the middle and gets separated from each other to form tow nuclei.
"
Tow cell,cell type,Psytopalsm,cellular component,follows,"At the same time the psytopalsm also elongates in the middle to form tow cells.
"
Direct cell division,cell division,Cell division,biological process,subclass of,"Hence it is called direct cell division.
"
Amitosis,cell division,Cell division,biological process,subclass of,"Fig. 2.1: Amitosis (direct cell division).
"
Mitosis,cell division,Cell division,biological process,subclass of,"Growth and Heredity of Living Organism 15 Mitosis : Somatic cells of higher plants and animals are divided in mitosis cell division.
"
Eukaryote,taxon,Cell nucleus,cellular component,has parts of the class,"The process of cell division by which nucleus and chromo- somes of a eukaryotic cell gets divided only once is known as mitosis.
"
Plant,taxon,Animal,taxon,subclass of,"Mitosis ensures increase of height and breadth of the body of animals and plants.
"
Root,plant organ,Plant,taxon,part of,"The cells of the meri- stematic ( apex of branch and roots) tissue of plant increase their number by mitotic division.
"
Reproductive cell,cell type,Reproductive mother cell,cell type,follows,"Meiosis : Meiotic cell division occurs during the formation of reproductive cell from the reproductive mother cells.
"
Chromosome,cellular component,Cell nucleus,cellular component,part of,"The characteristics of meiotic cell division is that the nucleus is divided twice and chromosomes divide once.
"
Meiosis,biological process,Cell division,biological process,has effect,"As a result of cell division by meiosis the number of chromosomes of the daughter cells becomes half of the number of chromosomes of mother reproductive cells.
"
Reduction division,cell division,Cell division,biological process,subclass of,"In this process four new cells are produced which contain half of the chromosomes of the mother cell, hence called reduction division.
"
Mitosis,cellular component,Mitosis,cellular component,subclass of,"Mitosis The features of mitosis 1.
"
Mitotic cell division,cell division,Cell division,biological process,subclass of,"Mitotic cell division is the division of somatic cell.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Nucleus of daughter,cellular component,Nucleus of mother,cellular component,followed by,"The number of chromosome of daughter nucleus and mother nucleus remain identical after mitotic cell division.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Centromere,cellular component,Chromosome,cellular component,part of,"In mitosis division, each chromosomes equally divided lengthwise along the centromere.
"
