entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Different kinds of motion,motion,Motion,change,subclass of,"• Motion may be classified into different kinds.
"
Rotation,motion,Motion,change,subclass of,"These are- a) Translational motion b) Rotational motion c) Complex or transla-rotatory motion d) Periodic motion e) Vibratory or oscillatory motion • When an object moves in such a way that all the particles or points of the object traverse the same distance in the same direction taking the same time, it is called translational motion.
"
Rotation,motion,Motion,change,subclass of,"• If all points of an object do no follow the same path but every point of the object revolves round the centre in a circular path making the same angle with different radius, this motion is called rotational motion.
"
Rotation,motion,Motion,change,subclass of,"• The motion which has both translational and rotational motion is called transla-rotatory motion.
"
Periodic motion,motion,Motion,change,subclass of,"• If an object passes certain point of its path from the same direction after certain definite intervals of time repeatedly, then the motion is called a periodic motion.
"
Vibratory motion,motion,Motion,change,subclass of,"• Vibratory or oscillatory motion is that motion, when an object is in to and fro periodic motion in a position.
"
Distance,physical quantity,Length,physical quantity,calculated from,"• Distance is the total length travelled by an object in any direction and displacement is the linear minimum distance between initial and final position of an object in a particular direction.
"
Speed,physical quantity,Time,series,calculated from,"• The distance travelled by an object in unit time is called its speed.
"
Velocity,physical quantity,Speed,physical quantity,subclass of,"• Speed in a particular direction is called velocity.
"
Second,time interval,Time,series,part of,"Science 107 • Acceleration is the rate of increase in velocity with time or increase in velocity per second.
"
Acceleration,physical quantity,Acceleration,physical quantity,opposite of,"• Retardation is negative acceleration.
"
Vehicle,container,Traffic collision,transport accident,has effect,"• One of the main cause of road accident is the high speed of vehicles.
"
Fill in the blanks,exercise,Exercise,None,subclass of,"EXERCISES Fill in the blanks 1.
"
Motion,motion,Motion,change,subclass of,"The motion of an object sliding over an inclined plane is called motion.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Motion of a rolling marble,motion,Motion,change,instance of,"The motion of a rolling marble is ___ motion.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Acceleration,physical quantity,Time,series,calculated from,"The rate of change of __ of an object with time is called its acceleration.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
 Directionality,physical quantity,Magnitude,physical quantity,part of,"____ have both magnitude and direction.
"
Wheel,simple machine,Bus,motor vehicle,part of,"The motion of the wheel of a running bus.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Cradle,parent seat,Baby cradle,parent seat,subclass of,"The motion of the cradle.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Car,motor vehicle,Road,thoroughfare,part of,"The motion of car in zigzag road.
"
Multiple choice question,question,Question,literary genre,subclass of,"Multiple choice questions 1.
"
Speed,physical quantity,Velocity,physical quantity,calculated from,"a) speed b) velocity c) distance d) acceleration 2.
"
Second hand,clock part,Clock,machine,part of,"What kind of motion is that of the clock's second hand?
"
Rotation,motion,Motion,change,subclass of,"a) translational motion b) rotational motion c) oscillatory motion d) periodic motion Read the paragraph below and give answer of question no.
"
3.3,"version, edition, or translation",4.3,"version, edition, or translation",followed by,"3 and 4.
"
Metre,unit of length,Linear distance,physical quantity,part of,"Rimi travelled a linear distance of 8 meters in a particular direction from a fixed position.
"
Italy,sovereign state,Rome,comune of Italy,capital,"From there she came back 6 meters along the same way.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Japan,sovereign state,Tokyo,city,contains administrative territorial entity,"What distance was traversed by Rimi?
"
10 metres,sports discipline,48 metres,sports discipline,followed by,"a) 2 meters b) 10 meters c) 8 meters d) 48 meters 4.
"
Rimi,human,Rimi people,ethnic group,ethnic group,"What was Rimi's displacement?
"
Periodic motion,motion,Motion,change,subclass of,"What is periodic motion?
"
Two examples,None,Examples,phrase,instance of,"Give two examples.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Rotation,motion,Translocation,motion,different from,"What is the difference between rotational motion and transla-rotatory motion?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Speed,physical quantity,Velocity,physical quantity,different from,"What is the difference between speed and velocity.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Acceleration,physical quantity,Retrocession,None,opposite of,"What is the difference between acceleration and retardation.
"
Khusbu,human,Hridita,human,sibling,"Khusbu, Hridita and Sawdichsa starts for school from their houses.
"
Khusbu,human settlement,Sawdichsa,human settlement,shares border with,"The time taken to reach the school by Khusbu was 15 minute, by Hridita was 20 minute and by Sawdichsa was 30 minute.
"
Khusbu,human settlement,Hridita,human settlement,shares border with,"The distance of the school from the house of Khusbu is 1500 meter, of Hridita is 1800 meter and that of Sawdichsa is 2100 meter.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Periodic motion,motion,Motion,change,subclass of,"What is periodic motion?
"
Clock,machine,Pendulum,simple machine,has parts of the class,"What kind of motion is the motion of wall clock's pendulum.
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Khusbu,asteroid,Asteroid,nan,instance of,"Determine the speed of Khusbu.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Hridita,human settlement,Sawdichsa,human settlement,shares border with,"Whose speed is faster between Hridita and Sawdichsa?
"
Mathematical analysis,academic discipline,Mathematics,academic discipline,studies,"Give your comment by mathematical analysis.
"
A,point,B,point,followed by,"8 meter 4 meter A 3 second B 1 second C One particle is going from point A to the point C.
"
Reference frame,frame of reference,Frame of reference,model,instance of,"What do you mean by reference frame.
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Point C,point,Point B,point,opposite of,"Whether the time will be more or less if the particle reaches the point C from the point B by moving with uniform acceleration?
"
Argument,message,Message,information,subclass of,"Give argument in favour of your answer.
"
Do it yourself 1,literary work,Do it yourself,literary genre,part of,"Do it yourself 1.
"
Association football,type of sport,Football pitch,nan,uses,"4 or 5 friends go to the field.
"
Stopwatch,watch,Watch,costume accessory,subclass of,"Take a stop-watch with you.
"
Distance,physical quantity,Distance,physical quantity,said to be the same as,"Tell all to run up to certain known distance.
"
Hand watch,watch,Watch,costume accessory,subclass of,"Find out with the help of stop-watch who has taken how much time to traverse this distance, (if there is no stop- watch you can use hand- watch).
"
Speed,physical quantity,Time,series,calculated from,"From the time and distance find out the speed of each runner.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Traffic collision,transport accident,Traffic collision,transport accident,has cause,"Conduct an investigation to find out the causes of road accidents in your ~ C ~a.
"
ELEVEN FORCE,literary work,SIMPLE MACHINES,literary work,followed by,"~  CHAPTER ELEVEN FORCE AND SIMPLE MACHINES To displace an object from one position to another we need to apply something on it.
"
Force,physical quantity,Force,physical quantity,has effect,"This something is force.
"
Force,physical quantity,Force,physical quantity,different from,"Again, this force is of different types.
"
Force,physical quantity,Force,physical quantity,use,"Moreover, there are various techniques of applying force.
"
Simple machine,machine,Machine,device,subclass of,"Whatever is used to make this force work easily is known as simple machine.
"
Simple machine,device,Force,physical quantity,uses,"You will know about force and simple machines in this chapter.
"
Force,physical quantity,Force,physical quantity,part of,"B the end of this chapter we will be able to- • explain what force is.
"
Force,physical quantity,Force,physical quantity,has effect,"• y analyse the affects of different kinds of force on an object.
"
Simple machine,device,Machine,device,subclass of,"• explain the uses of different types of simple machine.
"
Simple machine,device,Machine,device,subclass of,"• compare the efficiency of different types of simple machines.
"
Force,physical quantity,Force,physical quantity,has effect,"• appraise the contribution of simple machines and the affect of force on our day to day life.
"
Simple machine,device,Practical life,None,use,"• use simple machines in our practical life.
"
Lessons 1-2,Lesson,Lessons 1-2,Lesson,followed by,"LESSONS 1-2: WHAT IS FORCE?
"
Unintentional force,force,Force,physical quantity,subclass of,"Do you know that we apply force knowingly or unknowingly in various ways in our day to day life?
"
Force,physical quantity,Force,physical quantity,has effect,"You might be thinking what is this thing called force!  Our application of force on different objects in various ways starts from the very morning.
"
Pushing,gesture,Pull,gesture,followed by,"We Fig. 11.1: Force is push or pull need to apply force in order to open the tap or press the tube well handle while getting fresh after getting up from bed.
"
Study chair,chair,Chair,furniture,subclass of,"Even we have to apply force in pulling the study chair to sit on.
"
Drawer,container,Reading table,table,part of,"Again, suppose,your geometry box is inside the drawer of your reading table; you are to pull and push the drawer respectively to bring it open and close it.
"
Light,electromagnetic wave,Bed,furniture,part of,"You must have switched on light in your room.
"
Force,physical quantity,Force,physical quantity,has effect,"You have applied force in this instance too.
"
Coke-can,coffeemaker,Coke opening,None,use,"Have you seen anyone to opening a coke-can?
"
Force,physical quantity,Force,physical quantity,has effect,"This also requires application of force.
"
Cricket bat,sports stick,Cricket,type of sport,sport,"To kick a football or to strike the cricket ball with bat- are examples of applying force.
"
Push and pull,force,Force,physical quantity,subclass of,"These push and pull are the forces.
"
Science,academic discipline,Force,physical quantity,studies,"110 Science Affect of different types of forces on an object.
"
Eraser,writing implement,Erasure,cleaning,use,"You must have got an eraser.
"
Bending,motion,Twisted,motion,different from,"Have you seen what changes occur in its shape when it is ever when it is bended, twisted, pressed or pulled?
"
Force,physical quantity,Application of force,force,calculated from,"The efforts taken to bend, twist, press, and stretch involves the application of various forms of force on a certain object.
"
Diagram,graphics,Diagram,graphics,subclass of,"Will you be able to draw the diagrams illustrating these?
"
I,Latin phrase,I,Latin phrase,said to be the same as,"~!!:r;~ua:i!;1a~:::~=:~ (] !] (/ I At first the marbles are kept scattered in front of you.
"
Scattered marble,marble,Marble,metamorphic rock,subclass of,"Then ~ target one of the marble from the , scattered ones to strike it by another marble from a short distance.
"
Effects of force,None,Force,physical quantity,facet of,"When Fig. 11.2: Affect of force on an object you throw the marble off your hand to the target, what do you see when the marble strikes the target?
"
State of rest,None,State of motion,None,opposite of,"You will see that the marble changes its state of rest to the state of motion after receiving the strike.
"
Marble,metamorphic rock,Marble,metamorphic rock,made from material,"You might also see this marble striking another marble at rest.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Even this process may continue for a while.
"
Marble,metamorphic rock,Marble,metamorphic rock,made from material,"This process will continue till any force is not applied on the marble in motion.
"
Frictional force,force,Force,physical quantity,subclass of,"In addition to that, it is observed that the frictional force of ground stops the marble at a certain time.
"
Bus,motor vehicle,Microbus,bus,subclass of,"It may happen that a microbus got out of order on the road.
"
Pushing,motion,Motion,change,subclass of,"It may not move if only one person pushes it.
"
Run,sports discipline,Movement,change,subclass of,"When 4/5 persons push it together, it may start to moved, even run.
"
World War III,historical period,Middle East,geographic region,location,"Now will you be able to tell, what are the events that have happened here?
"
Force,physical quantity,Motion,change,has effect,"Different changes in motion have happened due to application of force on the marble.
"
Theorem,statement,Logic,academic discipline,part of,"From the above examples we come to the conclusion mentioned below.
"
Speed,physical quantity,Motion,change,part of,"• the speed of a body in motion can be increased or deercased.
"
Human body,nan,Motion,change,manifestation of,"• the direction of the motion of a body is changed.
"
Shape,mathematical concept,Human body,nan,part of,"• the size, shape or volume of a body are changed.
"
Computer mouse,computer hardware,Computer,computing platform,part of,"The uses of force is seen in numerous ~  Science 111 activities such as- putting an electric switch 'off or 'on', opemhg a coke-can, crushing spices, lifting weights, throwing stones, rowing boats, wondering, click the mouse of computer, etc.
"
Motor car,motor vehicle,Force,physical quantity,has effect,"The application of force is seen even in using things starting from motor-car, train, aeroplane, push cart to rickshaw- paddles.
"
Force,physical quantity,Weight,physical quantity,calculated from,"LESSON 3: SIMPLE MACHINE You must have seen the process of lifting or shifting a heavy body by applying force at one end of a long iron or wooden pole leaning against a piece of stone or brick on the other end.
"
Iron,medication,Wood,material,made from material,"Yes, it becomes easier to a great extent to move away a heavy body by using the iron or wooden rod in this special method.
"
World War II,historical period,Middle East,geographic region,location,"Easily you can experience doing this in your class-room.
"
Wooden rod,machine element,Iron,medication,made from material,"In this event of doing a 1 work using iron or wooden rod leaning -.
"
Simple machine,device,Machine,device,subclass of,"against a stone, the set up has acted like a simple machine.
"
Simple machine,machine,Machine,device,subclass of,"In this way, we use different simple Fig. 11.3: Simple machine machines to make jobs easier in our daily life.
"
Hammer,weapon family,Pulley,simple machine,has parts of the class,"Examples of such simple machines include scissors, forceps, hammer, crowbar, pulley, lever, etc.
"
Special machine,machine,Machine,device,subclass of,"The common characteristic of these machines is, a special technique is applied on them to make work easier.
"
Simple machine,machine,Machine,device,subclass of,"The simple machines mentioned above can make works easier in one or more than one way mentioned below.
"
Multiplication,multiplication,Multiplication,calculation,subclass of,"It can be done by- • multiplying the applied force by many times (multiplication).
"
Less force,force,Force,physical quantity,subclass of,"• performing a work applying less force.
"
Warclc,music genre,Wrestling,type of sport,subclass of,"• performing worlc in a particular way, which would be difficult to do otherwise.
"
Speed,physical quantity,Motion,change,calculated from,"• increases motion and speed.
"
Impressed force,force,Force,physical quantity,subclass of,"Here one thing is to be noted that in doing work by all the machines, an external impressed force is required.
"
C::,simple machine,Simple machine,device,subclass of,"Now you will be familiar with c::, various simple machines separately and will be able to to explain how ~ mechanical efficiency is obtained from them.
"
LEVER Lever,machine,Machine,device,instance of,"~  112 Science LESSON 4: LEVER Lever is a simple machine in which a strong bar can freely move upward and downward or rotate on a supporter.
"
Brick,artificial stone,Stone,natural stone,subclass of,"The simple example of lever is the act of lifting a heavy body by a crowbar which depends on a brick or stone to t.ake support.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Force,physical quantity,Force,physical quantity,calculated from,"and the force required to lift it is the force.
"
Force,physical quantity,Load,physical quantity,calculated from,"Lever helps raise or move a heavy body (load) with rninirnU1I1.application of force.
"
Weight mec e ctency,unit of measurement,Force,physical quantity,measured physical quantity,"weight mec e ctency = applied force Now you are to understand how you.
"
Applied force,force,Force,physical quantity,subclass of,"The principle of leaver is as follows: Applied force x the length of foroe-ann = :::: ~~ ;::a::: the distance ~larccmn -~~cutm ···--!-I- between the point of applied force and the ·-..
"
IIIII1,natural history,Natural history,aspect of history,instance of,"IIIII1.
"
Force,physical quantity,Weight,physical quantity,calculated from,"Fig.11.5:Lever Then the above principle is expressed by this equation, load(weight) applied force -the length of force/arm the length of load/a.rm Here we shall show by performing tasks how we can avail mechanical efficiency in raising or moving a particu.lar load using a particular force.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"~ ....
"
Science 113 Task,task,Pencil,painting material,uses,"Science 113 Task: Make a lever by binding a pencil with a scale by a rubber band.
"
Forward motion,motion,Backward motion,motion,opposite of,"At first make the scale parallel to the ground by moving it forward and backward.
"
Indian paisa,currency,Indian paisa,currency,subclass of,"Now keep five 50 paisa coins on each end of the scale in such a way so that the scale remains again parallel to the ground.
"
Coin,archaeological artifact,Money,legal tender,part of,"Now, again keep 5 coins on the right side.
"
Left hand,cardinal body part,Right hand,cardinal body part,opposite of,"Surely the right hand leans toward the ground.
"
Left side,side,Right side,side,opposite of,"Now again moving the scale forward and backward make it parallel to the ground by keeping 5 coins on the left side and 10 coins on the right side of the scale.
"
Force-arm,None,Load-arm,None,opposite of,"The length of the load-arm decreases and the length of the force-arm increases.
"
Force,physical quantity,Weight,physical quantity,opposite of,"That is by the application of less force more weight has been lifted.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"Again, by putting 5 more coins we may see what happens?
"
Pivot,motion,Lever,device,subclass of,"LESSONS 5-6: THE CLASSIFICATION OF LEVER The levers can be classified into three types on the basis of applied force, load and pivot.
"
Force,physical quantity,Load,physical quantity,calculated from,"Class I lever: In this case the position of the pivot is in the middle of applied force and the load.
"
Scissors,hand tool,Forceps,tool,subclass of,"For example: scissors, forceps, balance, handle of tube-well, watering-can, husking pedal, etc.
"
Force,physical quantity,Load,physical quantity,calculated from,"Class II lever: In this case the load remains in the middle and the position of the applied force and the pivot are on the two edges.
"
Nut-cracker,tool,Push cart,wheeled vehicle,subclass of,"For ex.ample, nut-cracker, one wheeled push cart, bottle openers, etc.
"
Force,physical quantity,Applied quantity,physical quantity,calculated from,"Class m lever: In this case, the applied force is effective in the middle.
"
Pivot,simple machine element,Simple machine element,machine element,subclass of,"The load and pivot remain on the two edges.
"
Glossary of leaf morphology,morphology,Leaf,plant organ,facet of,"For example: pincers.
"
Nut-cracker,scissors,Scissors,hand tool,subclass of,"Now we will see how we can do work easily with scissors, nut-cracker and pincer.
"
Scissors,hand tool,Cutting,activity,use,"Firstly: At the time of cutting something (says cloth) by scissors it will be much easier to cut the thing placing closer to the pivot.
"
Mechanical efficiency,physical quantity,Length,physical quantity,calculated from,"Basically, in this case the mechanical efficiency is increased by trying to decrease the length of the load-arm.
"
Mechanical advantage,None,Length,physical quantity,opposite of,"In this case, we get I mechanical advantage also by decreasing the length '• '.
"
Load-arm,None,Force arm,None,opposite of,"· ~-----a=- of the load-arm, that means, by increasing the length J:::::::::t==~~ of the force-arm.
"
Nut cracker,food,Science,academic discipline,subclass of,"Fig. 11.7: Nut cracker Science - Class-6, Forma-15  114 Science Tbinlly: In case of griping a substance by pincers the closer the pressure of the finger to the substance,~ the easier will it be to grab the substance.
"
Force-arm,nan,Load-arm,None,opposite of,"Here also basically increasing the length of the force-arm, that is by decreasing the length of the load-arm the work Fig.11.8: Pmcere is made rather easy.
"
Bammat'fll,tool,Hammar,tool,uses,"When nails are plucked by hammar force is applied by holding the bammat'fll handle by the hand.
"
NaH furumons,None,PnJUng,None,opposite of,"In this ease the resistance against pnJUng out of the naH furumons as weight .
"
Lever,device, fulcrum,None,part of,"Here as the fulcrum works in the middle, it functions as a c1888 I lever.
"
Foreeps Forceps,lever,Lever,tool,subclass of,"Foreeps Forceps also act as a lever.
"
Force-arm,None,Load-arm,None,opposite of,"In it the length of the load- arm is unchangeable, so tbe mechanical advantage is availed only by changing the length of the force-arm.
"
Inclined plane,simple machine,Simple machine,tool,subclass of,"LESSONS 8-9: INCLINED PLANE AND PULLEY Fia, 11.9: Hammer I I I J Fig. 11.10: Forceps Inclined plane is a simple ma.chine, with the help of it a heavy body can be lifted by sliding it rather than raising the body vertically.
"
Inclined plane,plane,Vertical plane,plane,opposite of,"The work can be done quite easily by using an inclined plane, so to ascend a high bridge the road is made slanting and to reach the top floor of a building the sta:ircases are made inclined instead of making them vertical.
"
Force,physical quantity,Distance,physical quantity,calculated from,"To raise a body by sliding over an inclined plane, although the distance traversed by the body is more but it requires a small amount of force.
"
Mechanical efficiency,physical quantity,Mechanical efficiency,physical quantity,calculated from,"To understand this we are to kn.ow mechanical efficiency.
"
Inclined plane,plane,Mechanical efficiency,physical quantity,measurement scale,"The mechanical efficiency of an ~ inclined plane is: ~  Science 115 h .
"
Fiji,sovereign state,Fiji language,language,language used,"1 :ffi .
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Length,physical quantity,Force,physical quantity,calculated from,"force height of the 1nclmed plane From this equation it can be understood that to raise a body over the same height the more the length of the inclined plane increases, the more mechanical efficiency is availed.
"
Wheel,simple machine,Car,motor vehicle,part of,"Have any one of you seen how the wheel of a car is changed?
"
Jack-screw,machine,Machine,device,subclass of,"At first, one end of the car is raised off the ground with the help of a simple machine or jack-screw.
"
Wheel,simple machine,Wheel,simple machine,part of,"It is done to remove and replace the wheel easily.
"
Jack-screw,lever,Lever,device,subclass of,"Jack-screw follows the principle of lever and inclined plane at the same time.
"
Length,physical quantity,Height,physical quantity,calculated from,"The height of the portion of the twisted screw is the height of the inclined plane and the distance travelled through the twisted path is the length of the inclined plane.
"
Inclined plane,plane,Mechanical advantage,None,has quality,"Mechanical advantage can be --..:;; availed by increasing the length of the inclined plane.
"
Force,physical quantity,Force,physical quantity,opposite of,"On the other hand, the direction in which the force is applied on the handle the load acts in the opposite direction.
"
Force,physical quantity,Force,physical quantity,calculated from,"So by increasing the force as well as changing the direction of force jack-screw makes a work easier.
"
Jack-screw Pulley Pulley,simple machine,Simple machine,device,subclass of,"Fig. 11.11: Jack-screw Pulley Pulley is one kind of simple machine.
"
Hanging,cause of death,Rope,textile,uses,"There is grooved small wheel (dish) from which a rope is hanged from two sides.
"
Axis-rod,machine element,Pulley,nan,part of,"The pulley rotates round an axis-rod which is connected to a fixed block.
"
Well,architectural structure,Water,None,contains,"Pulley is generally used to lift heavy bodies or to collect water from the well.
"
Static compression,method,Dynamic compression,method,opposite of,"Pulley may be static or dynamic.
"
Rotation,motion,Rotation,motion,part of,"On the other hand in a dynamic pulley the block is not at rest, it rotates with the rotation of the pulley.
"
Pulley I,static pulley,Static pulley,pulley,subclass of,"Fig. 11.12: Pulley I Usually for hoisting flags we use static pulley.
"
Pulley,nan,Rope,textile,uses,"In this case only the pulley rotates as soon as the rope is pulled.
"
United States Navy,navy,World War II,historical period,conflict,"In this case, the flag will be hoisted as high as much the rope is pulled down.
"
Force,physical quantity,Mechanical efficiency,physical quantity,calculated from,"As a result although mechanical efficiency is ~ not available but the direction of force is changed.
"
Dynamic pulley,pulley,Pulley,simple machine,subclass of,"Fig.11.13: Pulley to hoist flag ~  116 Science As the pulley in a dynamic pulley rotates itse~ mechanical efficiency is available in it.
"
Rope,textile,Pull,force,use,"But in this case the rope is to be pulled twice the distmce of the height in which the body is to be lifted.
"
Static pulley,pulley,Pulley,nan,subclass of,"Mo,:eover, to get this efficiency the static and dynamic pulley is used in combination..
"
Dynamic pulley,pulley,Static pulley,pulley,opposite of,"The mechanical efficiency of dynamic pulley is two times great.er than static pulley.
"
Force,physical quantity,Length,physical quantity,calculated from,"mechanical efficiency of pulley= the length travelled by the force the length travelled by the load LESSONS 10-11: WHEEL-ROD AXIS Wheel-rod axis is one type of simple machine.
"
Different form of lever,lever,Lever,device,subclass of,"It is originally different form of lever.
"
Rope,textile,Rolling,motion,use,"by one end of a rope and the rope is rolled-up by rotating the rod-axis.
"
Greater than the radius,physical quantity,Radius,physical quantity,calculated from,"Its mechanical advantage depends on the ratio of the radius of the wheel to ~ radius of the ~ UfS· That means, if the Fig. 11.14: Wb.,el-rod am radius of the wheel JS 6 times great.er than the radius of the rod-axis, 6 kilogram-weight load can be lifted by applying 1 kilogram-weight fon:e.
"
Wheel,simple machine,Rotor,machine element,part of,"So, one thing is clear that to increase the mechanical efficiency ofwheel rod-axis, the radius of its wheels need to be much greater.
"
Wheel,simple machine,Car,motor vehicle,part of,"The wheel of motor car, screw driver, etc.
"
Work,activity,Life,phenomenon,part of,"work.
"
Tuk,screw driver,Screw driver,device,subclass of,"Tuk: To determine the mechanical efficiency of screw driver.
"
Screw driver,machine element,Screw,machine element,part of,"Required accesaorles: Two screw drivers of diffttent size, two screw of the same length.
"
C9JD,type of wood,Wood,material,subclass of,"soft ~ c 9JD wood.
"
Miall screw driver,screw driver,Screwdriver,tool,subclass of,"Pnleedure: .At first one of the student drive a ~ c ~ ;::::::) screw with a miall screw driver.
"
Cyclic rotation,rotation,Rotation,motion,subclass of,"In this case he I will rotate the handle for five complete cycles.
"
F'g 11 15,natural number,Natural number,integer sequence,instance of,"F'g 11 15 .
"
Screw driver,machine element,Screw,machine element,part of,"Screw driver Similarly see by rotating the long handled screw 1 • • driver 5 for five cycles.
"
Caucasus,geographic region,North America,continent,part of,"Have any differences been noticed?
"
Screw driver,tool,Screw,device,subclass of,"These differences will tell you what type of screw driver you should use to avail the mechanical efficiency of a screw driver.
"
Human body,nan,Complex machine,machine,part of,"~----------------------~~ ~ ('I  Science LESSON 12: HUMAN BODY AND SIMPLE MACHINE Human body is a complex machine.
"
Leg,anatomical structure,Human body,nan,part of,"It is understandable from the figure that the jaw of mouth, the lower part of leg and the hand of l 117 human body work like simple machines.
"
Finger,digit,Human body,nan,part of,"Task: Place a stone ( of about 1 kg) at different places of your body starting from the tip of your finger to the elbow and tell how you feel.
"
Mechanical efficiency,physical quantity,Hand,cardinal body part,calculated from,"You will know from this exercise how to use your hand to obtain mechanical efficiency.
"
Pivot,pivot,Pivot,angle,subclass of,"New words: The body at rest, the body in motion, mechanical efficiency, pivot (fulcrum), wheel, rod-axis, pulley Things learnt in this chapter: • The position, size, shape or motion of a body change or tend to change due to the application of force.
"
Simple machine,device,Mechanical efficiency,mechanical property,has quality,"• A technique may be applied in a special way to all the simple machines by which mechanical efficiency can be obtained from the machine.
"
Force-arm,nan,Load-arm,None,opposite of,"• In the case of lever, mechanical efficiency can be realized by increasing or decreasing the length of force-arm or load-arm.
"
Mechanical efficiency,physical quantity,Length,physical quantity,calculated from,"• To raise a body over the same height the more the length of inclined plane, the will be the mechanical efficiency.
"
Dynamic pulley,pulley,Static pulley,pulley,opposite of,"• The mechanical efficiency of a dynamic pulley is generally two times greater than the static pulley.
"
Fill up the blanks,exercise,Exercise,None,subclass of,"118 Science EXERCISES Fill up the blanks 1.
"
Simple machine,device,Force,physical quantity,uses,"Applying ____ force ___ work can be done by a simple machine.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Force,physical quantity,Load,physical quantity,opposite of,"The position of ___ in a class-I lever is in the middle of applied force and load 4.
"
Jack screw,screw,Screw,machine element,instance of,"Jack screw follows the principle of ___ and ___ at the same time.
"
Multiple choice question,question,Question,literary genre,subclass of,"Multiple choice questions 1.
"
Lever,machine element,Class-IL,machine element,part of,"Which one is a lever of class-IL a.
"
Scissors,hand tool,Forceps,hand tool,followed by,"scissors b) forceps c.
"
PMcers,free software,Free software,source-available software,instance of,"pmcers d.
"
Nutcracker 2,Nutcracker,Nutcracker,trademark,instance of,"nut-cracker 2.
"
Mechanical efficiency,physical quantity,Inclined plane,plane,calculated from,"How is the mechanical efficiency availed from inclined plane?
"
Body length,physical quantity,Length,physical quantity,calculated from,"increasing length b.
"
Length,physical quantity,Length,physical quantity,calculated from,"decreasing length c.
"
Decreasing height,None,Age and height,None,facet of,"decreasing height Answer question no.
"
3,natural number,4,natural number,followed by,"3 and 4 using the figure below.
"
Ti,Latin-script letter,Latin script,writing system,part of,"l 0 50cm ti.
"
Fig. 3,figurine,Figurine,geometric shape,instance of,"10cm Fig 3.
"
Mechanical efficiency,physical quantity,Machine,device,calculated from,"What is the mechanical efficiency of the machine shown in the figure?
"
4.500 b.5,natural number,Natural number,integer sequence,instance of,"a.5 b.40 c.60 d.500 4.
"
Mechanical efficiency,physical quantity,Length,physical quantity,calculated from,"If the length of the load-arm 1s increased by 15 cm, the mechanical efficiency- i.
"
II,natural number,III,natural number,followed by,"will increase iii.
"
A,natural number,B,natural number,followed by,"will remain the same The correct answer(s) is/are: a1 b.ii c.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"111 d.
"
Science 119,literary work,Short and long answers,short story,main subject,"i and ii  Science 119 Short answer question a.
"
Force,physical quantity,Force,physical quantity,has effect,"What types of changes occur due to application of force on a body?
"
Mechanical efficiency,physical quantity,Scissors,hand tool,calculated from,"How is mechanical efficiency realized from the scissors?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Hand,cardinal body part,Screwdriver,tool,part of,"What type of handle of a screw driver is more advantageous?
"
Metre,unit of length,Mechanical quantity,physical property,measured physical quantity,"B l Height = 5 meter j mechanical+ 6 The man showed in the figure is finding it difficult to lift the oil drum.
"
Bertelsmann,human,The Magic Flute,dramatico-musical work,notable work,"In this circumstances, he alone has to raise up the drum by any means.
"
Fulcrum,pivot,Pivot,diagram,subclass of,"What is pivot (fulcrum)?
"
Simple machine,machine,Machine,device,subclass of,"How a simple machine makes a piece of work easy to do?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
A,Latin phrase,B,Latin phrase,followed by,"Determine the length from A to B.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
